date,campaign_id,channel_id,spend_usd,impressions,clicks,free_signups,new_paid_subscribers,reactivated_subscribers,first_payment_net_revenue_usd
2024-01-20,CMP028,CH08,325.54,1140487.0,20529.0,1128,14,0,396.23
2024-01-20,CMP029,CH08,4.96,33799.0,608.0,33,0,0,0.0
2024-01-20,CMP030,CH08,8.68,36668.0,660.0,27,0,0,0.0
2024-01-20,CMP031,CH09,253.95,692167.0,3461.0,365,11,0,299.08
2024-01-21,CMP001,CH01,682.0,,9278.0,1242,31,0,658.06
2024-01-21,CMP002,CH01,66.0,,1427.0,200,3,0,52.78
2024-01-21,CMP003,CH01,66.0,,728.0,114,3,0,51.0
2024-01-21,CMP006,CH02,141.85,449411.0,2696.0,242,8,0,264.71
2024-01-21,CMP007,CH02,50.43,270993.0,1626.0,153,7,0,190.21
2024-01-21,CMP008,CH02,262.83,1693315.0,10160.0,940,23,0,800.16
2024-01-21,CMP010,CH02,15.37,52463.0,315.0,31,0,0,0.0
2024-01-21,CMP012,CH03,96.28,145865.0,1313.0,151,7,0,228.93
2024-01-21,CMP016,CH03,17.69,25781.0,232.0,26,0,0,0.0
2024-01-21,CMP017,CH03,230.52,477984.0,4302.0,449,5,0,250.29
2024-01-21,CMP018,CH04,0.0,28353.0,340.0,53,1,0,13.11
2024-01-21,CMP022,CH05,492.44,230481.0,8067.0,741,19,0,501.83
2024-01-21,CMP025,CH06,0.0,,2790.0,535,22,0,489.39
2024-01-21,CMP026,CH07,149.67,,1242.0,260,11,0,319.61
2024-01-21,CMP028,CH08,345.0,1424502.0,25641.0,1157,16,0,395.63
2024-01-21,CMP029,CH08,5.23,53993.0,972.0,47,0,0,0.0
2024-01-21,CMP030,CH08,6.55,41999.0,756.0,39,0,0,0.0
2024-01-21,CMP031,CH09,258.36,747809.0,3739.0,397,9,0,266.86
2024-01-22,CMP001,CH01,660.0,,7257.0,1015,30,0,691.69
2024-01-22,CMP002,CH01,154.0,,1494.0,187,7,0,212.92
2024-01-22,CMP003,CH01,66.0,,792.0,110,3,0,50.52
2024-01-22,CMP006,CH02,95.22,443179.0,2659.0,227,9,0,174.37
2024-01-22,CMP007,CH02,51.85,304379.0,1826.0,146,2,0,22.95
2024-01-22,CMP008,CH02,297.74,1545868.0,9275.0,813,15,0,479.12
2024-01-22,CMP010,CH02,14.26,43360.0,260.0,27,1,0,13.76
2024-01-22,CMP012,CH03,77.5,123323.0,1110.0,130,4,0,103.06
2024-01-22,CMP016,CH03,12.97,21843.0,197.0,18,0,0,0.0
2024-01-22,CMP017,CH03,240.94,422697.0,3804.0,423,11,0,254.5
2024-01-22,CMP018,CH04,0.0,27102.0,325.0,49,4,0,122.76
2024-01-22,CMP022,CH05,393.4,210810.0,7378.0,638,17,0,451.81
2024-01-22,CMP025,CH06,0.0,,2272.0,478,15,0,365.19
2024-01-22,CMP026,CH07,145.31,,1168.0,224,11,0,334.62
2024-01-22,CMP028,CH08,288.35,1062295.0,19121.0,977,16,0,521.58
2024-01-22,CMP029,CH08,4.63,26024.0,468.0,23,2,0,23.57
2024-01-22,CMP030,CH08,5.69,28088.0,506.0,26,0,0,0.0
2024-01-22,CMP031,CH09,254.48,636826.0,3184.0,329,8,0,218.22
2024-01-23,CMP001,CH01,858.0,,9260.0,1169,39,0,981.61
2024-01-23,CMP002,CH01,308.0,,1863.0,222,14,0,437.65
2024-01-23,CMP003,CH01,66.0,,634.0,90,3,0,102.69
2024-01-23,CMP006,CH02,129.47,476289.0,2858.0,293,8,0,167.86
2024-01-23,CMP007,CH02,81.42,244594.0,1468.0,140,2,0,76.15
2024-01-23,CMP008,CH02,294.2,1760695.0,10564.0,813,13,0,331.77
2024-01-23,CMP010,CH02,14.32,69101.0,415.0,38,3,0,121.63
2024-01-23,CMP012,CH03,139.93,201875.0,1817.0,181,3,0,52.02
2024-01-23,CMP016,CH03,24.93,16881.0,152.0,19,2,0,107.88
2024-01-23,CMP017,CH03,270.19,375176.0,3377.0,470,10,0,282.86
2024-01-23,CMP018,CH04,0.0,20992.0,252.0,44,2,0,24.51
2024-01-23,CMP022,CH05,413.52,249311.0,8726.0,671,15,0,266.02
2024-01-23,CMP025,CH06,0.0,,2984.0,536,16,0,480.62
2024-01-23,CMP026,CH07,150.97,,1468.0,266,7,0,275.62
2024-01-23,CMP028,CH08,285.75,1071393.0,19285.0,1066,19,0,429.68
2024-01-23,CMP029,CH08,5.17,47115.0,848.0,42,0,0,0.0
2024-01-23,CMP030,CH08,7.59,30426.0,548.0,29,0,0,0.0
2024-01-23,CMP031,CH09,207.47,689693.0,3448.0,371,9,0,332.62
2024-01-24,CMP001,CH01,902.0,,7613.0,1085,41,0,1118.93
2024-01-24,CMP002,CH01,88.0,,1394.0,195,4,0,174.4
2024-01-24,CMP003,CH01,110.0,,757.0,113,5,0,217.56
2024-01-24,CMP006,CH02,94.49,480201.0,2881.0,251,4,0,104.58
2024-01-24,CMP007,CH02,53.04,342627.0,2056.0,145,5,0,217.13
2024-01-24,CMP008,CH02,302.48,1418986.0,8514.0,825,12,0,330.16
2024-01-24,CMP010,CH02,15.24,56968.0,342.0,33,2,0,63.49
2024-01-24,CMP012,CH03,113.9,163672.0,1473.0,151,4,0,79.54
2024-01-24,CMP016,CH03,22.84,18922.0,170.0,20,1,0,13.76
2024-01-24,CMP017,CH03,230.07,391645.0,3525.0,416,11,0,368.86
2024-01-24,CMP018,CH04,0.0,29797.0,358.0,58,1,0,12.25
2024-01-24,CMP022,CH05,464.59,215022.0,7526.0,617,24,0,754.4
2024-01-24,CMP025,CH06,0.0,,1922.0,467,19,0,603.99
2024-01-24,CMP026,CH07,149.37,,1278.0,265,9,0,128.78
2024-01-24,CMP028,CH08,313.22,1086106.0,19550.0,993,11,0,263.75
2024-01-24,CMP029,CH08,5.49,35965.0,647.0,29,0,0,0.0
2024-01-24,CMP030,CH08,6.73,39912.0,718.0,34,0,0,0.0
2024-01-24,CMP031,CH09,293.31,623307.0,3117.0,373,8,0,184.61
2024-01-25,CMP001,CH01,594.0,,7359.0,1065,27,0,768.6
2024-01-25,CMP002,CH01,132.0,,1439.0,187,6,0,73.53
2024-01-25,CMP003,CH01,66.0,,900.0,111,3,0,89.42
2024-01-25,CMP006,CH02,154.93,462323.0,2774.0,246,7,0,150.65
2024-01-25,CMP007,CH02,52.26,263564.0,1581.0,155,5,0,231.55
2024-01-25,CMP008,CH02,221.25,2005828.0,12035.0,850,19,0,544.39
2024-01-25,CMP010,CH02,16.18,58018.0,348.0,32,1,0,31.74
2024-01-25,CMP012,CH03,103.35,138593.0,1247.0,150,6,0,311.77
2024-01-25,CMP016,CH03,13.75,20273.0,182.0,21,1,0,31.74
2024-01-25,CMP017,CH03,239.09,412635.0,3714.0,406,7,0,214.63
2024-01-25,CMP018,CH04,0.0,27080.0,325.0,51,4,0,220.56
2024-01-25,CMP022,CH05,428.88,246854.0,8640.0,682,22,0,491.6
2024-01-25,CMP025,CH06,0.0,,2356.0,520,27,0,751.83
2024-01-25,CMP026,CH07,155.35,,1213.0,242,7,0,209.41
2024-01-25,CMP028,CH08,251.52,965262.0,17375.0,1022,14,0,348.07
2024-01-25,CMP029,CH08,5.76,51892.0,934.0,47,0,0,0.0
2024-01-25,CMP030,CH08,6.6,24155.0,435.0,27,0,0,0.0
2024-01-25,CMP031,CH09,319.4,838937.0,4195.0,363,6,0,72.54
2024-01-26,CMP001,CH01,660.0,,9461.0,1225,30,0,817.67
2024-01-26,CMP002,CH01,110.0,,1351.0,187,5,0,77.29
2024-01-26,CMP003,CH01,110.0,,978.0,131,5,0,113.16
2024-01-26,CMP006,CH02,97.91,609659.0,3658.0,283,6,0,176.38
2024-01-26,CMP007,CH02,64.14,253772.0,1523.0,140,5,0,111.91
2024-01-26,CMP008,CH02,448.42,1483754.0,8903.0,884,19,0,672.0
2024-01-26,CMP010,CH02,11.33,63006.0,378.0,35,2,0,27.52
2024-01-26,CMP012,CH03,119.3,142611.0,1284.0,173,8,0,152.08
2024-01-26,CMP016,CH03,16.98,24899.0,224.0,26,0,0,0.0
2024-01-26,CMP017,CH03,312.53,416132.0,3745.0,406,7,0,208.55
2024-01-26,CMP018,CH04,0.0,33731.0,405.0,62,2,0,80.07
2024-01-26,CMP022,CH05,430.37,247806.0,8673.0,674,18,0,587.02
2024-01-26,CMP025,CH06,0.0,,2524.0,491,18,0,434.72
2024-01-26,CMP026,CH07,154.27,,1157.0,234,8,0,223.04
2024-01-26,CMP028,CH08,225.62,1010431.0,18188.0,1040,10,0,363.28
2024-01-26,CMP029,CH08,4.78,41907.0,754.0,37,0,0,0.0
2024-01-26,CMP030,CH08,5.99,37008.0,666.0,36,0,0,0.0
2024-01-26,CMP031,CH09,332.9,664434.0,3322.0,383,14,0,454.16
2024-01-27,CMP001,CH01,660.0,,10744.0,1254,30,0,884.65
2024-01-27,CMP002,CH01,242.0,,1570.0,243,11,0,333.51
2024-01-27,CMP003,CH01,44.0,,766.0,121,2,0,23.62
2024-01-27,CMP006,CH02,127.8,477174.0,2863.0,282,6,0,176.38
2024-01-27,CMP007,CH02,69.97,373959.0,2244.0,182,1,0,11.91
2024-01-27,CMP008,CH02,273.94,1786797.0,10721.0,969,15,0,568.83
2024-01-27,CMP010,CH02,17.18,77389.0,464.0,46,0,0,0.0
2024-01-27,CMP012,CH03,153.96,192397.0,1732.0,175,5,0,131.33
2024-01-27,CMP016,CH03,19.04,25446.0,229.0,24,1,0,31.74
2024-01-27,CMP017,CH03,221.9,440755.0,3967.0,491,13,0,355.52
2024-01-27,CMP018,CH04,0.0,28289.0,339.0,53,4,0,64.35
2024-01-27,CMP022,CH05,459.05,259929.0,9098.0,746,18,0,384.72
2024-01-27,CMP025,CH06,0.0,,2776.0,564,27,0,695.33
2024-01-27,CMP026,CH07,146.99,,1948.0,283,11,0,312.07
2024-01-27,CMP028,CH08,280.11,1318123.0,23726.0,1185,17,0,332.12
2024-01-27,CMP029,CH08,5.71,66655.0,1200.0,49,2,0,23.57
2024-01-27,CMP030,CH08,9.18,45465.0,818.0,43,0,0,0.0
2024-01-27,CMP031,CH09,265.39,868683.0,4343.0,431,8,0,309.17
2024-01-28,CMP001,CH01,506.0,,7768.0,1236,23,0,668.99
2024-01-28,CMP002,CH01,198.0,,1457.0,217,9,0,140.58
2024-01-28,CMP003,CH01,66.0,,952.0,140,3,0,88.24
2024-01-28,CMP006,CH02,111.6,453013.0,2718.0,248,9,0,285.48
2024-01-28,CMP007,CH02,62.63,317943.0,1908.0,185,2,0,91.76
2024-01-28,CMP008,CH02,304.71,1464737.0,8788.0,873,26,0,832.2
2024-01-28,CMP010,CH02,19.96,57230.0,343.0,32,2,0,45.5
2024-01-28,CMP012,CH03,159.26,194785.0,1753.0,166,1,0,12.25
2024-01-28,CMP016,CH03,18.36,23155.0,208.0,24,1,0,31.74
2024-01-28,CMP017,CH03,250.46,414043.0,3726.0,500,16,0,467.85
2024-01-28,CMP018,CH04,0.0,25777.0,309.0,49,3,0,118.17
2024-01-28,CMP022,CH05,445.62,279599.0,9786.0,697,18,0,594.62
2024-01-28,CMP025,CH06,0.0,,3152.0,511,20,0,697.47
2024-01-28,CMP026,CH07,152.06,,1552.0,286,5,0,193.42
2024-01-28,CMP028,CH08,333.32,1226303.0,22073.0,1084,16,0,342.77
2024-01-28,CMP029,CH08,6.1,54660.0,984.0,43,1,0,28.54
2024-01-28,CMP030,CH08,7.82,39352.0,708.0,35,2,0,76.35
2024-01-28,CMP031,CH09,327.54,860320.0,4302.0,395,9,0,304.66
2024-01-29,CMP001,CH01,440.0,,7244.0,1080,20,0,940.14
2024-01-29,CMP002,CH01,110.0,,1457.0,199,5,0,116.07
2024-01-29,CMP003,CH01,110.0,,883.0,119,5,0,156.22
2024-01-29,CMP006,CH02,115.22,487429.0,2925.0,247,7,0,136.38
2024-01-29,CMP007,CH02,59.27,324354.0,1946.0,168,6,0,138.63
2024-01-29,CMP008,CH02,300.2,1972628.0,11836.0,862,20,0,543.89
2024-01-29,CMP010,CH02,15.6,49960.0,300.0,28,0,0,0.0
2024-01-29,CMP012,CH03,134.62,195287.0,1758.0,171,7,0,157.36
2024-01-29,CMP016,CH03,16.72,28621.0,258.0,26,0,0,0.0
2024-01-29,CMP017,CH03,227.24,475625.0,4281.0,428,8,0,342.14
2024-01-29,CMP018,CH04,0.0,28272.0,339.0,52,2,0,40.18
2024-01-29,CMP022,CH05,458.9,245439.0,8590.0,665,24,0,770.38
2024-01-29,CMP025,CH06,0.0,,2401.0,465,28,0,681.11
2024-01-29,CMP026,CH07,144.77,,1337.0,231,16,0,384.07
2024-01-29,CMP028,CH08,260.31,1097756.0,19760.0,1002,7,0,189.31
2024-01-29,CMP029,CH08,4.09,34342.0,618.0,38,0,0,0.0
2024-01-29,CMP030,CH08,7.81,41376.0,745.0,39,1,0,27.25
2024-01-29,CMP031,CH09,337.61,811679.0,4058.0,392,4,0,65.81
2024-01-30,CMP001,CH01,858.0,,8284.0,1079,39,0,1301.97
2024-01-30,CMP002,CH01,88.0,,1518.0,199,4,0,104.58
2024-01-30,CMP003,CH01,44.0,,624.0,103,2,0,23.25
2024-01-30,CMP006,CH02,128.62,462684.0,2776.0,251,7,0,173.38
2024-01-30,CMP007,CH02,73.46,242954.0,1458.0,117,5,0,219.84
2024-01-30,CMP008,CH02,276.74,1395940.0,8376.0,871,14,0,377.29
2024-01-30,CMP010,CH02,17.28,74810.0,449.0,37,1,0,76.13
2024-01-30,CMP012,CH03,93.45,140129.0,1261.0,147,5,0,92.55
2024-01-30,CMP016,CH03,13.9,30335.0,273.0,27,0,0,0.0
2024-01-30,CMP017,CH03,258.92,357899.0,3221.0,388,6,0,115.75
2024-01-30,CMP018,CH04,0.0,21027.0,252.0,43,3,0,51.03
2024-01-30,CMP022,CH05,411.73,247890.0,8676.0,638,14,0,227.95
2024-01-30,CMP025,CH06,0.0,,2558.0,498,25,0,580.28
2024-01-30,CMP026,CH07,157.5,,1218.0,232,10,0,369.83
2024-01-30,CMP028,CH08,280.21,1238241.0,22288.0,1072,10,0,191.87
2024-01-30,CMP029,CH08,5.04,44620.0,803.0,43,0,0,0.0
2024-01-30,CMP030,CH08,6.05,32142.0,579.0,27,0,0,0.0
2024-01-30,CMP031,CH09,236.99,753246.0,3766.0,361,4,0,128.28
2024-01-31,CMP001,CH01,880.0,,9873.0,1241,40,0,1027.72
2024-01-31,CMP002,CH01,66.0,,1790.0,247,3,0,106.59
2024-01-31,CMP003,CH01,88.0,,857.0,117,4,0,116.01
2024-01-31,CMP006,CH02,110.32,560795.0,3365.0,299,7,0,251.69
2024-01-31,CMP007,CH02,70.65,311529.0,1869.0,163,2,0,38.74
2024-01-31,CMP008,CH02,315.27,1710396.0,10262.0,1004,17,0,304.95
2024-01-31,CMP010,CH02,19.47,83033.0,498.0,41,2,0,89.89
2024-01-31,CMP012,CH03,104.89,149392.0,1345.0,158,4,0,176.15
2024-01-31,CMP016,CH03,22.9,25885.0,233.0,25,1,0,13.76
2024-01-31,CMP017,CH03,230.26,489991.0,4410.0,493,2,0,39.06
2024-01-31,CMP018,CH04,0.0,27858.0,334.0,57,0,0,0.0
2024-01-31,CMP022,CH05,477.96,231681.0,8109.0,707,18,0,688.89
2024-01-31,CMP025,CH06,0.0,,2625.0,544,28,0,574.78
2024-01-31,CMP026,CH07,127.67,,1285.0,250,10,0,285.01
2024-01-31,CMP028,CH08,254.51,1172217.0,21100.0,1188,18,0,553.48
2024-01-31,CMP029,CH08,5.17,42527.0,765.0,37,0,0,0.0
2024-01-31,CMP030,CH08,6.78,35205.0,634.0,36,1,0,11.01
2024-01-31,CMP031,CH09,339.76,939037.0,4695.0,405,13,0,430.52
2024-02-01,CMP001,CH01,685.88,,8590.0,1172,31,0,729.81
2024-02-01,CMP002,CH01,177.0,,1367.0,188,8,0,350.55
2024-02-01,CMP003,CH01,0.0,,917.0,127,0,0,0.0
2024-02-01,CMP006,CH02,119.84,525234.0,3151.0,270,7,0,173.38
2024-02-01,CMP007,CH02,76.46,280671.0,1684.0,152,3,0,50.17
2024-02-01,CMP008,CH02,296.18,1781170.0,10687.0,855,13,0,366.99
2024-02-01,CMP010,CH02,15.46,42165.0,253.0,27,2,0,27.34
2024-02-01,CMP012,CH03,103.35,160186.0,1442.0,168,5,0,116.83
2024-02-01,CMP016,CH03,16.08,24226.0,218.0,24,1,0,13.67
2024-02-01,CMP017,CH03,329.42,441670.0,3975.0,444,4,0,111.66
2024-02-01,CMP018,CH04,1703.77,33699.0,404.0,75,1,0,12.25
2024-02-01,CMP022,CH05,433.45,289677.0,10139.0,691,17,0,328.91
2024-02-01,CMP025,CH06,0.0,,2827.0,528,14,0,342.49
2024-02-01,CMP026,CH07,153.65,,1530.0,257,9,0,127.06
2024-02-01,CMP028,CH08,240.59,1003281.0,18059.0,973,11,0,221.56
2024-02-01,CMP029,CH08,4.98,44595.0,803.0,41,0,0,0.0
2024-02-01,CMP030,CH08,9.99,43010.0,774.0,33,0,0,0.0
2024-02-01,CMP031,CH09,280.39,786195.0,3931.0,390,12,0,231.34
2024-02-02,CMP001,CH01,708.0,,7740.0,1169,32,0,947.8
2024-02-02,CMP002,CH01,110.62,,1517.0,221,5,0,116.07
2024-02-02,CMP003,CH01,66.38,,815.0,110,3,0,34.66
2024-02-02,CMP006,CH02,129.83,583071.0,3498.0,277,2,0,135.62
2024-02-02,CMP007,CH02,71.13,291655.0,1750.0,165,3,0,50.22
2024-02-02,CMP008,CH02,252.31,1482106.0,8893.0,885,13,0,314.44
2024-02-02,CMP010,CH02,22.72,87613.0,526.0,42,0,0,0.0
2024-02-02,CMP012,CH03,94.92,138987.0,1251.0,152,6,0,184.64
2024-02-02,CMP016,CH03,20.3,21550.0,194.0,22,2,0,45.22
2024-02-02,CMP017,CH03,233.69,510512.0,4595.0,468,11,0,407.63
2024-02-02,CMP018,CH04,0.0,27481.0,330.0,62,3,0,36.19
2024-02-02,CMP022,CH05,458.29,258319.0,9041.0,748,18,0,575.33
2024-02-02,CMP025,CH06,0.0,,2874.0,520,20,0,526.45
2024-02-02,CMP026,CH07,150.51,,1510.0,251,11,0,260.41
2024-02-02,CMP028,CH08,272.06,1067159.0,19209.0,1049,10,0,154.49
2024-02-02,CMP029,CH08,4.11,52547.0,946.0,47,1,0,11.2
2024-02-02,CMP030,CH08,5.7,26150.0,471.0,24,1,0,11.01
2024-02-02,CMP031,CH09,260.22,688097.0,3440.0,348,5,0,230.82
2024-02-03,CMP001,CH01,663.75,,9276.0,1287,30,0,663.11
2024-02-03,CMP002,CH01,154.88,,1393.0,198,7,0,228.93
2024-02-03,CMP003,CH01,44.25,,959.0,129,2,0,76.86
2024-02-03,CMP006,CH02,105.33,489703.0,2938.0,259,5,0,132.85
2024-02-03,CMP007,CH02,69.29,315116.0,1891.0,172,0,0,0.0
2024-02-03,CMP008,CH02,258.0,1546587.0,9280.0,882,21,0,708.51
2024-02-03,CMP010,CH02,21.34,57725.0,346.0,32,1,0,13.67
2024-02-03,CMP012,CH03,139.46,159687.0,1437.0,153,6,0,156.92
2024-02-03,CMP016,CH03,20.05,29617.0,267.0,27,0,0,0.0
2024-02-03,CMP017,CH03,461.45,462688.0,4164.0,517,8,0,110.9
2024-02-03,CMP018,CH04,0.0,32804.0,394.0,60,5,0,78.71
2024-02-03,CMP022,CH05,584.14,241960.0,8469.0,736,14,0,341.5
2024-02-03,CMP025,CH06,0.0,,2532.0,575,20,0,635.74
2024-02-03,CMP026,CH07,131.17,,1372.0,278,12,0,160.78
2024-02-03,CMP028,CH08,375.8,1186356.0,21354.0,1076,13,0,503.61
2024-02-03,CMP029,CH08,4.67,45771.0,824.0,43,0,0,0.0
2024-02-03,CMP030,CH08,6.67,24391.0,439.0,25,2,0,77.15
2024-02-03,CMP031,CH09,279.87,857369.0,4287.0,380,14,0,553.79
2024-02-04,CMP001,CH01,685.88,,9457.0,1234,31,0,803.79
2024-02-04,CMP002,CH01,243.38,,1107.0,203,11,0,347.87
2024-02-04,CMP003,CH01,110.62,,892.0,128,5,0,163.64
2024-02-04,CMP006,CH02,114.95,547003.0,3282.0,286,12,0,496.42
2024-02-04,CMP007,CH02,84.45,342793.0,2057.0,172,3,0,50.06
2024-02-04,CMP008,CH02,317.88,1477025.0,8862.0,957,13,0,281.18
2024-02-04,CMP010,CH02,16.48,80828.0,485.0,36,0,0,0.0
2024-02-04,CMP012,CH03,156.01,192180.0,1730.0,199,4,0,119.84
2024-02-04,CMP016,CH03,23.88,23555.0,212.0,23,0,0,0.0
2024-02-04,CMP017,CH03,279.36,371896.0,3347.0,472,12,0,537.09
2024-02-04,CMP018,CH04,0.0,53186.0,638.0,84,1,0,13.67
2024-02-04,CMP022,CH05,474.14,269711.0,9440.0,771,21,0,455.49
2024-02-04,CMP025,CH06,0.0,,3414.0,579,17,0,372.51
2024-02-04,CMP026,CH07,174.43,,1509.0,275,10,0,311.66
2024-02-04,CMP028,CH08,345.38,1250027.0,22500.0,1146,16,0,593.7
2024-02-04,CMP029,CH08,6.12,34624.0,623.0,34,0,0,0.0
2024-02-04,CMP030,CH08,8.95,40444.0,728.0,36,0,0,0.0
2024-02-04,CMP031,CH09,269.14,833296.0,4166.0,429,7,0,263.83
2024-02-05,CMP001,CH01,685.88,,11062.0,1183,31,0,907.37
2024-02-05,CMP002,CH01,110.62,,1501.0,220,5,0,187.65
2024-02-05,CMP003,CH01,66.38,,757.0,116,3,0,89.92
2024-02-05,CMP006,CH02,144.55,404130.0,2425.0,247,3,0,68.8
2024-02-05,CMP007,CH02,68.2,358387.0,2150.0,173,2,0,39.91
2024-02-05,CMP008,CH02,384.98,2020344.0,12122.0,939,23,0,746.08
2024-02-05,CMP010,CH02,16.68,34530.0,207.0,25,0,0,0.0
2024-02-05,CMP012,CH03,112.61,132350.0,1191.0,137,3,0,52.02
2024-02-05,CMP016,CH03,25.13,14105.0,127.0,14,1,0,13.67
2024-02-05,CMP017,CH03,329.98,517463.0,4657.0,440,11,0,261.42
2024-02-05,CMP018,CH04,0.0,39752.0,477.0,64,2,0,87.91
2024-02-05,CMP022,CH05,414.12,216973.0,7594.0,740,22,0,533.37
2024-02-05,CMP025,CH06,0.0,,2396.0,513,21,0,607.42
2024-02-05,CMP026,CH07,144.78,,1729.0,255,4,0,62.46
2024-02-05,CMP028,CH08,262.7,1249552.0,22492.0,1099,20,0,534.59
2024-02-05,CMP029,CH08,5.47,39174.0,705.0,38,1,0,12.37
2024-02-05,CMP030,CH08,7.16,35012.0,630.0,31,1,0,11.01
2024-02-05,CMP031,CH09,335.17,953877.0,4769.0,415,10,0,328.52
2024-02-06,CMP001,CH01,730.12,,7480.0,1147,33,0,1100.62
2024-02-06,CMP002,CH01,199.12,,1405.0,201,9,0,216.45
2024-02-06,CMP003,CH01,88.5,,1059.0,138,4,0,98.85
2024-02-06,CMP006,CH02,104.76,403884.0,2423.0,246,3,0,36.76
2024-02-06,CMP007,CH02,65.65,292858.0,1757.0,151,6,0,191.56
2024-02-06,CMP008,CH02,308.8,1562475.0,9375.0,814,20,0,523.66
2024-02-06,CMP010,CH02,25.11,74968.0,450.0,41,2,0,27.34
2024-02-06,CMP012,CH03,100.84,126945.0,1143.0,135,3,0,51.03
2024-02-06,CMP016,CH03,18.02,36347.0,327.0,34,1,0,13.67
2024-02-06,CMP017,CH03,265.08,460957.0,4149.0,431,6,0,256.1
2024-02-06,CMP018,CH04,0.0,37001.0,444.0,65,2,0,25.93
2024-02-06,CMP022,CH05,493.11,211635.0,7407.0,628,15,0,270.34
2024-02-06,CMP025,CH06,0.0,,2368.0,479,25,0,655.25
2024-02-06,CMP026,CH07,154.27,,1174.0,226,12,0,378.7
2024-02-06,CMP028,CH08,335.07,1119950.0,20159.0,991,10,0,294.26
2024-02-06,CMP029,CH08,3.36,38121.0,686.0,39,0,0,0.0
2024-02-06,CMP030,CH08,7.86,34205.0,616.0,26,0,0,0.0
2024-02-06,CMP031,CH09,353.16,663190.0,3316.0,333,11,0,204.22
2024-02-07,CMP001,CH01,1084.12,,11643.0,1563,49,0,1706.64
2024-02-07,CMP002,CH01,265.5,,2020.0,268,12,0,308.77
2024-02-07,CMP003,CH01,154.88,,1114.0,165,7,0,150.47
2024-02-07,CMP006,CH02,171.25,468990.0,2814.0,309,12,0,343.25
2024-02-07,CMP007,CH02,95.88,357004.0,2142.0,185,8,0,295.82
2024-02-07,CMP008,CH02,430.6,2368758.0,14213.0,1221,27,0,889.76
2024-02-07,CMP010,CH02,24.54,100742.0,604.0,46,1,0,13.67
2024-02-07,CMP012,CH03,193.94,246197.0,2216.0,207,3,0,36.76
2024-02-07,CMP016,CH03,26.41,38746.0,349.0,35,1,0,31.54
2024-02-07,CMP017,CH03,354.88,557340.0,5016.0,567,8,0,185.42
2024-02-07,CMP018,CH04,0.0,44551.0,535.0,85,4,0,66.45
2024-02-07,CMP022,CH05,444.02,410565.0,14370.0,979,21,0,794.44
2024-02-07,CMP025,CH06,0.0,,3203.0,673,27,0,909.89
2024-02-07,CMP026,CH07,173.7,,1950.0,313,16,0,393.34
2024-02-07,CMP028,CH08,373.55,1484333.0,26718.0,1382,27,0,779.68
2024-02-07,CMP029,CH08,6.87,60085.0,1082.0,56,0,0,0.0
2024-02-07,CMP030,CH08,7.43,47744.0,859.0,45,0,0,0.0
2024-02-07,CMP031,CH09,389.66,927194.0,4636.0,466,11,0,444.69
2024-02-08,CMP001,CH01,885.0,,10496.0,1550,40,0,1314.75
2024-02-08,CMP002,CH01,177.0,,2265.0,286,8,0,316.06
2024-02-08,CMP003,CH01,177.0,,1203.0,170,8,0,227.67
2024-02-08,CMP006,CH02,133.52,646932.0,3882.0,347,17,0,700.84
2024-02-08,CMP007,CH02,90.65,469671.0,2818.0,227,8,0,273.89
2024-02-08,CMP008,CH02,450.26,2170506.0,13023.0,1157,24,0,646.64
2024-02-08,CMP010,CH02,23.05,77979.0,468.0,39,0,0,0.0
2024-02-08,CMP012,CH03,181.46,263234.0,2369.0,213,3,0,36.01
2024-02-08,CMP016,CH03,26.51,19556.0,176.0,21,0,0,0.0
2024-02-08,CMP017,CH03,341.11,717561.0,6458.0,617,10,0,213.71
2024-02-08,CMP018,CH04,0.0,41727.0,501.0,91,2,0,77.43
2024-02-08,CMP022,CH05,512.28,361970.0,12669.0,979,22,0,618.39
2024-02-08,CMP025,CH06,0.0,,3451.0,680,48,0,1628.88
2024-02-08,CMP026,CH07,151.1,,1722.0,313,14,0,405.49
2024-02-08,CMP028,CH08,265.2,1862617.0,33527.0,1418,26,0,1101.9
2024-02-08,CMP029,CH08,6.8,46911.0,844.0,43,1,0,12.37
2024-02-08,CMP030,CH08,10.05,46479.0,837.0,44,0,0,0.0
2024-02-08,CMP031,CH09,419.98,918368.0,4592.0,486,11,0,344.48
2024-02-09,CMP001,CH01,951.38,,12026.0,1800,43,0,1462.06
2024-02-09,CMP002,CH01,154.88,,2231.0,314,7,0,316.53
2024-02-09,CMP003,CH01,110.62,,1186.0,187,5,0,183.72
2024-02-09,CMP006,CH02,176.07,790908.0,4745.0,392,10,0,360.79
2024-02-09,CMP007,CH02,111.27,431980.0,2592.0,216,3,0,34.47
2024-02-09,CMP008,CH02,581.88,2909749.0,17458.0,1317,27,0,1154.53
2024-02-09,CMP010,CH02,27.23,106165.0,637.0,55,1,0,13.67
2024-02-09,CMP012,CH03,189.52,303308.0,2730.0,231,7,0,173.38
2024-02-09,CMP016,CH03,38.86,41582.0,374.0,41,1,0,13.67
2024-02-09,CMP017,CH03,425.49,820811.0,7387.0,694,17,0,591.43
2024-02-09,CMP018,CH04,0.0,37323.0,448.0,81,6,0,71.71
2024-02-09,CMP022,CH05,488.84,396160.0,13866.0,1020,19,0,770.56
