month,processor_id,payment_method_id,payment_type,attempts,declined_first_attempt,recovered_by_retry,failed_final,approved,approval_rate,transactions,amount_gross_usd,processing_fees_usd
2026-02,ACQ_A,PM03,Token pack,62,5,0,5,57,0.9194,57,2522.5,158.69
2026-02,ACQ_B,PM01,Chargeback,0,0,0,0,0,,49,-1216.94,1225.0
2026-02,ACQ_B,PM01,Initial (new + win-back),5668,878,0,878,4790,0.8451,4790,145717.59,10180.06
2026-02,ACQ_B,PM01,Refund,0,0,0,0,0,,225,-7573.42,0.0
2026-02,ACQ_B,PM01,Renewal,5638,790,236,554,5084,0.9017,5084,105310.99,7843.86
2026-02,ACQ_B,PM01,Token pack,2806,281,0,281,2525,0.8999,2525,122989.75,8136.88
2026-02,ACQ_B,PM02,Chargeback,0,0,0,0,0,,22,-564.17,550.0
2026-02,ACQ_B,PM02,Initial (new + win-back),2914,465,0,465,2449,0.8404,2449,74209.5,5187.27
2026-02,ACQ_B,PM02,Refund,0,0,0,0,0,,96,-3257.14,0.0
2026-02,ACQ_B,PM02,Renewal,2913,427,151,276,2637,0.9053,2637,54850.4,4082.12
2026-02,ACQ_B,PM02,Token pack,1421,135,0,135,1286,0.905,1286,64022.14,4227.13
2026-02,ACQ_B,PM03,Chargeback,0,0,0,0,0,,2,-27.98,50.0
2026-02,ACQ_B,PM03,Initial (new + win-back),281,50,0,50,231,0.8221,231,7278.33,506.0
2026-02,ACQ_B,PM03,Refund,0,0,0,0,0,,9,-292.67,0.0
2026-02,ACQ_B,PM03,Renewal,277,40,15,25,252,0.9097,252,5578.3,410.3
2026-02,ACQ_B,PM03,Token pack,112,12,0,12,100,0.8929,100,4809.0,318.54
2026-02,ACQ_C,PM01,Chargeback,0,0,0,0,0,,26,-765.06,520.0
2026-02,ACQ_C,PM01,Initial (new + win-back),3637,362,0,362,3275,0.9005,3275,107191.13,6234.87
2026-02,ACQ_C,PM01,Refund,0,0,0,0,0,,132,-4565.45,0.0
2026-02,ACQ_C,PM01,Renewal,3831,272,143,129,3702,0.9663,3702,82641.98,5160.06
2026-02,ACQ_C,PM01,Token pack,1987,120,0,120,1867,0.9396,1867,99709.0,5445.84
2026-02,ACQ_C,PM02,Chargeback,0,0,0,0,0,,18,-534.92,360.0
2026-02,ACQ_C,PM02,Initial (new + win-back),1942,199,0,199,1743,0.8975,1743,56157.26,3274.61
2026-02,ACQ_C,PM02,Refund,0,0,0,0,0,,58,-1939.0,0.0
2026-02,ACQ_C,PM02,Renewal,2058,126,67,59,1999,0.9713,1999,44866.54,2798.16
2026-02,ACQ_C,PM02,Token pack,914,53,0,53,861,0.942,861,42234.52,2327.79
2026-02,ACQ_C,PM03,Chargeback,0,0,0,0,0,,1,-13.99,20.0
2026-02,ACQ_C,PM03,Initial (new + win-back),171,18,0,18,153,0.8947,153,4752.46,278.77
2026-02,ACQ_C,PM03,Refund,0,0,0,0,0,,6,-254.57,0.0
2026-02,ACQ_C,PM03,Renewal,175,17,8,9,166,0.9486,166,3689.72,230.6
2026-02,ACQ_C,PM03,Token pack,93,6,0,6,87,0.9355,87,5619.58,301.46
2026-02,CRYPTO_GW,PM04,Initial (new + win-back),753,26,0,26,727,0.9655,727,27345.17,410.18
2026-02,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,33,-1364.64,0.0
2026-02,CRYPTO_GW,PM04,Renewal,655,0,0,0,655,1.0,655,16682.02,250.23
2026-02,CRYPTO_GW,PM04,Token pack,441,11,0,11,430,0.9751,430,21501.91,322.53
2026-02,CRYPTO_GW,PM05,Initial (new + win-back),415,16,0,16,399,0.9614,399,14218.48,213.28
2026-02,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,20,-823.69,0.0
2026-02,CRYPTO_GW,PM05,Renewal,364,0,0,0,364,1.0,364,8610.87,129.16
2026-02,CRYPTO_GW,PM05,Token pack,240,6,0,6,234,0.975,234,11461.63,171.92
2026-02,CRYPTO_GW,PM06,Initial (new + win-back),1266,52,0,52,1214,0.9589,1214,44033.59,660.5
2026-02,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,64,-2278.07,0.0
2026-02,CRYPTO_GW,PM06,Renewal,671,0,0,0,671,1.0,671,15217.94,228.27
2026-02,CRYPTO_GW,PM06,Token pack,546,14,0,14,532,0.9744,532,27903.48,418.55
2026-02,CRYPTO_GW,PM07,Initial (new + win-back),218,9,0,9,209,0.9587,209,7291.2,109.37
2026-02,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,10,-336.91,0.0
2026-02,CRYPTO_GW,PM07,Renewal,182,0,0,0,182,1.0,182,4306.22,64.59
2026-02,CRYPTO_GW,PM07,Token pack,106,2,0,2,104,0.9811,104,5299.04,79.49
2026-03,ACQ_A,PM01,Chargeback,0,0,0,0,0,,14,-359.54,350.0
2026-03,ACQ_A,PM01,Initial (new + win-back),1964,271,0,271,1693,0.862,1693,58033.31,3784.38
2026-03,ACQ_A,PM01,Refund,0,0,0,0,0,,75,-2577.78,0.0
2026-03,ACQ_A,PM01,Renewal,2418,311,93,218,2200,0.9098,2200,52584.19,3662.13
2026-03,ACQ_A,PM01,Token pack,1297,100,0,100,1197,0.9229,1197,64964.16,3991.98
2026-03,ACQ_A,PM02,Chargeback,0,0,0,0,0,,7,-155.55,175.0
2026-03,ACQ_A,PM02,Initial (new + win-back),1088,158,0,158,930,0.8548,930,31545.01,2060.48
2026-03,ACQ_A,PM02,Refund,0,0,0,0,0,,51,-2135.09,0.0
2026-03,ACQ_A,PM02,Renewal,1171,121,30,91,1080,0.9223,1080,26987.72,1862.32
2026-03,ACQ_A,PM02,Token pack,637,53,0,53,584,0.9168,584,33237.87,2032.48
2026-03,ACQ_A,PM03,Chargeback,0,0,0,0,0,,2,-73.01,50.0
2026-03,ACQ_A,PM03,Initial (new + win-back),69,10,0,10,59,0.8551,59,2109.65,136.68
2026-03,ACQ_A,PM03,Refund,0,0,0,0,0,,6,-407.51,0.0
2026-03,ACQ_A,PM03,Renewal,94,11,5,6,88,0.9362,88,2403.76,163.01
2026-03,ACQ_A,PM03,Token pack,52,5,0,5,47,0.9038,47,2148.06,134.59
2026-03,ACQ_B,PM01,Chargeback,0,0,0,0,0,,23,-543.14,575.0
2026-03,ACQ_B,PM01,Initial (new + win-back),3548,575,0,575,2973,0.8379,2973,87904.44,6166.17
2026-03,ACQ_B,PM01,Refund,0,0,0,0,0,,122,-3929.58,0.0
2026-03,ACQ_B,PM01,Renewal,3758,559,165,394,3364,0.8952,3364,68959.3,5146.76
2026-03,ACQ_B,PM01,Token pack,2047,196,0,196,1851,0.9043,1851,93386.49,6158.49
2026-03,ACQ_B,PM02,Chargeback,0,0,0,0,0,,11,-289.45,275.0
2026-03,ACQ_B,PM02,Initial (new + win-back),1794,308,0,308,1486,0.8283,1486,43506.45,3056.19
2026-03,ACQ_B,PM02,Refund,0,0,0,0,0,,58,-1966.45,0.0
2026-03,ACQ_B,PM02,Renewal,1934,256,84,172,1762,0.9111,1762,36254.03,2703.84
2026-03,ACQ_B,PM02,Token pack,1059,99,0,99,960,0.9065,960,47750.4,3153.02
2026-03,ACQ_B,PM03,Chargeback,0,0,0,0,0,,2,-27.98,50.0
2026-03,ACQ_B,PM03,Initial (new + win-back),149,24,0,24,125,0.8389,125,3676.89,258.11
2026-03,ACQ_B,PM03,Refund,0,0,0,0,0,,9,-352.89,0.0
2026-03,ACQ_B,PM03,Renewal,172,22,6,16,156,0.907,156,3335.99,246.96
2026-03,ACQ_B,PM03,Token pack,104,11,0,11,93,0.8942,93,4429.07,293.64
2026-03,ACQ_C,PM01,Chargeback,0,0,0,0,0,,40,-1078.09,800.0
2026-03,ACQ_C,PM01,Initial (new + win-back),6246,648,0,648,5598,0.8963,5598,174094.36,10210.02
2026-03,ACQ_C,PM01,Refund,0,0,0,0,0,,285,-9089.09,0.0
2026-03,ACQ_C,PM01,Renewal,7355,524,263,261,7094,0.9645,7094,154960.81,9721.28
2026-03,ACQ_C,PM01,Token pack,4054,258,0,258,3796,0.9364,3796,199219.52,10900.56
2026-03,ACQ_C,PM02,Chargeback,0,0,0,0,0,,22,-572.34,440.0
2026-03,ACQ_C,PM02,Initial (new + win-back),3143,293,0,293,2850,0.9068,2850,88659.19,5199.3
2026-03,ACQ_C,PM02,Refund,0,0,0,0,0,,111,-4229.48,0.0
2026-03,ACQ_C,PM02,Renewal,3816,281,135,146,3670,0.9617,3670,79255.53,4984.52
2026-03,ACQ_C,PM02,Token pack,2096,135,0,135,1961,0.9356,1961,104790.24,5723.02
2026-03,ACQ_C,PM03,Chargeback,0,0,0,0,0,,4,-152.71,80.0
2026-03,ACQ_C,PM03,Initial (new + win-back),283,31,0,31,252,0.8905,252,7837.47,459.64
2026-03,ACQ_C,PM03,Refund,0,0,0,0,0,,8,-444.17,0.0
2026-03,ACQ_C,PM03,Renewal,333,24,12,12,321,0.964,321,6976.11,438.13
2026-03,ACQ_C,PM03,Token pack,188,11,0,11,177,0.9415,177,9134.88,500.71
2026-03,CRYPTO_GW,PM04,Initial (new + win-back),720,26,0,26,694,0.9639,694,24690.07,370.35
2026-03,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,43,-1535.06,0.0
2026-03,CRYPTO_GW,PM04,Renewal,666,0,0,0,666,1.0,666,15298.66,229.48
2026-03,CRYPTO_GW,PM04,Token pack,401,9,0,9,392,0.9776,392,19917.03,298.76
2026-03,CRYPTO_GW,PM05,Initial (new + win-back),371,15,0,15,356,0.9596,356,12204.49,183.07
2026-03,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,14,-457.94,0.0
2026-03,CRYPTO_GW,PM05,Renewal,369,0,0,0,369,1.0,369,8700.55,130.51
2026-03,CRYPTO_GW,PM05,Token pack,280,6,0,6,274,0.9786,274,13458.07,201.87
2026-03,CRYPTO_GW,PM06,Initial (new + win-back),1187,45,0,45,1142,0.9621,1142,40523.77,607.86
2026-03,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,48,-1750.32,0.0
2026-03,CRYPTO_GW,PM06,Renewal,785,0,0,0,785,1.0,785,17270.99,259.06
2026-03,CRYPTO_GW,PM06,Token pack,575,11,0,11,564,0.9809,564,30675.96,460.14
2026-03,CRYPTO_GW,PM07,Initial (new + win-back),179,8,0,8,171,0.9553,171,5688.27,85.32
2026-03,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,11,-561.84,0.0
2026-03,CRYPTO_GW,PM07,Renewal,187,0,0,0,187,1.0,187,4255.53,63.83
2026-03,CRYPTO_GW,PM07,Token pack,148,3,0,3,145,0.9797,145,8268.33,124.03
2026-04,ACQ_A,PM01,Chargeback,0,0,0,0,0,,9,-185.69,225.0
2026-04,ACQ_A,PM01,Initial (new + win-back),1388,181,0,181,1207,0.8696,1207,41896.5,2726.76
2026-04,ACQ_A,PM01,Refund,0,0,0,0,0,,57,-2336.2,0.0
2026-04,ACQ_A,PM01,Renewal,1683,182,58,124,1559,0.9263,1559,35965.18,2523.74
2026-04,ACQ_A,PM01,Token pack,891,75,0,75,816,0.9158,816,46462.71,2841.05
2026-04,ACQ_A,PM02,Chargeback,0,0,0,0,0,,8,-265.75,200.0
2026-04,ACQ_A,PM02,Initial (new + win-back),755,110,0,110,645,0.8543,645,22452.38,1460.63
2026-04,ACQ_A,PM02,Refund,0,0,0,0,0,,30,-1272.65,0.0
2026-04,ACQ_A,PM02,Renewal,885,93,21,72,813,0.9186,813,19665.75,1366.17
2026-04,ACQ_A,PM02,Token pack,477,35,0,35,442,0.9266,442,25219.06,1541.75
2026-04,ACQ_A,PM03,Initial (new + win-back),70,10,0,10,60,0.8571,60,1970.74,129.39
2026-04,ACQ_A,PM03,Refund,0,0,0,0,0,,2,-71.21,0.0
2026-04,ACQ_A,PM03,Renewal,55,9,2,7,48,0.8727,48,1420.11,94.91
2026-04,ACQ_A,PM03,Token pack,41,3,0,3,38,0.9268,38,2517.57,151.77
2026-04,ACQ_B,PM01,Chargeback,0,0,0,0,0,,15,-295.66,375.0
2026-04,ACQ_B,PM01,Initial (new + win-back),2399,326,0,326,2073,0.8641,2073,62531.74,4373.8
2026-04,ACQ_B,PM01,Refund,0,0,0,0,0,,86,-3077.77,0.0
2026-04,ACQ_B,PM01,Renewal,2532,385,110,275,2257,0.8914,2257,44434.96,3343.2
2026-04,ACQ_B,PM01,Token pack,1440,149,0,149,1291,0.8965,1291,59122.09,3934.63
2026-04,ACQ_B,PM02,Chargeback,0,0,0,0,0,,4,-55.96,100.0
2026-04,ACQ_B,PM02,Initial (new + win-back),1135,181,0,181,954,0.8405,954,29600.8,2062.25
2026-04,ACQ_B,PM02,Refund,0,0,0,0,0,,50,-1739.13,0.0
2026-04,ACQ_B,PM02,Renewal,1351,168,59,109,1242,0.9193,1242,25387.51,1895.85
2026-04,ACQ_B,PM02,Token pack,762,74,0,74,688,0.9029,688,36718.12,2409.49
2026-04,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-13.99,25.0
2026-04,ACQ_B,PM03,Initial (new + win-back),101,17,0,17,84,0.8317,84,2654.8,184.49
2026-04,ACQ_B,PM03,Refund,0,0,0,0,0,,5,-95.84,0.0
2026-04,ACQ_B,PM03,Renewal,116,14,9,5,111,0.9569,111,2198.38,165.2
2026-04,ACQ_B,PM03,Token pack,72,7,0,7,65,0.9028,65,2649.35,178.46
2026-04,ACQ_C,PM01,Chargeback,0,0,0,0,0,,71,-1942.14,1420.0
2026-04,ACQ_C,PM01,Initial (new + win-back),8091,814,0,814,7277,0.8994,7277,231321.63,13517.86
2026-04,ACQ_C,PM01,Refund,0,0,0,0,0,,315,-10664.84,0.0
2026-04,ACQ_C,PM01,Renewal,10160,711,367,344,9816,0.9661,9816,214722.72,13466.21
2026-04,ACQ_C,PM01,Token pack,5173,326,0,326,4847,0.937,4847,248122.77,13612.12
2026-04,ACQ_C,PM02,Chargeback,0,0,0,0,0,,37,-1109.57,740.0
2026-04,ACQ_C,PM02,Initial (new + win-back),4219,388,0,388,3831,0.908,3831,123368.74,7194.37
2026-04,ACQ_C,PM02,Refund,0,0,0,0,0,,182,-7007.41,0.0
2026-04,ACQ_C,PM02,Renewal,5247,376,198,178,5069,0.9661,5069,110460.38,6933.26
2026-04,ACQ_C,PM02,Token pack,2670,151,0,151,2519,0.9434,2519,130911.43,7170.36
2026-04,ACQ_C,PM03,Chargeback,0,0,0,0,0,,3,-44.24,60.0
2026-04,ACQ_C,PM03,Initial (new + win-back),378,35,0,35,343,0.9074,343,11431.84,663.06
2026-04,ACQ_C,PM03,Refund,0,0,0,0,0,,18,-809.27,0.0
2026-04,ACQ_C,PM03,Renewal,466,33,14,19,447,0.9592,447,9125.86,581.27
2026-04,ACQ_C,PM03,Token pack,223,13,0,13,210,0.9417,210,9316.86,519.53
2026-04,CRYPTO_GW,PM04,Initial (new + win-back),765,30,0,30,735,0.9608,735,26300.5,394.51
2026-04,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,26,-935.81,0.0
2026-04,CRYPTO_GW,PM04,Renewal,707,0,0,0,707,1.0,707,17097.36,256.46
2026-04,CRYPTO_GW,PM04,Token pack,530,13,0,13,517,0.9755,517,27231.03,408.47
2026-04,CRYPTO_GW,PM05,Initial (new + win-back),416,15,0,15,401,0.9639,401,14081.51,211.22
2026-04,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,24,-596.01,0.0
2026-04,CRYPTO_GW,PM05,Renewal,390,0,0,0,390,1.0,390,8763.63,131.45
2026-04,CRYPTO_GW,PM05,Token pack,284,7,0,7,277,0.9754,277,14764.14,221.46
2026-04,CRYPTO_GW,PM06,Initial (new + win-back),1251,51,0,51,1200,0.9592,1200,43349.25,650.24
2026-04,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,48,-1712.04,0.0
2026-04,CRYPTO_GW,PM06,Renewal,896,0,0,0,896,1.0,896,19245.38,288.68
2026-04,CRYPTO_GW,PM06,Token pack,648,14,0,14,634,0.9784,634,30892.95,463.39
2026-04,CRYPTO_GW,PM07,Initial (new + win-back),199,8,0,8,191,0.9598,191,6768.4,101.53
2026-04,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,10,-382.09,0.0
2026-04,CRYPTO_GW,PM07,Renewal,204,0,0,0,204,1.0,204,4639.44,69.59
2026-04,CRYPTO_GW,PM07,Token pack,155,4,0,4,151,0.9742,151,7892.63,118.39
2026-05,ACQ_A,PM01,Chargeback,0,0,0,0,0,,14,-383.98,350.0
2026-05,ACQ_A,PM01,Initial (new + win-back),1278,164,0,164,1114,0.8717,1114,38429.32,2503.51
2026-05,ACQ_A,PM01,Refund,0,0,0,0,0,,60,-2371.68,0.0
2026-05,ACQ_A,PM01,Renewal,1791,207,57,150,1641,0.9162,1641,39245.69,2732.86
2026-05,ACQ_A,PM01,Token pack,904,83,0,83,821,0.9082,821,46336.11,2835.84
2026-05,ACQ_A,PM02,Chargeback,0,0,0,0,0,,6,-270.1,150.0
2026-05,ACQ_A,PM02,Initial (new + win-back),649,93,0,93,556,0.8567,556,19014.21,1240.38
2026-05,ACQ_A,PM02,Refund,0,0,0,0,0,,23,-628.34,0.0
2026-05,ACQ_A,PM02,Renewal,899,109,38,71,828,0.921,828,20322.62,1407.54
2026-05,ACQ_A,PM02,Token pack,470,35,0,35,435,0.9255,435,23184.87,1427.42
2026-05,ACQ_A,PM03,Chargeback,0,0,0,0,0,,1,-95.67,25.0
2026-05,ACQ_A,PM03,Initial (new + win-back),70,9,0,9,61,0.8714,61,1961.68,129.24
2026-05,ACQ_A,PM03,Refund,0,0,0,0,0,,3,-59.0,0.0
2026-05,ACQ_A,PM03,Renewal,61,6,3,3,58,0.9508,58,1343.57,94.2
2026-05,ACQ_A,PM03,Token pack,38,3,0,3,35,0.9211,35,1972.5,120.74
2026-05,ACQ_B,PM01,Chargeback,0,0,0,0,0,,24,-615.02,600.0
2026-05,ACQ_B,PM01,Initial (new + win-back),2366,387,0,387,1979,0.8364,1979,57824.8,4063.19
2026-05,ACQ_B,PM01,Refund,0,0,0,0,0,,76,-2085.98,0.0
2026-05,ACQ_B,PM01,Renewal,2658,360,113,247,2411,0.9071,2411,50065.92,3727.26
2026-05,ACQ_B,PM01,Token pack,1521,163,0,163,1358,0.8928,1358,68326.42,4506.99
2026-05,ACQ_B,PM02,Chargeback,0,0,0,0,0,,7,-123.89,175.0
2026-05,ACQ_B,PM02,Initial (new + win-back),1248,209,0,209,1039,0.8325,1039,30655.14,2151.01
2026-05,ACQ_B,PM02,Refund,0,0,0,0,0,,36,-1082.59,0.0
2026-05,ACQ_B,PM02,Renewal,1373,182,67,115,1258,0.9162,1258,25797.02,1925.22
2026-05,ACQ_B,PM02,Token pack,749,79,0,79,670,0.8945,670,31193.3,2072.6
2026-05,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-26.97,25.0
2026-05,ACQ_B,PM03,Initial (new + win-back),108,16,0,16,92,0.8519,92,2636.92,185.82
2026-05,ACQ_B,PM03,Refund,0,0,0,0,0,,3,-359.97,0.0
2026-05,ACQ_B,PM03,Renewal,132,24,8,16,116,0.8788,116,2471.08,183.06
2026-05,ACQ_B,PM03,Token pack,64,6,0,6,58,0.9062,58,3739.42,241.77
2026-05,ACQ_C,PM01,Chargeback,0,0,0,0,0,,74,-2051.24,1480.0
2026-05,ACQ_C,PM01,Initial (new + win-back),7746,745,0,745,7001,0.9038,7001,219517.35,12856.65
2026-05,ACQ_C,PM01,Refund,0,0,0,0,0,,349,-13282.55,0.0
2026-05,ACQ_C,PM01,Renewal,10779,802,422,380,10399,0.9647,10399,226058.66,14196.57
2026-05,ACQ_C,PM01,Token pack,5612,336,0,336,5276,0.9401,5276,284511.44,15523.86
2026-05,ACQ_C,PM02,Chargeback,0,0,0,0,0,,27,-677.18,540.0
2026-05,ACQ_C,PM02,Initial (new + win-back),4103,387,0,387,3716,0.9057,3716,114685.88,6734.41
2026-05,ACQ_C,PM02,Refund,0,0,0,0,0,,170,-6420.38,0.0
2026-05,ACQ_C,PM02,Renewal,5506,355,179,176,5330,0.968,5330,114093.51,7189.58
2026-05,ACQ_C,PM02,Token pack,2777,185,0,185,2592,0.9334,2592,139608.99,7618.44
2026-05,ACQ_C,PM03,Chargeback,0,0,0,0,0,,3,-41.97,60.0
2026-05,ACQ_C,PM03,Initial (new + win-back),368,34,0,34,334,0.9076,334,10327.93,606.27
2026-05,ACQ_C,PM03,Refund,0,0,0,0,0,,15,-406.27,0.0
2026-05,ACQ_C,PM03,Renewal,476,33,19,14,462,0.9706,462,9786.57,618.14
2026-05,ACQ_C,PM03,Token pack,267,15,0,15,252,0.9438,252,13054.88,715.29
2026-05,CRYPTO_GW,PM04,Initial (new + win-back),740,28,0,28,712,0.9622,712,25019.11,375.29
2026-05,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,28,-972.07,0.0
2026-05,CRYPTO_GW,PM04,Renewal,727,0,0,0,727,1.0,727,17227.92,258.42
2026-05,CRYPTO_GW,PM04,Token pack,537,12,0,12,525,0.9777,525,27987.04,419.81
2026-05,CRYPTO_GW,PM05,Initial (new + win-back),418,17,0,17,401,0.9593,401,13381.6,200.72
2026-05,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,17,-672.22,0.0
2026-05,CRYPTO_GW,PM05,Renewal,427,0,0,0,427,1.0,427,10414.07,156.21
2026-05,CRYPTO_GW,PM05,Token pack,291,7,0,7,284,0.9759,284,12924.56,193.87
2026-05,CRYPTO_GW,PM06,Initial (new + win-back),1251,52,0,52,1199,0.9584,1199,41913.0,628.69
2026-05,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,51,-1846.9,0.0
2026-05,CRYPTO_GW,PM06,Renewal,969,0,0,0,969,1.0,969,21668.52,325.03
2026-05,CRYPTO_GW,PM06,Token pack,668,17,0,17,651,0.9746,651,34758.29,521.37
2026-05,CRYPTO_GW,PM07,Initial (new + win-back),190,8,0,8,182,0.9579,182,6051.47,90.77
2026-05,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,13,-348.09,0.0
2026-05,CRYPTO_GW,PM07,Renewal,225,0,0,0,225,1.0,225,5149.99,77.25
2026-05,CRYPTO_GW,PM07,Token pack,141,3,0,3,138,0.9787,138,6867.44,103.01
2026-06,ACQ_A,PM01,Chargeback,0,0,0,0,0,,16,-593.96,400.0
2026-06,ACQ_A,PM01,Initial (new + win-back),1374,196,0,196,1178,0.8574,1178,40764.31,2654.34
2026-06,ACQ_A,PM01,Refund,0,0,0,0,0,,57,-2408.79,0.0
2026-06,ACQ_A,PM01,Renewal,1764,225,84,141,1623,0.9201,1623,38060.36,2661.37
2026-06,ACQ_A,PM01,Token pack,962,82,0,82,880,0.9148,880,50632.35,3092.78
2026-06,ACQ_A,PM02,Chargeback,0,0,0,0,0,,8,-247.34,200.0
2026-06,ACQ_A,PM02,Initial (new + win-back),774,108,0,108,666,0.8605,666,23274.3,1513.19
2026-06,ACQ_A,PM02,Refund,0,0,0,0,0,,37,-1226.68,0.0
2026-06,ACQ_A,PM02,Renewal,929,100,24,76,853,0.9182,853,19926.74,1394.52
2026-06,ACQ_A,PM02,Token pack,517,42,0,42,475,0.9188,475,28663.18,1742.73
2026-06,ACQ_A,PM03,Initial (new + win-back),58,8,0,8,50,0.8621,50,1627.36,107.0
2026-06,ACQ_A,PM03,Refund,0,0,0,0,0,,2,-67.48,0.0
2026-06,ACQ_A,PM03,Renewal,76,9,6,3,73,0.9605,73,1833.71,126.4
2026-06,ACQ_A,PM03,Token pack,54,5,0,5,49,0.9074,49,2618.37,161.16
2026-06,ACQ_B,PM01,Chargeback,0,0,0,0,0,,19,-593.07,475.0
2026-06,ACQ_B,PM01,Initial (new + win-back),2464,395,0,395,2069,0.8397,2069,59667.96,4200.78
2026-06,ACQ_B,PM01,Refund,0,0,0,0,0,,108,-4282.57,0.0
2026-06,ACQ_B,PM01,Renewal,2798,373,138,235,2563,0.916,2563,52466.49,3916.89
2026-06,ACQ_B,PM01,Token pack,1664,170,0,170,1494,0.8978,1494,68055.06,4531.5
2026-06,ACQ_B,PM02,Chargeback,0,0,0,0,0,,10,-265.57,250.0
2026-06,ACQ_B,PM02,Initial (new + win-back),1215,204,0,204,1011,0.8321,1011,30467.47,2131.35
2026-06,ACQ_B,PM02,Refund,0,0,0,0,0,,50,-1844.13,0.0
2026-06,ACQ_B,PM02,Renewal,1471,203,60,143,1328,0.9028,1328,26496.41,1988.18
2026-06,ACQ_B,PM02,Token pack,724,66,0,66,658,0.9088,658,30073.42,2001.81
2026-06,ACQ_B,PM03,Chargeback,0,0,0,0,0,,1,-13.99,25.0
2026-06,ACQ_B,PM03,Initial (new + win-back),107,15,0,15,92,0.8598,92,2652.07,186.72
2026-06,ACQ_B,PM03,Refund,0,0,0,0,0,,5,-137.73,0.0
2026-06,ACQ_B,PM03,Renewal,126,17,4,13,113,0.8968,113,2236.13,168.07
2026-06,ACQ_B,PM03,Token pack,65,6,0,6,59,0.9077,59,2949.41,194.66
2026-06,ACQ_C,PM01,Chargeback,0,0,0,0,0,,54,-1296.62,1080.0
2026-06,ACQ_C,PM01,Initial (new + win-back),8176,887,0,887,7289,0.8915,7289,227155.82,13317.33
2026-06,ACQ_C,PM01,Refund,0,0,0,0,0,,377,-13522.65,0.0
2026-06,ACQ_C,PM01,Renewal,11301,815,394,421,10880,0.9627,10880,233956.79,14727.88
2026-06,ACQ_C,PM01,Token pack,5993,360,0,360,5633,0.9399,5633,294008.32,16096.31
2026-06,ACQ_C,PM02,Chargeback,0,0,0,0,0,,30,-741.03,600.0
2026-06,ACQ_C,PM02,Initial (new + win-back),4366,476,0,476,3890,0.891,3890,121997.28,7144.87
2026-06,ACQ_C,PM02,Refund,0,0,0,0,0,,195,-5858.0,0.0
2026-06,ACQ_C,PM02,Renewal,5933,390,182,208,5725,0.9649,5725,123212.85,7754.93
2026-06,ACQ_C,PM02,Token pack,3092,187,0,187,2905,0.9395,2905,152597.52,8348.78
2026-06,ACQ_C,PM03,Chargeback,0,0,0,0,0,,3,-91.05,60.0
2026-06,ACQ_C,PM03,Initial (new + win-back),409,44,0,44,365,0.8924,365,11511.46,673.56
2026-06,ACQ_C,PM03,Refund,0,0,0,0,0,,15,-501.36,0.0
2026-06,ACQ_C,PM03,Renewal,517,37,19,18,499,0.9652,499,10697.76,673.89
2026-06,ACQ_C,PM03,Token pack,226,12,0,12,214,0.9469,214,11298.51,617.83
2026-06,CRYPTO_GW,PM04,Initial (new + win-back),758,30,0,30,728,0.9604,728,25847.68,387.72
2026-06,CRYPTO_GW,PM04,Refund,0,0,0,0,0,,34,-1308.38,0.0
2026-06,CRYPTO_GW,PM04,Renewal,764,0,0,0,764,1.0,764,17234.61,258.52
2026-06,CRYPTO_GW,PM04,Token pack,562,14,0,14,548,0.9751,548,28190.76,422.86
2026-06,CRYPTO_GW,PM05,Initial (new + win-back),417,17,0,17,400,0.9592,400,13639.24,204.59
2026-06,CRYPTO_GW,PM05,Refund,0,0,0,0,0,,20,-764.81,0.0
2026-06,CRYPTO_GW,PM05,Renewal,426,0,0,0,426,1.0,426,9847.29,147.71
2026-06,CRYPTO_GW,PM05,Token pack,278,6,0,6,272,0.9784,272,11475.42,172.13
2026-06,CRYPTO_GW,PM06,Initial (new + win-back),1406,57,0,57,1349,0.9595,1349,47071.77,706.08
2026-06,CRYPTO_GW,PM06,Refund,0,0,0,0,0,,58,-1780.78,0.0
2026-06,CRYPTO_GW,PM06,Renewal,1052,0,0,0,1052,1.0,1052,23036.54,345.55
2026-06,CRYPTO_GW,PM06,Token pack,842,18,0,18,824,0.9786,824,41693.11,625.4
2026-06,CRYPTO_GW,PM07,Initial (new + win-back),199,8,0,8,191,0.9598,191,6320.47,94.81
2026-06,CRYPTO_GW,PM07,Refund,0,0,0,0,0,,7,-283.64,0.0
