experiment_id,date,variant,metric,value
EXP10,2026-07-21,Treatment,paid_conversions,1584.0
EXP10,2026-07-21,Treatment,first_payment_net_usd,41279.02
EXP10,2026-07-22,Control,paywall_viewers,18092.0
EXP10,2026-07-22,Control,paid_conversions,1681.0
EXP10,2026-07-22,Control,first_payment_net_usd,41409.99
EXP10,2026-07-22,Treatment,paywall_viewers,17979.0
EXP10,2026-07-22,Treatment,paid_conversions,1670.0
EXP10,2026-07-22,Treatment,first_payment_net_usd,41410.46
EXP10,2026-07-23,Control,paywall_viewers,17921.0
EXP10,2026-07-23,Control,paid_conversions,1645.0
EXP10,2026-07-23,Control,first_payment_net_usd,41149.65
EXP10,2026-07-23,Treatment,paywall_viewers,18097.0
EXP10,2026-07-23,Treatment,paid_conversions,1758.0
EXP10,2026-07-23,Treatment,first_payment_net_usd,44380.08
EXP10,2026-07-24,Control,paywall_viewers,18139.0
EXP10,2026-07-24,Control,paid_conversions,1699.0
EXP10,2026-07-24,Control,first_payment_net_usd,45081.81
EXP10,2026-07-24,Treatment,paywall_viewers,18040.0
EXP10,2026-07-24,Treatment,paid_conversions,1751.0
EXP10,2026-07-24,Treatment,first_payment_net_usd,40776.94
EXP10,2026-07-25,Control,paywall_viewers,18053.0
EXP10,2026-07-25,Control,paid_conversions,1591.0
EXP10,2026-07-25,Control,first_payment_net_usd,40719.07
EXP10,2026-07-25,Treatment,paywall_viewers,18091.0
EXP10,2026-07-25,Treatment,paid_conversions,1679.0
EXP10,2026-07-25,Treatment,first_payment_net_usd,43305.34
EXP10,2026-07-26,Control,paywall_viewers,18009.0
EXP10,2026-07-26,Control,paid_conversions,1738.0
EXP10,2026-07-26,Control,first_payment_net_usd,47621.52
EXP10,2026-07-26,Treatment,paywall_viewers,18212.0
EXP10,2026-07-26,Treatment,paid_conversions,1702.0
EXP10,2026-07-26,Treatment,first_payment_net_usd,44070.61
EXP10,2026-07-27,Control,paywall_viewers,18033.0
EXP10,2026-07-27,Control,paid_conversions,1666.0
EXP10,2026-07-27,Control,first_payment_net_usd,42622.89
EXP10,2026-07-27,Treatment,paywall_viewers,18197.0
EXP10,2026-07-27,Treatment,paid_conversions,1697.0
EXP10,2026-07-27,Treatment,first_payment_net_usd,42384.62
EXP10,2026-07-28,Control,paywall_viewers,18175.0
EXP10,2026-07-28,Control,paid_conversions,1707.0
EXP10,2026-07-28,Control,first_payment_net_usd,44386.78
EXP10,2026-07-28,Treatment,paywall_viewers,18083.0
EXP10,2026-07-28,Treatment,paid_conversions,1730.0
EXP10,2026-07-28,Treatment,first_payment_net_usd,47606.66
EXP10,2026-07-29,Control,paywall_viewers,18111.0
EXP10,2026-07-29,Control,paid_conversions,1640.0
EXP10,2026-07-29,Control,first_payment_net_usd,38235.24
EXP10,2026-07-29,Treatment,paywall_viewers,18089.0
EXP10,2026-07-29,Treatment,paid_conversions,1727.0
EXP10,2026-07-29,Treatment,first_payment_net_usd,42370.31
EXP10,2026-07-30,Control,paywall_viewers,17810.0
EXP10,2026-07-30,Control,paid_conversions,1714.0
EXP10,2026-07-30,Control,first_payment_net_usd,44448.5
EXP10,2026-07-30,Treatment,paywall_viewers,18003.0
EXP10,2026-07-30,Treatment,paid_conversions,1695.0
EXP10,2026-07-30,Treatment,first_payment_net_usd,41377.15
EXP10,2026-07-31,Control,paywall_viewers,17849.0
EXP10,2026-07-31,Control,paid_conversions,1603.0
EXP10,2026-07-31,Control,first_payment_net_usd,44448.4
EXP10,2026-07-31,Treatment,paywall_viewers,18114.0
EXP10,2026-07-31,Treatment,paid_conversions,1714.0
EXP10,2026-07-31,Treatment,first_payment_net_usd,41660.19
EXP10,2026-08-01,Control,paywall_viewers,17906.0
EXP10,2026-08-01,Control,paid_conversions,1625.0
EXP10,2026-08-01,Control,first_payment_net_usd,41155.01
EXP10,2026-08-01,Treatment,paywall_viewers,18010.0
EXP10,2026-08-01,Treatment,paid_conversions,1695.0
EXP10,2026-08-01,Treatment,first_payment_net_usd,45917.11
EXP10,2026-08-02,Control,paywall_viewers,17999.0
EXP10,2026-08-02,Control,paid_conversions,1654.0
EXP10,2026-08-02,Control,first_payment_net_usd,41621.78
EXP10,2026-08-02,Treatment,paywall_viewers,18006.0
EXP10,2026-08-02,Treatment,paid_conversions,1736.0
EXP10,2026-08-02,Treatment,first_payment_net_usd,41052.1
EXP10,2026-08-03,Control,paywall_viewers,18198.0
EXP10,2026-08-03,Control,paid_conversions,1518.0
EXP10,2026-08-03,Control,first_payment_net_usd,37053.48
EXP10,2026-08-03,Treatment,paywall_viewers,18002.0
EXP10,2026-08-03,Treatment,paid_conversions,1635.0
EXP10,2026-08-03,Treatment,first_payment_net_usd,44260.48
EXP10,2026-08-04,Control,paywall_viewers,18126.0
EXP10,2026-08-04,Control,paid_conversions,1683.0
EXP10,2026-08-04,Control,first_payment_net_usd,43469.4
EXP10,2026-08-04,Treatment,paywall_viewers,17705.0
EXP10,2026-08-04,Treatment,paid_conversions,1722.0
EXP10,2026-08-04,Treatment,first_payment_net_usd,44526.99
EXP10,2026-08-05,Control,paywall_viewers,17837.0
EXP10,2026-08-05,Control,paid_conversions,1591.0
EXP10,2026-08-05,Control,first_payment_net_usd,43465.73
EXP10,2026-08-05,Treatment,paywall_viewers,18063.0
EXP10,2026-08-05,Treatment,paid_conversions,1742.0
EXP10,2026-08-05,Treatment,first_payment_net_usd,43980.23
EXP10,2026-08-06,Control,paywall_viewers,18162.0
EXP10,2026-08-06,Control,paid_conversions,1702.0
EXP10,2026-08-06,Control,first_payment_net_usd,47312.16
EXP10,2026-08-06,Treatment,paywall_viewers,17963.0
EXP10,2026-08-06,Treatment,paid_conversions,1662.0
EXP10,2026-08-06,Treatment,first_payment_net_usd,42123.92
EXP10,2026-08-07,Control,paywall_viewers,18050.0
EXP10,2026-08-07,Control,paid_conversions,1632.0
EXP10,2026-08-07,Control,first_payment_net_usd,43461.58
EXP10,2026-08-07,Treatment,paywall_viewers,17823.0
EXP10,2026-08-07,Treatment,paid_conversions,1739.0
EXP10,2026-08-07,Treatment,first_payment_net_usd,43618.45
EXP10,2026-08-08,Control,paywall_viewers,18259.0
EXP10,2026-08-08,Control,paid_conversions,1685.0
EXP10,2026-08-08,Control,first_payment_net_usd,44155.62
EXP10,2026-08-08,Treatment,paywall_viewers,18124.0
EXP10,2026-08-08,Treatment,paid_conversions,1749.0
EXP10,2026-08-08,Treatment,first_payment_net_usd,47182.26
EXP10,2026-08-09,Control,paywall_viewers,18055.0
EXP10,2026-08-09,Control,paid_conversions,1620.0
EXP10,2026-08-09,Control,first_payment_net_usd,41474.09
EXP10,2026-08-09,Treatment,paywall_viewers,18118.0
EXP10,2026-08-09,Treatment,paid_conversions,1738.0
EXP10,2026-08-09,Treatment,first_payment_net_usd,43213.7
