date,country_code,device,sessions,age_checks_started,age_checks_passed,free_signups,activated_users,paywall_viewers,checkout_starts,new_paid_subscribers
2024-01-09,NL,Tablet web,65,0,0,7,7,3,0,0
2024-01-09,CH,Mobile web,547,0,0,50,25,17,0,0
2024-01-09,CH,Desktop web,115,0,0,14,7,5,0,0
2024-01-09,CH,Tablet web,37,0,0,4,2,0,0,0
2024-01-09,SE,Mobile web,653,0,0,63,46,26,0,0
2024-01-09,SE,Desktop web,204,0,0,28,12,9,2,1
2024-01-09,SE,Tablet web,10,0,0,1,0,1,0,0
2024-01-09,ES,Mobile web,1299,0,0,125,79,45,5,3
2024-01-09,ES,Desktop web,495,0,0,50,32,16,3,2
2024-01-09,ES,Tablet web,40,0,0,4,3,2,0,0
2024-01-09,IT,Mobile web,1601,0,0,151,95,55,8,5
2024-01-09,IT,Desktop web,343,0,0,36,24,13,4,2
2024-01-09,IT,Tablet web,60,0,0,6,4,2,0,0
2024-01-09,PL,Mobile web,1052,0,0,97,65,40,2,1
2024-01-09,PL,Desktop web,267,0,0,30,18,12,2,1
2024-01-09,PL,Tablet web,59,0,0,6,2,1,0,0
2024-01-09,JP,Mobile web,822,0,0,72,44,27,0,0
2024-01-09,JP,Desktop web,224,0,0,24,14,5,2,1
2024-01-09,JP,Tablet web,48,0,0,5,5,0,0,0
2024-01-09,BR,Mobile web,3434,0,0,237,145,83,3,2
2024-01-09,BR,Desktop web,916,0,0,80,54,22,2,1
2024-01-09,BR,Tablet web,129,0,0,10,8,5,0,0
2024-01-09,MX,Mobile web,3068,0,0,202,127,77,4,2
2024-01-09,MX,Desktop web,831,0,0,68,36,18,0,0
2024-01-09,MX,Tablet web,116,0,0,9,6,7,0,0
2024-01-09,IN,Mobile web,2300,0,0,165,113,56,3,2
2024-01-09,IN,Desktop web,525,0,0,51,31,19,3,2
2024-01-09,IN,Tablet web,90,0,0,7,2,2,0,0
2024-01-09,ROW,Mobile web,12131,0,0,738,445,280,19,12
2024-01-09,ROW,Desktop web,3366,0,0,286,164,97,2,1
2024-01-09,ROW,Tablet web,409,0,0,31,12,10,0,0
2024-01-10,US,Mobile web,12413,0,0,1281,776,450,71,44
2024-01-10,US,Desktop web,4410,0,0,486,301,181,34,20
2024-01-10,US,Tablet web,563,0,0,56,31,14,7,4
2024-01-10,GB,Mobile web,2765,0,0,280,167,92,9,5
2024-01-10,GB,Desktop web,985,0,0,112,74,44,8,4
2024-01-10,GB,Tablet web,62,0,0,7,5,3,0,0
2024-01-10,DE,Mobile web,2570,0,0,265,144,103,22,12
2024-01-10,DE,Desktop web,716,0,0,87,56,27,9,5
2024-01-10,DE,Tablet web,145,0,0,15,8,6,0,0
2024-01-10,FR,Mobile web,1541,0,0,146,99,56,5,3
2024-01-10,FR,Desktop web,378,0,0,46,26,12,5,3
2024-01-10,FR,Tablet web,40,0,0,4,1,1,4,2
2024-01-10,CA,Mobile web,1799,0,0,177,101,70,7,4
2024-01-10,CA,Desktop web,432,0,0,49,32,16,5,3
2024-01-10,CA,Tablet web,78,0,0,8,6,4,0,0
2024-01-10,AU,Mobile web,1421,0,0,134,78,55,14,8
2024-01-10,AU,Desktop web,429,0,0,44,28,10,3,2
2024-01-10,AU,Tablet web,72,0,0,7,5,4,0,0
2024-01-10,NL,Mobile web,775,0,0,86,56,26,2,1
2024-01-10,NL,Desktop web,252,0,0,31,20,9,0,0
2024-01-10,NL,Tablet web,42,0,0,4,4,2,0,0
2024-01-10,CH,Mobile web,460,0,0,47,33,17,6,3
2024-01-10,CH,Desktop web,133,0,0,16,11,9,0,0
2024-01-10,CH,Tablet web,10,0,0,1,1,0,0,0
2024-01-10,SE,Mobile web,642,0,0,66,42,23,0,0
2024-01-10,SE,Desktop web,176,0,0,21,10,9,3,2
2024-01-10,SE,Tablet web,19,0,0,2,1,0,0,0
2024-01-10,ES,Mobile web,1308,0,0,126,73,45,10,6
2024-01-10,ES,Desktop web,620,0,0,60,38,18,5,3
2024-01-10,ES,Tablet web,36,0,0,4,2,1,0,0
2024-01-10,IT,Mobile web,1331,0,0,119,76,33,2,1
2024-01-10,IT,Desktop web,474,0,0,53,33,20,3,2
2024-01-10,IT,Tablet web,84,0,0,8,3,4,0,0
2024-01-10,PL,Mobile web,1014,0,0,95,64,40,7,4
2024-01-10,PL,Desktop web,282,0,0,27,12,10,0,0
2024-01-10,PL,Tablet web,10,0,0,1,1,0,0,0
2024-01-10,JP,Mobile web,646,0,0,64,43,27,3,2
2024-01-10,JP,Desktop web,302,0,0,32,19,12,0,0
2024-01-10,JP,Tablet web,22,0,0,2,1,2,2,1
2024-01-10,BR,Mobile web,3541,0,0,244,148,83,4,2
2024-01-10,BR,Desktop web,936,0,0,78,42,25,0,0
2024-01-10,BR,Tablet web,89,0,0,6,4,0,0,0
2024-01-10,MX,Mobile web,2717,0,0,185,101,67,7,4
2024-01-10,MX,Desktop web,790,0,0,69,40,23,2,1
2024-01-10,MX,Tablet web,219,0,0,16,12,7,0,0
2024-01-10,IN,Mobile web,1929,0,0,138,88,48,5,3
2024-01-10,IN,Desktop web,565,0,0,46,33,15,2,1
2024-01-10,IN,Tablet web,80,0,0,6,4,3,0,0
2024-01-10,ROW,Mobile web,10383,0,0,714,433,240,11,6
2024-01-10,ROW,Desktop web,3189,0,0,282,181,97,3,2
2024-01-10,ROW,Tablet web,521,0,0,37,21,13,0,0
2024-01-11,US,Mobile web,13326,0,0,1404,841,512,87,50
2024-01-11,US,Desktop web,4042,0,0,508,304,201,31,17
2024-01-11,US,Tablet web,558,0,0,63,41,31,7,4
2024-01-11,GB,Mobile web,3330,0,0,327,205,118,7,4
2024-01-11,GB,Desktop web,952,0,0,120,81,50,5,3
2024-01-11,GB,Tablet web,217,0,0,22,12,12,6,3
2024-01-11,DE,Mobile web,2388,0,0,273,153,88,21,12
2024-01-11,DE,Desktop web,1108,0,0,126,69,48,8,5
2024-01-11,DE,Tablet web,150,0,0,16,10,6,0,0
2024-01-11,FR,Mobile web,1705,0,0,170,104,67,7,4
2024-01-11,FR,Desktop web,505,0,0,55,38,17,5,3
2024-01-11,FR,Tablet web,77,0,0,8,3,4,0,0
2024-01-11,CA,Mobile web,1805,0,0,181,120,63,5,3
2024-01-11,CA,Desktop web,485,0,0,58,34,24,2,1
2024-01-11,CA,Tablet web,134,0,0,14,10,5,0,0
2024-01-11,AU,Mobile web,1697,0,0,159,96,55,8,5
2024-01-11,AU,Desktop web,521,0,0,61,32,20,0,0
2024-01-11,AU,Tablet web,76,0,0,8,7,3,0,0
2024-01-11,NL,Mobile web,1062,0,0,97,62,33,5,3
2024-01-11,NL,Desktop web,240,0,0,27,16,8,0,0
2024-01-11,NL,Tablet web,33,0,0,3,1,1,0,0
2024-01-11,CH,Mobile web,499,0,0,48,28,22,0,0
2024-01-11,CH,Desktop web,172,0,0,20,14,6,2,1
2024-01-11,CH,Tablet web,55,0,0,5,1,1,0,0
2024-01-11,SE,Mobile web,437,0,0,46,31,21,5,3
2024-01-11,SE,Desktop web,158,0,0,18,9,9,0,0
2024-01-11,SE,Tablet web,10,0,0,1,1,0,0,0
2024-01-11,ES,Mobile web,1744,0,0,144,93,59,0,0
2024-01-11,ES,Desktop web,568,0,0,61,42,23,3,2
2024-01-11,ES,Tablet web,67,0,0,6,3,3,0,0
2024-01-11,IT,Mobile web,1638,0,0,146,94,54,12,7
2024-01-11,IT,Desktop web,472,0,0,45,19,13,2,1
2024-01-11,IT,Tablet web,51,0,0,5,5,2,0,0
2024-01-11,PL,Mobile web,1010,0,0,91,55,35,0,0
2024-01-11,PL,Desktop web,354,0,0,37,22,19,5,3
2024-01-11,PL,Tablet web,35,0,0,3,2,1,0,0
2024-01-11,JP,Mobile web,726,0,0,71,45,25,5,3
2024-01-11,JP,Desktop web,268,0,0,30,17,7,0,0
2024-01-11,JP,Tablet web,21,0,0,2,1,1,0,0
2024-01-11,BR,Mobile web,3048,0,0,218,116,89,7,4
2024-01-11,BR,Desktop web,971,0,0,85,57,31,6,3
2024-01-11,BR,Tablet web,148,0,0,12,6,3,0,0
2024-01-11,MX,Mobile web,2966,0,0,213,129,86,5,3
2024-01-11,MX,Desktop web,862,0,0,72,45,27,3,2
2024-01-11,MX,Tablet web,101,0,0,8,4,2,0,0
2024-01-11,IN,Mobile web,2553,0,0,172,106,55,2,1
2024-01-11,IN,Desktop web,744,0,0,58,34,20,3,2
2024-01-11,IN,Tablet web,133,0,0,10,4,4,0,0
2024-01-11,ROW,Mobile web,11470,0,0,822,518,287,17,10
2024-01-11,ROW,Desktop web,3365,0,0,290,160,97,3,2
2024-01-11,ROW,Tablet web,452,0,0,35,25,12,0,0
2024-01-12,US,Mobile web,16105,0,0,1495,864,520,76,42
2024-01-12,US,Desktop web,4656,0,0,530,313,208,30,18
2024-01-12,US,Tablet web,562,0,0,61,41,22,2,1
2024-01-12,GB,Mobile web,3392,0,0,331,196,122,23,13
2024-01-12,GB,Desktop web,1288,0,0,128,76,34,11,6
2024-01-12,GB,Tablet web,123,0,0,13,6,4,0,0
2024-01-12,DE,Mobile web,3068,0,0,312,180,115,20,11
2024-01-12,DE,Desktop web,956,0,0,109,70,35,11,6
2024-01-12,DE,Tablet web,162,0,0,16,11,6,0,0
2024-01-12,FR,Mobile web,1497,0,0,156,93,50,7,4
2024-01-12,FR,Desktop web,536,0,0,65,43,19,2,1
2024-01-12,FR,Tablet web,18,0,0,2,0,1,0,0
2024-01-12,CA,Mobile web,2166,0,0,196,114,60,11,6
2024-01-12,CA,Desktop web,548,0,0,69,38,21,0,0
2024-01-12,CA,Tablet web,98,0,0,10,6,4,0,0
2024-01-12,AU,Mobile web,1648,0,0,152,99,51,5,3
2024-01-12,AU,Desktop web,337,0,0,45,26,10,7,4
2024-01-12,AU,Tablet web,78,0,0,8,3,1,0,0
2024-01-12,NL,Mobile web,951,0,0,91,57,30,5,3
2024-01-12,NL,Desktop web,224,0,0,29,16,13,2,1
2024-01-12,NL,Tablet web,52,0,0,5,2,0,0,0
2024-01-12,CH,Mobile web,628,0,0,60,35,20,5,3
2024-01-12,CH,Desktop web,181,0,0,22,12,7,2,1
2024-01-12,CH,Tablet web,43,0,0,5,4,1,0,0
2024-01-12,SE,Mobile web,579,0,0,58,33,29,2,1
2024-01-12,SE,Desktop web,169,0,0,23,19,9,0,0
2024-01-12,SE,Tablet web,9,0,0,1,0,0,0,0
2024-01-12,ES,Mobile web,1311,0,0,138,85,43,2,1
2024-01-12,ES,Desktop web,566,0,0,63,43,26,0,0
2024-01-12,ES,Tablet web,20,0,0,2,0,1,2,1
2024-01-12,IT,Mobile web,1847,0,0,164,101,50,10,6
2024-01-12,IT,Desktop web,390,0,0,41,23,21,5,3
2024-01-12,IT,Tablet web,63,0,0,6,1,0,0,0
2024-01-12,PL,Mobile web,990,0,0,94,64,36,4,2
2024-01-12,PL,Desktop web,472,0,0,48,25,14,0,0
2024-01-12,PL,Tablet web,93,0,0,8,6,3,0,0
2024-01-12,JP,Mobile web,876,0,0,80,47,31,2,1
2024-01-12,JP,Desktop web,283,0,0,30,13,13,2,1
2024-01-12,JP,Tablet web,34,0,0,3,1,2,0,0
2024-01-12,BR,Mobile web,4387,0,0,284,175,91,5,3
2024-01-12,BR,Desktop web,1236,0,0,99,62,40,4,2
2024-01-12,BR,Tablet web,165,0,0,12,10,6,0,0
2024-01-12,MX,Mobile web,3463,0,0,226,133,80,7,4
2024-01-12,MX,Desktop web,1178,0,0,88,55,26,2,1
2024-01-12,MX,Tablet web,221,0,0,17,11,6,2,1
2024-01-12,IN,Mobile web,2460,0,0,167,102,67,2,1
2024-01-12,IN,Desktop web,925,0,0,76,44,30,0,0
2024-01-12,IN,Tablet web,80,0,0,7,4,3,0,0
2024-01-12,ROW,Mobile web,12430,0,0,863,524,310,17,11
2024-01-12,ROW,Desktop web,3545,0,0,310,182,123,7,4
2024-01-12,ROW,Tablet web,486,0,0,35,23,10,0,0
2024-01-13,US,Mobile web,15697,0,0,1528,916,543,61,38
2024-01-13,US,Desktop web,3862,0,0,528,286,199,30,17
2024-01-13,US,Tablet web,406,0,0,45,27,13,7,4
2024-01-13,GB,Mobile web,3447,0,0,347,209,125,21,13
2024-01-13,GB,Desktop web,1221,0,0,139,77,51,8,5
2024-01-13,GB,Tablet web,54,0,0,6,3,2,0,0
2024-01-13,DE,Mobile web,3273,0,0,313,190,125,21,12
2024-01-13,DE,Desktop web,947,0,0,108,70,35,8,5
2024-01-13,DE,Tablet web,148,0,0,14,9,6,3,2
2024-01-13,FR,Mobile web,2097,0,0,205,129,71,7,4
2024-01-13,FR,Desktop web,710,0,0,81,44,32,4,2
2024-01-13,FR,Tablet web,57,0,0,6,3,0,0,0
2024-01-13,CA,Mobile web,1940,0,0,185,109,65,8,5
2024-01-13,CA,Desktop web,543,0,0,65,35,31,4,2
2024-01-13,CA,Tablet web,47,0,0,5,5,4,0,0
2024-01-13,AU,Mobile web,1615,0,0,169,92,64,12,7
2024-01-13,AU,Desktop web,580,0,0,69,39,33,2,1
2024-01-13,AU,Tablet web,56,0,0,6,2,1,2,1
2024-01-13,NL,Mobile web,854,0,0,93,59,35,0,0
2024-01-13,NL,Desktop web,312,0,0,38,26,17,0,0
2024-01-13,NL,Tablet web,30,0,0,3,3,2,0,0
2024-01-13,CH,Mobile web,628,0,0,58,32,21,3,2
2024-01-13,CH,Desktop web,173,0,0,20,14,7,0,0
2024-01-13,CH,Tablet web,20,0,0,2,1,2,0,0
2024-01-13,SE,Mobile web,571,0,0,59,42,19,2,1
2024-01-13,SE,Desktop web,203,0,0,22,12,10,2,1
2024-01-13,SE,Tablet web,37,0,0,4,2,2,0,0
2024-01-13,ES,Mobile web,1438,0,0,129,75,46,2,1
2024-01-13,ES,Desktop web,550,0,0,59,40,24,2,1
2024-01-13,ES,Tablet web,70,0,0,7,3,3,0,0
2024-01-13,IT,Mobile web,1565,0,0,135,89,45,3,2
2024-01-13,IT,Desktop web,491,0,0,51,27,19,5,3
2024-01-13,IT,Tablet web,85,0,0,9,6,4,2,1
2024-01-13,PL,Mobile web,1149,0,0,97,59,40,2,1
2024-01-13,PL,Desktop web,367,0,0,39,22,15,0,0
2024-01-13,PL,Tablet web,52,0,0,5,4,1,0,0
2024-01-13,JP,Mobile web,892,0,0,80,51,27,5,3
2024-01-13,JP,Desktop web,280,0,0,30,16,11,3,2
2024-01-13,JP,Tablet web,42,0,0,4,2,1,0,0
2024-01-13,BR,Mobile web,3479,0,0,252,150,84,7,4
2024-01-13,BR,Desktop web,1113,0,0,103,56,36,5,3
2024-01-13,BR,Tablet web,138,0,0,10,5,4,0,0
2024-01-13,MX,Mobile web,3268,0,0,215,124,78,3,2
2024-01-13,MX,Desktop web,1106,0,0,93,59,39,0,0
2024-01-13,MX,Tablet web,39,0,0,3,2,0,2,1
2024-01-13,IN,Mobile web,2767,0,0,186,112,65,4,2
2024-01-13,IN,Desktop web,825,0,0,72,37,39,2,1
2024-01-13,IN,Tablet web,90,0,0,7,6,5,0,0
2024-01-13,ROW,Mobile web,12349,0,0,867,527,347,14,8
2024-01-13,ROW,Desktop web,4239,0,0,324,212,121,9,6
2024-01-13,ROW,Tablet web,492,0,0,38,20,19,2,1
2024-01-14,US,Mobile web,15706,0,0,1617,964,579,85,48
2024-01-14,US,Desktop web,4905,0,0,549,327,186,34,19
2024-01-14,US,Tablet web,487,0,0,55,32,20,2,1
2024-01-14,GB,Mobile web,3324,0,0,326,189,114,20,12
2024-01-14,GB,Desktop web,959,0,0,123,70,40,8,5
2024-01-14,GB,Tablet web,140,0,0,15,10,5,2,1
2024-01-14,DE,Mobile web,3202,0,0,306,178,108,21,13
2024-01-14,DE,Desktop web,751,0,0,89,54,42,8,5
2024-01-14,DE,Tablet web,202,0,0,24,11,10,2,1
2024-01-14,FR,Mobile web,1877,0,0,184,109,61,2,1
2024-01-14,FR,Desktop web,469,0,0,58,33,24,4,2
2024-01-14,FR,Tablet web,55,0,0,6,4,2,0,0
2024-01-14,CA,Mobile web,2181,0,0,218,113,76,13,7
2024-01-14,CA,Desktop web,640,0,0,70,45,21,4,2
2024-01-14,CA,Tablet web,63,0,0,7,2,2,0,0
2024-01-14,AU,Mobile web,1724,0,0,172,103,55,4,2
2024-01-14,AU,Desktop web,394,0,0,49,29,16,3,2
2024-01-14,AU,Tablet web,60,0,0,6,2,2,0,0
2024-01-14,NL,Mobile web,1090,0,0,97,59,33,4,2
2024-01-14,NL,Desktop web,325,0,0,35,23,19,0,0
2024-01-14,NL,Tablet web,55,0,0,6,3,1,0,0
2024-01-14,CH,Mobile web,646,0,0,64,44,21,4,2
2024-01-14,CH,Desktop web,200,0,0,23,14,11,0,0
2024-01-14,CH,Tablet web,20,0,0,2,1,1,0,0
2024-01-14,SE,Mobile web,549,0,0,57,39,17,0,0
2024-01-14,SE,Desktop web,149,0,0,19,10,7,2,1
2024-01-14,SE,Tablet web,46,0,0,5,3,3,0,0
2024-01-14,ES,Mobile web,1491,0,0,146,89,46,6,4
2024-01-14,ES,Desktop web,458,0,0,50,29,14,8,5
2024-01-14,ES,Tablet web,48,0,0,5,4,2,0,0
2024-01-14,IT,Mobile web,1833,0,0,167,101,57,3,2
2024-01-14,IT,Desktop web,563,0,0,55,33,16,3,2
2024-01-14,IT,Tablet web,92,0,0,9,7,2,2,1
2024-01-14,PL,Mobile web,1145,0,0,103,71,51,6,4
2024-01-14,PL,Desktop web,369,0,0,39,24,9,0,0
2024-01-14,PL,Tablet web,63,0,0,6,1,2,0,0
2024-01-14,JP,Mobile web,932,0,0,77,51,38,2,1
2024-01-14,JP,Desktop web,339,0,0,38,21,17,2,1
2024-01-14,JP,Tablet web,51,0,0,5,1,3,0,0
2024-01-14,BR,Mobile web,3746,0,0,255,150,96,3,2
2024-01-14,BR,Desktop web,1227,0,0,101,56,32,3,2
2024-01-14,BR,Tablet web,81,0,0,6,3,1,0,0
2024-01-14,MX,Mobile web,3678,0,0,238,146,76,7,4
2024-01-14,MX,Desktop web,1001,0,0,86,58,32,0,0
2024-01-14,MX,Tablet web,129,0,0,9,7,4,2,1
2024-01-14,IN,Mobile web,2601,0,0,191,106,63,5,3
2024-01-14,IN,Desktop web,614,0,0,49,34,21,0,0
2024-01-14,IN,Tablet web,93,0,0,7,3,1,0,0
2024-01-14,ROW,Mobile web,11991,0,0,887,521,331,19,11
2024-01-14,ROW,Desktop web,4081,0,0,342,211,117,14,8
2024-01-14,ROW,Tablet web,505,0,0,35,19,9,2,1
2024-01-15,US,Mobile web,12559,0,0,1333,786,466,45,26
2024-01-15,US,Desktop web,4460,0,0,475,295,159,27,16
2024-01-15,US,Tablet web,589,0,0,62,38,22,6,3
2024-01-15,GB,Mobile web,3601,0,0,320,191,123,13,8
2024-01-15,GB,Desktop web,986,0,0,114,74,39,12,7
2024-01-15,GB,Tablet web,105,0,0,12,7,8,0,0
2024-01-15,DE,Mobile web,2730,0,0,285,162,108,20,12
2024-01-15,DE,Desktop web,1035,0,0,108,65,38,11,6
2024-01-15,DE,Tablet web,177,0,0,18,10,10,0,0
2024-01-15,FR,Mobile web,1618,0,0,164,101,53,7,4
2024-01-15,FR,Desktop web,432,0,0,52,28,19,2,1
2024-01-15,FR,Tablet web,17,0,0,2,1,1,2,1
2024-01-15,CA,Mobile web,1890,0,0,188,109,65,7,4
2024-01-15,CA,Desktop web,503,0,0,66,43,25,2,1
2024-01-15,CA,Tablet web,66,0,0,7,4,1,0,0
2024-01-15,AU,Mobile web,1419,0,0,134,85,59,3,2
2024-01-15,AU,Desktop web,549,0,0,60,36,18,2,1
2024-01-15,AU,Tablet web,55,0,0,5,2,1,0,0
2024-01-15,NL,Mobile web,888,0,0,85,56,34,3,2
2024-01-15,NL,Desktop web,291,0,0,35,20,12,4,2
2024-01-15,NL,Tablet web,19,0,0,2,1,1,0,0
2024-01-15,CH,Mobile web,295,0,0,29,17,8,2,1
2024-01-15,CH,Desktop web,142,0,0,16,9,5,0,0
2024-01-15,CH,Tablet web,9,0,0,1,1,0,0,0
2024-01-15,SE,Mobile web,539,0,0,57,36,20,2,1
2024-01-15,SE,Desktop web,119,0,0,15,11,5,0,0
2024-01-15,SE,Tablet web,9,0,0,1,1,1,0,0
2024-01-15,ES,Mobile web,1635,0,0,149,75,55,2,1
2024-01-15,ES,Desktop web,457,0,0,48,25,20,2,1
2024-01-15,ES,Tablet web,48,0,0,4,4,4,0,0
2024-01-15,IT,Mobile web,1480,0,0,128,71,38,12,7
2024-01-15,IT,Desktop web,516,0,0,53,30,17,0,0
2024-01-15,IT,Tablet web,57,0,0,6,5,3,2,1
2024-01-15,PL,Mobile web,990,0,0,77,53,19,3,2
2024-01-15,PL,Desktop web,268,0,0,31,19,11,0,0
2024-01-15,PL,Tablet web,20,0,0,2,1,1,0,0
2024-01-15,JP,Mobile web,832,0,0,78,52,28,4,2
2024-01-15,JP,Desktop web,187,0,0,19,12,11,2,1
2024-01-15,JP,Tablet web,31,0,0,3,2,2,0,0
2024-01-15,BR,Mobile web,3167,0,0,232,131,76,6,3
2024-01-15,BR,Desktop web,1023,0,0,91,60,32,2,1
2024-01-15,BR,Tablet web,58,0,0,4,4,2,0,0
2024-01-15,MX,Mobile web,2941,0,0,204,124,76,10,6
2024-01-15,MX,Desktop web,801,0,0,71,45,24,5,3
2024-01-15,MX,Tablet web,101,0,0,8,8,4,0,0
2024-01-15,IN,Mobile web,2381,0,0,159,97,60,5,3
2024-01-15,IN,Desktop web,805,0,0,62,35,17,3,2
2024-01-15,IN,Tablet web,75,0,0,6,5,2,0,0
2024-01-15,ROW,Mobile web,11266,0,0,770,455,280,17,9
2024-01-15,ROW,Desktop web,3358,0,0,278,158,99,7,4
2024-01-15,ROW,Tablet web,420,0,0,34,16,11,0,0
2024-01-16,US,Mobile web,14122,0,0,1268,758,441,54,31
2024-01-16,US,Desktop web,3928,0,0,447,248,163,27,16
2024-01-16,US,Tablet web,449,0,0,47,28,18,3,2
2024-01-16,GB,Mobile web,2879,0,0,308,188,123,15,9
2024-01-16,GB,Desktop web,904,0,0,106,72,25,8,5
2024-01-16,GB,Tablet web,158,0,0,16,7,6,0,0
2024-01-16,DE,Mobile web,2819,0,0,254,166,87,13,7
2024-01-16,DE,Desktop web,814,0,0,91,56,34,3,2
2024-01-16,DE,Tablet web,69,0,0,6,4,2,0,0
2024-01-16,FR,Mobile web,1464,0,0,149,83,58,11,6
2024-01-16,FR,Desktop web,301,0,0,38,26,12,0,0
2024-01-16,FR,Tablet web,39,0,0,4,1,3,0,0
2024-01-16,CA,Mobile web,1625,0,0,149,86,60,6,3
2024-01-16,CA,Desktop web,559,0,0,65,36,21,3,2
2024-01-16,CA,Tablet web,65,0,0,7,3,4,0,0
2024-01-16,AU,Mobile web,1476,0,0,145,88,46,8,5
2024-01-16,AU,Desktop web,367,0,0,42,17,13,2,1
2024-01-16,AU,Tablet web,31,0,0,3,2,1,2,1
2024-01-16,NL,Mobile web,777,0,0,80,50,24,5,3
2024-01-16,NL,Desktop web,245,0,0,27,14,12,2,1
2024-01-16,NL,Tablet web,28,0,0,3,2,2,0,0
2024-01-16,CH,Mobile web,500,0,0,43,25,15,0,0
2024-01-16,CH,Desktop web,150,0,0,19,14,9,3,2
2024-01-16,CH,Tablet web,9,0,0,1,1,0,0,0
2024-01-16,SE,Mobile web,533,0,0,53,31,18,5,3
2024-01-16,SE,Desktop web,130,0,0,13,6,4,0,0
2024-01-16,SE,Tablet web,10,0,0,1,0,0,0,0
2024-01-16,ES,Mobile web,1173,0,0,112,64,37,10,6
2024-01-16,ES,Desktop web,574,0,0,62,34,31,2,1
2024-01-16,ES,Tablet web,34,0,0,3,3,1,2,1
2024-01-16,IT,Mobile web,1244,0,0,119,66,42,2,1
2024-01-16,IT,Desktop web,357,0,0,39,30,14,2,1
2024-01-16,IT,Tablet web,65,0,0,6,3,3,0,0
2024-01-16,PL,Mobile web,1046,0,0,97,64,34,7,4
2024-01-16,PL,Desktop web,294,0,0,29,19,7,2,1
2024-01-16,PL,Tablet web,78,0,0,7,6,0,0,0
2024-01-16,JP,Mobile web,743,0,0,70,44,26,5,3
2024-01-16,JP,Desktop web,252,0,0,25,14,6,0,0
2024-01-16,JP,Tablet web,46,0,0,4,3,2,2,1
2024-01-16,BR,Mobile web,3443,0,0,238,157,89,2,1
2024-01-16,BR,Desktop web,1041,0,0,84,54,32,0,0
2024-01-16,BR,Tablet web,143,0,0,10,5,2,0,0
2024-01-16,MX,Mobile web,3182,0,0,203,128,70,4,2
2024-01-16,MX,Desktop web,930,0,0,80,50,35,0,0
2024-01-16,MX,Tablet web,40,0,0,3,3,1,2,1
2024-01-16,IN,Mobile web,2142,0,0,157,90,51,4,2
2024-01-16,IN,Desktop web,727,0,0,63,36,22,2,1
2024-01-16,IN,Tablet web,79,0,0,7,5,3,0,0
2024-01-16,ROW,Mobile web,11006,0,0,766,498,295,18,10
2024-01-16,ROW,Desktop web,3142,0,0,260,154,99,7,4
2024-01-16,ROW,Tablet web,423,0,0,32,18,15,0,0
2024-01-17,US,Mobile web,13920,0,0,1356,795,453,40,24
2024-01-17,US,Desktop web,4403,0,0,485,295,168,24,14
2024-01-17,US,Tablet web,618,0,0,61,36,20,2,1
2024-01-17,GB,Mobile web,2734,0,0,279,165,99,14,8
2024-01-17,GB,Desktop web,952,0,0,118,72,38,7,4
2024-01-17,GB,Tablet web,146,0,0,17,5,3,2,1
2024-01-17,DE,Mobile web,2642,0,0,269,153,91,5,3
2024-01-17,DE,Desktop web,982,0,0,107,70,38,7,4
2024-01-17,DE,Tablet web,130,0,0,14,11,5,0,0
2024-01-17,FR,Mobile web,1871,0,0,171,115,61,7,4
2024-01-17,FR,Desktop web,550,0,0,56,37,18,7,4
2024-01-17,FR,Tablet web,41,0,0,5,3,1,0,0
2024-01-17,CA,Mobile web,1949,0,0,187,114,63,13,7
2024-01-17,CA,Desktop web,694,0,0,74,47,30,0,0
2024-01-17,CA,Tablet web,94,0,0,10,8,2,0,0
2024-01-17,AU,Mobile web,1469,0,0,153,86,60,5,3
2024-01-17,AU,Desktop web,416,0,0,51,32,16,4,2
2024-01-17,AU,Tablet web,125,0,0,12,5,3,0,0
2024-01-17,NL,Mobile web,794,0,0,75,42,28,5,3
2024-01-17,NL,Desktop web,272,0,0,34,17,15,2,1
2024-01-17,NL,Tablet web,22,0,0,2,1,0,0,0
2024-01-17,CH,Mobile web,700,0,0,59,35,23,5,3
2024-01-17,CH,Desktop web,213,0,0,22,14,9,0,0
2024-01-17,CH,Tablet web,31,0,0,3,2,1,0,0
2024-01-17,SE,Mobile web,495,0,0,50,26,14,3,2
2024-01-17,SE,Desktop web,193,0,0,21,13,8,2,1
2024-01-17,SE,Tablet web,26,0,0,3,3,1,0,0
2024-01-17,ES,Mobile web,1543,0,0,146,98,52,7,4
2024-01-17,ES,Desktop web,494,0,0,49,27,12,3,2
2024-01-17,ES,Tablet web,21,0,0,2,1,1,0,0
2024-01-17,IT,Mobile web,1671,0,0,143,78,40,5,3
2024-01-17,IT,Desktop web,582,0,0,58,35,25,4,2
2024-01-17,IT,Tablet web,96,0,0,9,5,5,0,0
2024-01-17,PL,Mobile web,906,0,0,82,52,26,0,0
2024-01-17,PL,Desktop web,455,0,0,44,28,23,2,1
2024-01-17,PL,Tablet web,52,0,0,5,3,0,2,1
2024-01-17,JP,Mobile web,917,0,0,82,43,35,2,1
2024-01-17,JP,Desktop web,192,0,0,20,15,3,0,0
2024-01-17,JP,Tablet web,41,0,0,4,2,1,0,0
2024-01-17,BR,Mobile web,4108,0,0,251,144,93,7,4
2024-01-17,BR,Desktop web,956,0,0,80,53,29,2,1
2024-01-17,BR,Tablet web,184,0,0,12,7,7,0,0
2024-01-17,MX,Mobile web,2964,0,0,187,115,70,3,2
