month,country_code,txn_type,product_id,transactions,gross_usd,tax_usd,net_usd,processing_fees_usd
2024-02,IT,Refund - token pack,TP100,1,-10.78,-1.94,-8.84,0.0
2024-02,IT,Renewal,P12M,2,155.12,27.98,127.14,9.24
2024-02,IT,Renewal,P1M,98,1373.58,247.73,1125.9,99.76
2024-02,IT,Renewal,P3M,16,517.43,93.28,424.14,32.44
2024-02,IT,Token pack,TP100,15,161.7,29.13,132.57,13.35
2024-02,IT,Token pack,TP275,3,80.88,14.58,66.3,4.06
2024-02,IT,Token pack,TP600,5,269.7,48.64,221.05,16.59
2024-02,JP,Chargeback,P1M,1,-12.99,-1.18,-11.81,25.0
2024-02,JP,New subscription,P12M,21,1509.48,137.18,1372.3,86.25
2024-02,JP,New subscription,P1M,28,363.72,33.04,330.68,27.57
2024-02,JP,New subscription,P3M,15,449.55,40.82,408.73,29.85
2024-02,JP,Refund - subscription,P12M,1,-71.88,-6.53,-65.35,0.0
2024-02,JP,Refund - subscription,P1M,2,-25.98,-2.36,-23.62,0.0
2024-02,JP,Refund - subscription,P3M,1,-29.97,-2.72,-27.25,0.0
2024-02,JP,Refund - token pack,TP275,1,-24.99,-2.27,-22.72,0.0
2024-02,JP,Renewal,P12M,3,215.64,19.6,196.04,13.84
2024-02,JP,Renewal,P1M,44,571.56,51.92,519.64,44.85
2024-02,JP,Renewal,P3M,4,119.88,10.88,109.0,8.4
2024-02,JP,Token pack,TP100,6,59.94,5.46,54.48,4.65
2024-02,JP,Token pack,TP1300,1,99.99,9.09,90.9,6.3
2024-02,JP,Token pack,TP275,4,99.96,9.08,90.88,7.2
2024-02,JP,Token pack,TP2800,1,199.99,18.18,181.81,12.3
2024-02,JP,Token pack,TP600,2,99.98,9.08,90.9,6.6
2024-02,MX,Chargeback,P1M,2,-25.98,-3.58,-22.4,50.0
2024-02,MX,New subscription,P12M,51,3665.88,505.57,3160.31,214.02
2024-02,MX,New subscription,P1M,70,909.3,125.44,783.86,66.72
2024-02,MX,New subscription,P3M,28,839.16,115.71,723.45,48.89
2024-02,MX,Reactivation,P12M,1,71.88,9.91,61.97,4.61
2024-02,MX,Refund - subscription,P12M,2,-143.76,-19.82,-123.94,0.0
2024-02,MX,Refund - subscription,P1M,3,-38.97,-5.37,-33.6,0.0
2024-02,MX,Refund - token pack,TP100,1,-9.99,-1.38,-8.61,0.0
2024-02,MX,Renewal,P12M,2,143.76,19.82,123.94,9.22
2024-02,MX,Renewal,P1M,65,844.35,116.46,727.89,63.98
2024-02,MX,Renewal,P3M,5,149.85,20.66,129.19,10.5
2024-02,MX,Token pack,TP100,5,49.95,6.9,43.05,4.5
2024-02,MX,Token pack,TP1300,1,99.99,13.79,86.2,6.3
2024-02,MX,Token pack,TP2800,1,199.99,27.58,172.41,3.0
2024-02,MX,Token pack,TP600,2,99.98,13.8,86.18,6.6
2024-02,NL,Chargeback,P1M,1,-14.17,-2.46,-11.71,25.0
2024-02,NL,New subscription,P12M,41,3179.94,551.86,2628.07,168.56
2024-02,NL,New subscription,P1M,74,1037.2,180.04,857.16,75.61
2024-02,NL,New subscription,P3M,21,679.12,117.83,561.28,43.09
2024-02,NL,Reactivation,P12M,1,77.56,13.46,64.1,4.62
2024-02,NL,Reactivation,P1M,1,14.02,2.43,11.58,1.12
2024-02,NL,Refund - subscription,P12M,1,-77.56,-13.46,-64.1,0.0
2024-02,NL,Refund - subscription,P1M,2,-28.04,-4.86,-23.16,0.0
2024-02,NL,Renewal,P12M,1,77.56,13.46,64.1,4.62
2024-02,NL,Renewal,P1M,75,1051.21,182.49,868.76,73.09
2024-02,NL,Renewal,P3M,7,226.38,39.27,187.11,14.91
2024-02,NL,Token pack,TP100,12,129.36,22.44,106.92,9.73
2024-02,NL,Token pack,TP275,3,80.88,14.04,66.84,5.49
2024-02,NL,Token pack,TP2800,1,215.79,37.45,178.34,12.22
2024-02,NL,Token pack,TP600,2,107.88,18.72,89.16,6.64
2024-02,PL,Chargeback,P1M,1,-14.17,-2.65,-11.52,25.0
2024-02,PL,New subscription,P12M,32,2481.91,464.11,2017.8,137.36
2024-02,PL,New subscription,P1M,63,883.05,165.06,717.99,66.01
2024-02,PL,New subscription,P3M,13,420.42,78.62,341.77,24.41
2024-02,PL,Refund - subscription,P12M,4,-310.24,-58.0,-252.24,0.0
2024-02,PL,Refund - subscription,P1M,2,-28.04,-5.24,-22.8,0.0
2024-02,PL,Renewal,P1M,70,981.14,183.41,797.73,70.22
2024-02,PL,Renewal,P3M,4,129.36,24.2,105.16,6.88
2024-02,PL,Token pack,TP100,6,64.68,12.11,52.57,5.65
2024-02,PL,Token pack,TP275,2,53.92,10.08,43.84,3.66
2024-02,PL,Token pack,TP600,6,323.64,60.53,263.11,19.91
2024-02,ROW,Chargeback,P12M,2,-143.76,-6.84,-136.92,50.0
2024-02,ROW,Chargeback,P1M,3,-38.97,-1.86,-37.11,75.0
2024-02,ROW,Chargeback,P3M,1,-29.97,-1.43,-28.54,25.0
2024-02,ROW,New subscription,P12M,148,10638.24,506.62,10131.62,594.35
2024-02,ROW,New subscription,P1M,284,3689.16,175.69,3513.47,280.01
2024-02,ROW,New subscription,P3M,86,2577.42,122.75,2454.67,162.3
2024-02,ROW,Reactivation,P12M,3,215.64,10.26,205.38,10.3
2024-02,ROW,Reactivation,P1M,2,25.98,1.24,24.74,2.16
2024-02,ROW,Refund - subscription,P12M,5,-359.4,-17.1,-342.3,0.0
2024-02,ROW,Refund - subscription,P1M,13,-168.87,-8.05,-160.82,0.0
2024-02,ROW,Refund - subscription,P3M,1,-29.97,-1.43,-28.54,0.0
2024-02,ROW,Refund - token pack,TP275,1,-24.99,-1.19,-23.8,0.0
2024-02,ROW,Renewal,P12M,3,215.64,10.26,205.38,13.83
2024-02,ROW,Renewal,P1M,202,2623.98,124.96,2499.02,202.15
2024-02,ROW,Renewal,P3M,15,449.55,21.41,428.14,26.55
2024-02,ROW,Token pack,TP100,28,279.72,13.36,266.36,18.45
2024-02,ROW,Token pack,TP1300,1,99.99,4.76,95.23,6.3
2024-02,ROW,Token pack,TP275,13,324.87,15.47,309.4,21.97
2024-02,ROW,Token pack,TP2800,3,599.97,28.56,571.41,36.9
2024-02,ROW,Token pack,TP600,9,449.91,21.42,428.49,29.7
2024-02,SE,Chargeback,P12M,1,-78.42,-15.68,-62.74,25.0
2024-02,SE,Chargeback,P1M,1,-14.17,-2.83,-11.34,25.0
2024-02,SE,New subscription,P12M,27,2094.12,418.79,1675.26,107.38
2024-02,SE,New subscription,P1M,46,644.77,128.95,515.81,47.88
2024-02,SE,New subscription,P3M,10,323.4,64.7,258.7,16.37
2024-02,SE,Reactivation,P1M,4,56.08,11.2,44.84,3.57
2024-02,SE,Refund - subscription,P1M,2,-28.04,-5.6,-22.42,0.0
2024-02,SE,Renewal,P1M,54,756.88,151.38,605.51,55.93
2024-02,SE,Renewal,P3M,4,129.36,25.88,103.48,8.52
2024-02,SE,Token pack,TP100,1,10.78,2.16,8.62,0.94
2024-02,SE,Token pack,TP275,5,134.8,26.95,107.85,9.15
2024-02,SE,Token pack,TP600,1,53.94,10.79,43.15,0.81
2024-02,US,Chargeback,P12M,4,-287.52,-16.28,-271.24,100.0
2024-02,US,Chargeback,P1M,13,-168.87,-9.59,-159.28,325.0
2024-02,US,Chargeback,P3M,4,-119.88,-6.8,-113.08,100.0
2024-02,US,New subscription,P12M,533,38312.04,2168.61,36143.43,2204.14
2024-02,US,New subscription,P1M,1173,15237.27,862.5,14374.77,1183.88
2024-02,US,New subscription,P3M,357,10699.29,605.6,10093.69,684.76
2024-02,US,Reactivation,P12M,5,359.4,20.35,339.05,23.05
2024-02,US,Reactivation,P1M,15,194.85,11.07,183.78,16.2
2024-02,US,Reactivation,P3M,7,209.79,11.89,197.9,14.7
2024-02,US,Refund - subscription,P12M,17,-1221.96,-69.19,-1152.77,0.0
2024-02,US,Refund - subscription,P1M,42,-545.58,-30.92,-514.66,0.0
2024-02,US,Refund - subscription,P3M,18,-539.46,-30.56,-508.9,0.0
2024-02,US,Refund - token pack,TP100,3,-29.97,-1.71,-28.26,0.0
2024-02,US,Refund - token pack,TP275,1,-24.99,-1.41,-23.58,0.0
2024-02,US,Refund - token pack,TP2800,1,-199.99,-11.32,-188.67,0.0
2024-02,US,Renewal,P12M,17,1221.96,69.19,1152.77,71.33
2024-02,US,Renewal,P1M,1171,15211.29,861.0,14350.29,1165.79
2024-02,US,Renewal,P3M,86,2577.42,145.92,2431.5,167.23
2024-02,US,Token pack,TP100,137,1368.63,77.48,1291.15,110.54
2024-02,US,Token pack,TP1300,22,2199.78,124.52,2075.26,129.0
2024-02,US,Token pack,TP275,78,1949.22,110.3,1838.92,134.69
2024-02,US,Token pack,TP2800,15,2999.85,169.8,2830.05,165.9
2024-02,US,Token pack,TP600,39,1949.61,110.37,1839.24,113.4
2024-03,AU,Chargeback,P12M,1,-71.88,-6.53,-65.35,25.0
2024-03,AU,Chargeback,P1M,2,-25.98,-2.36,-23.62,50.0
2024-03,AU,New subscription,P12M,34,2443.92,222.14,2221.78,146.25
2024-03,AU,New subscription,P1M,138,1792.62,162.94,1629.68,133.05
2024-03,AU,New subscription,P3M,29,869.13,78.95,790.18,55.93
2024-03,AU,Reactivation,P12M,2,143.76,13.06,130.7,9.22
2024-03,AU,Reactivation,P1M,4,51.96,4.72,47.24,4.32
2024-03,AU,Reactivation,P3M,1,29.97,2.72,27.25,2.1
2024-03,AU,Refund - subscription,P12M,1,-71.88,-6.53,-65.35,0.0
2024-03,AU,Refund - subscription,P1M,2,-25.98,-2.36,-23.62,0.0
2024-03,AU,Renewal,P12M,2,143.76,13.06,130.7,9.22
2024-03,AU,Renewal,P1M,143,1857.57,168.82,1688.75,145.54
2024-03,AU,Renewal,P3M,14,419.58,38.1,381.48,29.4
2024-03,AU,Token pack,TP100,13,129.87,11.83,118.04,9.45
2024-03,AU,Token pack,TP1300,5,499.95,45.45,454.5,31.5
2024-03,AU,Token pack,TP275,16,399.84,36.32,363.52,25.94
2024-03,AU,Token pack,TP2800,4,799.96,72.72,727.24,49.2
2024-03,AU,Token pack,TP600,5,249.95,22.7,227.25,16.5
2024-03,BR,Chargeback,P1M,5,-64.95,-3.1,-61.85,125.0
2024-03,BR,New subscription,P12M,64,4600.32,219.09,4381.23,252.82
2024-03,BR,New subscription,P1M,92,1195.08,56.91,1138.17,91.37
2024-03,BR,New subscription,P3M,25,749.25,35.69,713.56,45.89
2024-03,BR,Reactivation,P12M,2,143.76,6.84,136.92,9.22
2024-03,BR,Reactivation,P1M,4,51.96,2.48,49.48,4.32
2024-03,BR,Refund - subscription,P12M,3,-215.64,-10.26,-205.38,0.0
2024-03,BR,Refund - subscription,P1M,3,-38.97,-1.86,-37.11,0.0
2024-03,BR,Refund - subscription,P3M,1,-29.97,-1.43,-28.54,0.0
2024-03,BR,Renewal,P12M,2,143.76,6.84,136.92,9.22
2024-03,BR,Renewal,P1M,79,1026.21,48.91,977.3,72.0
2024-03,BR,Renewal,P3M,6,179.82,8.58,171.24,12.6
2024-03,BR,Token pack,TP100,15,149.85,7.19,142.66,12.0
2024-03,BR,Token pack,TP1300,3,299.97,14.28,285.69,18.9
2024-03,BR,Token pack,TP275,3,74.97,3.57,71.4,5.4
2024-03,BR,Token pack,TP2800,1,199.99,9.52,190.47,12.3
2024-03,BR,Token pack,TP600,3,149.97,7.14,142.83,9.9
2024-03,CA,Chargeback,P1M,4,-51.96,-5.96,-46.0,100.0
2024-03,CA,Chargeback,P3M,1,-29.97,-3.45,-26.52,25.0
2024-03,CA,New subscription,P12M,52,3737.76,430.04,3307.72,225.74
2024-03,CA,New subscription,P1M,178,2312.22,266.02,2046.2,170.04
2024-03,CA,New subscription,P3M,47,1408.59,162.08,1246.51,96.98
2024-03,CA,Reactivation,P12M,3,215.64,24.81,190.83,10.3
2024-03,CA,Reactivation,P1M,2,25.98,2.98,23.0,2.16
2024-03,CA,Reactivation,P3M,1,29.97,3.45,26.52,2.1
2024-03,CA,Refund - subscription,P12M,2,-143.76,-16.54,-127.22,0.0
2024-03,CA,Refund - subscription,P1M,7,-90.93,-10.44,-80.49,0.0
2024-03,CA,Refund - subscription,P3M,1,-29.97,-3.45,-26.52,0.0
2024-03,CA,Renewal,P1M,167,2169.33,249.57,1919.76,171.44
2024-03,CA,Renewal,P3M,13,389.61,44.85,344.76,24.0
2024-03,CA,Token pack,TP100,15,149.85,17.25,132.6,12.75
2024-03,CA,Token pack,TP1300,3,299.97,34.5,265.47,18.9
2024-03,CA,Token pack,TP275,7,174.93,20.09,154.84,12.6
2024-03,CA,Token pack,TP2800,2,399.98,46.02,353.96,24.6
2024-03,CA,Token pack,TP600,2,99.98,11.5,88.48,6.6
2024-03,CH,Chargeback,P3M,1,-32.34,-2.42,-29.91,25.0
2024-03,CH,New subscription,P12M,27,2109.58,158.02,1951.56,111.57
2024-03,CH,New subscription,P1M,43,607.16,45.52,561.64,46.64
2024-03,CH,New subscription,P3M,6,195.47,14.64,180.83,11.19
2024-03,CH,Reactivation,P12M,1,78.13,5.85,72.28,4.65
2024-03,CH,Reactivation,P1M,1,14.12,1.06,13.06,1.13
2024-03,CH,Reactivation,P3M,1,32.58,2.44,30.14,2.14
2024-03,CH,Refund - subscription,P12M,1,-78.13,-5.85,-72.28,0.0
2024-03,CH,Refund - subscription,P1M,2,-28.24,-2.12,-26.12,0.0
2024-03,CH,Refund - subscription,P3M,1,-32.58,-2.44,-30.14,0.0
2024-03,CH,Renewal,P12M,1,78.13,5.85,72.28,4.65
2024-03,CH,Renewal,P1M,68,960.16,71.94,888.22,68.42
2024-03,CH,Renewal,P3M,5,162.9,12.2,150.7,9.05
2024-03,CH,Token pack,TP100,6,65.16,4.86,60.3,5.7
2024-03,CH,Token pack,TP1300,5,543.45,40.71,502.71,31.65
2024-03,CH,Token pack,TP275,5,135.81,10.19,125.65,9.21
2024-03,CH,Token pack,TP2800,2,434.78,32.58,402.2,24.62
2024-03,CH,Token pack,TP600,1,54.34,4.07,50.27,3.34
2024-03,DE,Chargeback,P1M,3,-42.06,-6.72,-35.34,75.0
2024-03,DE,New subscription,P12M,84,6563.18,1047.98,5515.33,348.69
2024-03,DE,New subscription,P1M,285,4024.2,642.54,3381.71,300.03
2024-03,DE,New subscription,P3M,71,2312.99,369.29,1943.7,138.82
2024-03,DE,Reactivation,P12M,6,468.78,74.88,393.96,24.42
2024-03,DE,Reactivation,P1M,6,84.72,13.51,71.21,5.86
2024-03,DE,Refund - subscription,P12M,7,-546.92,-87.35,-459.62,0.0
2024-03,DE,Refund - subscription,P1M,11,-155.32,-24.76,-130.56,0.0
2024-03,DE,Refund - subscription,P3M,4,-130.32,-20.8,-109.52,0.0
2024-03,DE,Renewal,P12M,4,312.52,49.92,262.64,18.6
2024-03,DE,Renewal,P1M,326,4603.12,734.95,3868.23,349.86
2024-03,DE,Renewal,P3M,38,1237.92,197.61,1040.31,78.06
2024-03,DE,Token pack,TP100,30,325.8,51.98,273.82,27.63
2024-03,DE,Token pack,TP1300,10,1086.9,173.52,913.38,63.3
2024-03,DE,Token pack,TP275,20,543.27,86.73,456.53,35.43
2024-03,DE,Token pack,TP2800,4,869.56,138.84,730.72,40.19
2024-03,DE,Token pack,TP600,11,597.74,95.46,502.28,31.69
2024-03,ES,Chargeback,P3M,2,-64.68,-11.22,-53.46,50.0
2024-03,ES,New subscription,P12M,32,2500.25,433.92,2066.33,131.34
2024-03,ES,New subscription,P1M,90,1270.8,220.5,1050.3,94.07
2024-03,ES,New subscription,P3M,27,879.6,152.61,726.9,52.83
2024-03,ES,Reactivation,P12M,1,78.13,13.56,64.57,4.65
2024-03,ES,Refund - subscription,P1M,4,-56.48,-9.8,-46.68,0.0
2024-03,ES,Renewal,P12M,1,78.13,13.56,64.57,4.65
2024-03,ES,Renewal,P1M,134,1892.08,328.3,1563.78,142.75
2024-03,ES,Renewal,P3M,12,390.94,67.82,323.06,24.03
2024-03,ES,Token pack,TP100,9,97.74,16.92,80.73,7.76
2024-03,ES,Token pack,TP1300,1,108.69,18.86,89.83,6.33
2024-03,ES,Token pack,TP275,3,81.48,14.13,67.35,5.52
2024-03,ES,Token pack,TP2800,1,217.39,37.73,179.66,12.31
2024-03,ES,Token pack,TP600,3,163.02,28.29,134.73,10.02
2024-03,FR,Chargeback,P1M,4,-56.08,-9.36,-46.72,100.0
2024-03,FR,Chargeback,P3M,2,-64.68,-10.78,-53.9,50.0
2024-03,FR,New subscription,P12M,62,4844.25,807.37,4036.89,249.92
2024-03,FR,New subscription,P1M,144,2033.28,338.88,1694.4,148.51
2024-03,FR,New subscription,P3M,30,977.31,162.9,814.47,60.92
2024-03,FR,Reactivation,P1M,4,56.48,9.4,47.08,3.6
2024-03,FR,Refund - subscription,P12M,3,-234.4,-39.06,-195.33,0.0
2024-03,FR,Refund - subscription,P1M,8,-112.96,-18.81,-94.15,0.0
2024-03,FR,Refund - subscription,P3M,1,-32.58,-5.43,-27.15,0.0
2024-03,FR,Renewal,P12M,1,78.13,13.02,65.11,4.65
2024-03,FR,Renewal,P1M,180,2541.6,423.6,2118.0,185.41
2024-03,FR,Renewal,P3M,16,521.25,86.88,434.39,29.29
2024-03,FR,Token pack,TP100,26,282.36,47.06,235.3,23.08
2024-03,FR,Token pack,TP1300,5,543.45,90.55,452.85,31.65
2024-03,FR,Token pack,TP275,11,298.78,49.81,249.02,20.26
2024-03,FR,Token pack,TP2800,1,217.39,36.23,181.16,12.31
2024-03,FR,Token pack,TP600,1,54.34,9.06,45.28,3.34
2024-03,GB,Chargeback,P12M,3,-272.34,-45.39,-226.95,75.0
2024-03,GB,Chargeback,P1M,7,-114.87,-19.11,-95.69,175.0
2024-03,GB,Chargeback,P3M,2,-75.7,-12.62,-63.08,50.0
2024-03,GB,New subscription,P12M,86,7856.96,1309.51,6547.44,418.14
2024-03,GB,New subscription,P1M,271,4474.22,745.69,3728.55,314.64
2024-03,GB,New subscription,P3M,96,3656.82,609.47,3047.35,216.02
2024-03,GB,Reactivation,P12M,1,91.36,15.23,76.13,5.37
2024-03,GB,Reactivation,P1M,2,33.02,5.5,27.52,2.52
2024-03,GB,Reactivation,P3M,4,152.37,25.4,126.97,9.79
2024-03,GB,Refund - subscription,P12M,6,-548.16,-91.38,-456.78,0.0
2024-03,GB,Refund - subscription,P1M,21,-346.71,-57.76,-288.95,0.0
2024-03,GB,Refund - subscription,P3M,5,-190.46,-31.75,-158.71,0.0
2024-03,GB,Renewal,P1M,317,5233.67,872.31,4361.47,377.59
2024-03,GB,Renewal,P3M,31,1180.83,196.83,984.03,68.34
2024-03,GB,Token pack,TP100,32,406.35,67.79,338.56,31.02
2024-03,GB,Token pack,TP1300,3,381.27,63.54,317.73,22.02
2024-03,GB,Token pack,TP275,20,635.22,105.84,529.4,40.34
2024-03,GB,Token pack,TP2800,5,1270.95,211.8,1059.1,61.13
2024-03,GB,Token pack,TP600,16,1016.62,169.44,847.19,55.68
2024-03,IN,New subscription,P12M,27,1940.76,296.0,1644.76,103.34
2024-03,IN,New subscription,P1M,52,675.48,103.01,572.47,49.93
2024-03,IN,New subscription,P3M,25,749.25,114.25,635.0,47.55
2024-03,IN,Refund - subscription,P12M,2,-143.76,-21.92,-121.84,0.0
2024-03,IN,Refund - subscription,P1M,2,-25.98,-3.96,-22.02,0.0
2024-03,IN,Refund - subscription,P3M,2,-59.94,-9.14,-50.8,0.0
2024-03,IN,Renewal,P1M,54,701.46,106.94,594.52,52.1
2024-03,IN,Renewal,P3M,9,269.73,41.13,228.6,17.25
2024-03,IN,Token pack,TP100,3,29.97,4.56,25.41,2.7
2024-03,IN,Token pack,TP275,4,99.96,15.24,84.72,5.77
2024-03,IN,Token pack,TP600,2,99.98,15.26,84.72,6.6
2024-03,IT,Chargeback,P1M,1,-14.02,-2.53,-11.49,25.0
2024-03,IT,Chargeback,P3M,1,-32.34,-5.83,-26.51,25.0
2024-03,IT,New subscription,P12M,34,2656.55,479.06,2177.49,144.09
2024-03,IT,New subscription,P1M,111,1567.32,282.63,1284.74,120.48
2024-03,IT,New subscription,P3M,24,781.87,140.93,640.85,48.08
2024-03,IT,Reactivation,P1M,1,14.12,2.55,11.57,1.13
2024-03,IT,Refund - subscription,P1M,6,-84.72,-15.29,-69.43,0.0
2024-03,IT,Refund - subscription,P3M,1,-32.58,-5.87,-26.7,0.0
2024-03,IT,Renewal,P12M,1,78.13,14.09,64.04,4.65
2024-03,IT,Renewal,P1M,128,1807.36,325.95,1481.48,134.13
2024-03,IT,Renewal,P3M,13,423.52,76.33,347.12,27.83
2024-03,IT,Token pack,TP100,6,65.16,11.76,53.4,5.7
2024-03,IT,Token pack,TP1300,3,326.07,58.8,267.27,18.99
2024-03,IT,Token pack,TP275,2,54.32,9.8,44.54,3.68
2024-03,IT,Token pack,TP2800,1,217.39,39.2,178.19,12.31
2024-03,IT,Token pack,TP600,2,108.68,19.6,89.08,4.16
2024-03,JP,New subscription,P12M,19,1365.72,124.1,1241.62,84.09
2024-03,JP,New subscription,P1M,57,740.43,67.28,673.15,60.67
2024-03,JP,New subscription,P3M,24,719.28,65.34,653.94,47.09
2024-03,JP,Reactivation,P12M,1,71.88,6.53,65.35,4.61
2024-03,JP,Reactivation,P1M,1,12.99,1.18,11.81,1.08
2024-03,JP,Refund - subscription,P12M,1,-71.88,-6.53,-65.35,0.0
2024-03,JP,Refund - subscription,P3M,1,-29.97,-2.72,-27.25,0.0
2024-03,JP,Renewal,P1M,48,623.52,56.64,566.88,48.28
2024-03,JP,Renewal,P3M,5,149.85,13.6,136.25,8.85
2024-03,JP,Token pack,TP100,7,69.93,6.37,63.56,5.55
2024-03,JP,Token pack,TP1300,1,99.99,9.09,90.9,6.3
2024-03,JP,Token pack,TP275,4,99.96,9.08,90.88,5.77
2024-03,JP,Token pack,TP2800,1,199.99,18.18,181.81,3.0
2024-03,JP,Token pack,TP600,1,49.99,4.54,45.45,3.3
2024-03,MX,Chargeback,P12M,2,-143.76,-19.82,-123.94,50.0
2024-03,MX,Chargeback,P1M,2,-25.98,-3.58,-22.4,50.0
2024-03,MX,New subscription,P12M,42,3018.96,416.36,2602.6,176.05
2024-03,MX,New subscription,P1M,74,961.26,132.59,828.67,75.47
2024-03,MX,New subscription,P3M,17,509.49,70.22,439.27,29.1
2024-03,MX,Refund - subscription,P12M,1,-71.88,-9.91,-61.97,0.0
2024-03,MX,Refund - subscription,P1M,4,-51.96,-7.16,-44.8,0.0
2024-03,MX,Renewal,P12M,2,143.76,19.82,123.94,9.22
2024-03,MX,Renewal,P1M,75,974.25,134.36,839.89,72.11
2024-03,MX,Renewal,P3M,6,179.82,24.78,155.04,12.6
2024-03,MX,Token pack,TP100,11,109.89,15.18,94.71,6.9
2024-03,MX,Token pack,TP1300,1,99.99,13.79,86.2,6.3
2024-03,MX,Token pack,TP275,1,24.99,3.45,21.54,1.8
2024-03,MX,Token pack,TP600,1,49.99,6.9,43.09,0.75
2024-03,NL,Chargeback,P1M,2,-28.04,-4.86,-23.16,50.0
2024-03,NL,New subscription,P12M,32,2500.27,433.92,2066.35,138.27
2024-03,NL,New subscription,P1M,85,1200.2,208.25,991.95,91.2
2024-03,NL,New subscription,P3M,23,749.3,129.99,619.2,42.64
2024-03,NL,Reactivation,P12M,2,156.26,27.12,129.14,9.3
2024-03,NL,Reactivation,P1M,1,14.12,2.45,11.67,1.13
2024-03,NL,Refund - subscription,P1M,2,-28.24,-4.9,-23.34,0.0
2024-03,NL,Renewal,P1M,97,1369.64,237.66,1131.99,96.48
2024-03,NL,Renewal,P3M,7,228.05,39.56,188.45,14.98
2024-03,NL,Token pack,TP100,9,97.74,16.92,80.73,6.97
2024-03,NL,Token pack,TP1300,1,108.69,18.86,89.83,6.33
2024-03,NL,Token pack,TP275,5,135.8,23.55,112.25,9.2
2024-03,NL,Token pack,TP2800,1,217.39,37.73,179.66,12.31
2024-03,NL,Token pack,TP600,1,54.34,9.43,44.91,3.34
2024-03,PL,New subscription,P12M,17,1328.26,248.37,1079.89,65.1
2024-03,PL,New subscription,P1M,54,762.48,142.56,619.92,54.44
2024-03,PL,New subscription,P3M,21,684.12,127.89,556.23,39.99
2024-03,PL,Reactivation,P1M,1,14.12,2.64,11.48,1.13
2024-03,PL,Reactivation,P3M,1,32.58,6.09,26.49,2.14
2024-03,PL,Refund - subscription,P1M,5,-70.6,-13.2,-57.4,0.0
2024-03,PL,Renewal,P12M,3,234.39,43.83,190.56,13.95
2024-03,PL,Renewal,P1M,85,1200.2,224.4,975.8,88.48
2024-03,PL,Renewal,P3M,5,162.9,30.45,132.45,9.05
2024-03,PL,Token pack,TP100,7,76.02,14.21,61.81,6.65
2024-03,PL,Token pack,TP1300,2,217.38,40.64,176.74,7.96
2024-03,PL,Token pack,TP275,5,135.8,25.4,110.4,7.77
2024-03,ROW,Chargeback,P12M,1,-71.88,-3.42,-68.46,25.0
2024-03,ROW,Chargeback,P1M,4,-51.96,-2.48,-49.48,100.0
2024-03,ROW,Chargeback,P3M,1,-29.97,-1.43,-28.54,25.0
2024-03,ROW,New subscription,P12M,158,11357.04,540.81,10816.23,640.46
2024-03,ROW,New subscription,P1M,272,3533.28,168.24,3365.04,273.26
2024-03,ROW,New subscription,P3M,77,2307.69,109.88,2197.81,148.38
2024-03,ROW,Reactivation,P12M,2,143.76,6.84,136.92,9.22
2024-03,ROW,Reactivation,P1M,5,64.95,3.1,61.85,4.51
2024-03,ROW,Reactivation,P3M,3,89.91,4.29,85.62,6.3
2024-03,ROW,Refund - subscription,P12M,8,-575.04,-27.37,-547.67,0.0
2024-03,ROW,Refund - subscription,P1M,7,-90.93,-4.34,-86.59,0.0
2024-03,ROW,Refund - subscription,P3M,1,-29.97,-1.43,-28.54,0.0
2024-03,ROW,Renewal,P12M,5,359.4,17.1,342.3,19.52
2024-03,ROW,Renewal,P1M,258,3351.42,159.59,3191.83,259.91
2024-03,ROW,Renewal,P3M,24,719.28,34.27,685.01,47.1
2024-03,ROW,Token pack,TP100,23,229.77,10.98,218.79,20.7
2024-03,ROW,Token pack,TP1300,2,199.98,9.52,190.46,12.6
2024-03,ROW,Token pack,TP275,16,399.84,19.04,380.8,24.51
2024-03,ROW,Token pack,TP2800,2,399.98,19.04,380.94,24.6
2024-03,ROW,Token pack,TP600,2,99.98,4.76,95.22,6.6
2024-03,SE,Chargeback,P1M,1,-14.02,-2.8,-11.21,25.0
2024-03,SE,New subscription,P12M,14,1093.85,218.79,875.11,58.12
2024-03,SE,New subscription,P1M,40,564.8,112.93,451.87,42.34
2024-03,SE,New subscription,P3M,16,521.25,104.29,416.96,34.24
2024-03,SE,Reactivation,P1M,1,14.12,2.82,11.3,1.13
2024-03,SE,Refund - subscription,P1M,2,-28.24,-5.64,-22.6,0.0
2024-03,SE,Renewal,P1M,69,974.28,194.85,779.43,72.27
2024-03,SE,Renewal,P3M,2,65.16,13.04,52.12,4.28
2024-03,SE,Token pack,TP100,8,86.88,17.36,69.5,7.58
2024-03,SE,Token pack,TP275,4,108.64,21.72,86.92,7.36
2024-03,SE,Token pack,TP2800,1,217.39,43.48,173.91,12.31
2024-03,US,Chargeback,P12M,2,-143.76,-8.14,-135.62,50.0
2024-03,US,Chargeback,P1M,23,-298.77,-16.97,-281.8,575.0
2024-03,US,Chargeback,P3M,3,-89.91,-5.1,-84.81,75.0
2024-03,US,New subscription,P12M,433,31124.04,1761.72,29362.32,1806.48
2024-03,US,New subscription,P1M,1224,15899.76,899.99,14999.77,1241.58
2024-03,US,New subscription,P3M,335,10039.95,568.31,9471.64,636.98
2024-03,US,Reactivation,P12M,12,862.56,48.84,813.72,55.33
2024-03,US,Reactivation,P1M,23,298.77,16.97,281.8,23.95
