date,feature_id,user_type,active_users,units,tokens_consumed,compute_cost_usd,content_cost_usd,p95_latency_ms,error_rate,cache_hit_rate
2024-11-11,F01,Premium,16708,711717,0,782.89,0.0,1564.0,0.005,0.0
2024-11-12,F01,Premium,14994,667058,0,733.76,0.0,1767.0,0.0042,0.0
2024-11-13,F01,Premium,16737,729345,0,802.28,0.0,1886.0,0.0028,0.0
2024-11-14,F01,Premium,16592,700013,0,770.01,0.0,1767.0,0.004,0.0
2024-11-15,F01,Premium,17141,716361,0,788.0,0.0,1935.0,0.0053,0.0
2024-11-16,F01,Premium,18129,739965,0,813.96,0.0,1732.0,0.0048,0.0
2024-11-17,F01,Premium,18263,724263,0,796.69,0.0,1783.0,0.0037,0.0
2024-11-18,F01,Premium,16527,715152,0,786.67,0.0,1792.0,0.0045,0.0
2024-11-19,F01,Premium,15667,694523,0,763.98,0.0,1957.0,0.0048,0.0
2024-11-20,F01,Premium,17012,735208,0,808.73,0.0,1749.0,0.0063,0.0
2024-11-21,F01,Premium,16602,743008,0,817.31,0.0,1740.0,0.0039,0.0
2024-11-22,F01,Premium,17590,765499,0,842.05,0.0,2087.0,0.0038,0.0
2024-11-23,F01,Premium,18769,828702,0,911.57,0.0,2027.0,0.003,0.0
2024-11-24,F01,Premium,17001,780563,0,858.62,0.0,1995.0,0.0046,0.0
2024-11-25,F01,Premium,15474,694717,0,764.19,0.0,2203.0,0.0043,0.0
2024-11-26,F01,Premium,15814,713808,0,785.19,0.0,2100.0,0.0038,0.0
2024-11-27,F01,Premium,16300,712692,0,783.96,0.0,2203.0,0.0053,0.0
2024-11-28,F01,Premium,16499,725884,0,798.47,0.0,2099.0,0.0042,0.0
2024-11-29,F01,Premium,16986,749390,0,824.33,0.0,2048.0,0.0025,0.0
2024-11-30,F01,Premium,18803,770885,0,847.97,0.0,1947.0,0.0045,0.0
2024-12-01,F01,Premium,19676,821510,0,903.66,0.0,2098.0,0.0032,0.0
2024-12-02,F01,Premium,17421,772969,0,850.27,0.0,2028.0,0.003,0.0
2024-12-03,F01,Premium,17995,757666,0,833.43,0.0,1710.0,0.0031,0.0
2024-12-04,F01,Premium,16861,772440,0,849.68,0.0,1904.0,0.0037,0.0
2024-12-05,F01,Premium,18650,822228,0,904.45,0.0,1746.0,0.0038,0.0
2024-12-06,F01,Premium,19223,864867,0,951.35,0.0,1851.0,0.0038,0.0
2024-12-07,F01,Premium,20325,876613,0,964.27,0.0,1779.0,0.0039,0.0
2024-12-08,F01,Premium,19028,859426,0,945.37,0.0,1867.0,0.0036,0.0
2024-12-09,F01,Premium,18590,787324,0,866.06,0.0,1759.0,0.0031,0.0
2024-12-10,F01,Premium,17310,757314,0,833.05,0.0,1684.0,0.003,0.0
2024-12-11,F01,Premium,17510,769816,0,846.8,0.0,2005.0,0.0049,0.0
2024-12-12,F01,Premium,16751,777380,0,855.12,0.0,2049.0,0.0033,0.0
2024-12-13,F01,Premium,20036,829313,0,912.24,0.0,1593.0,0.0056,0.0
2024-12-14,F01,Premium,20560,855199,0,940.72,0.0,1762.0,0.0027,0.0
2024-12-15,F01,Premium,18629,860893,0,946.98,0.0,1798.0,0.0027,0.0
2024-12-16,F01,Premium,18872,775260,0,852.79,0.0,1667.0,0.0048,0.0
2024-12-17,F01,Premium,16801,761874,0,838.06,0.0,1871.0,0.0038,0.0
2024-12-18,F01,Premium,19969,840374,0,924.41,0.0,1854.0,0.0054,0.0
2024-12-19,F01,Premium,19109,764481,0,840.93,0.0,1768.0,0.0031,0.0
2024-12-20,F01,Premium,18830,822409,0,904.65,0.0,1927.0,0.0042,0.0
2024-12-21,F01,Premium,20585,902257,0,992.48,0.0,1748.0,0.0044,0.0
2024-12-22,F01,Premium,19483,873715,0,961.09,0.0,1874.0,0.0046,0.0
2024-12-23,F01,Premium,17215,780306,0,858.34,0.0,1761.0,0.0035,0.0
2024-12-24,F01,Premium,16521,768953,0,845.85,0.0,1781.0,0.0036,0.0
2024-12-25,F01,Premium,17900,758362,0,834.2,0.0,1746.0,0.0037,0.0
2024-12-26,F01,Premium,17865,824077,0,906.48,0.0,1958.0,0.0035,0.0
2024-12-27,F01,Premium,18552,808566,0,889.42,0.0,2056.0,0.0056,0.0
2024-12-28,F01,Premium,18084,831629,0,914.79,0.0,2087.0,0.0035,0.0
2024-12-29,F01,Premium,22326,890991,0,980.09,0.0,2134.0,0.0038,0.0
2024-12-30,F01,Premium,16865,768523,0,845.37,0.0,2115.0,0.0051,0.0
2024-12-31,F01,Premium,16883,753500,0,828.85,0.0,1993.0,0.0035,0.0
2025-01-01,F01,Premium,19041,811310,0,892.44,0.0,1987.0,0.0069,0.0
2025-01-02,F01,Premium,19654,845212,0,929.73,0.0,2149.0,0.004,0.0
2025-01-03,F01,Premium,20508,902046,0,992.25,0.0,2043.0,0.0057,0.0
2025-01-04,F01,Premium,20640,934144,0,1027.56,0.0,1958.0,0.0038,0.0
2025-01-05,F01,Premium,20292,889986,0,978.98,0.0,2000.0,0.0043,0.0
2025-01-06,F01,Premium,19202,797360,0,877.1,0.0,2012.0,0.005,0.0
2025-01-07,F01,Premium,19311,834319,0,917.75,0.0,1882.0,0.0019,0.0
2025-01-08,F01,Premium,19502,814154,0,895.57,0.0,1994.0,0.0025,0.0
2025-01-09,F01,Premium,20017,877202,0,964.92,0.0,1735.0,0.0055,0.0
2025-01-10,F01,Premium,18678,882147,0,970.36,0.0,1885.0,0.003,0.0
2025-01-11,F01,Premium,19544,927104,0,1019.81,0.0,1856.0,0.0035,0.0
2025-01-12,F01,Premium,20992,929242,0,1022.17,0.0,1805.0,0.0053,0.0
2025-01-13,F01,Premium,19666,833201,0,916.52,0.0,1831.0,0.0065,0.0
2025-01-14,F01,Premium,19245,818302,0,900.13,0.0,1967.0,0.0044,0.0
2025-01-15,F01,Premium,19794,857139,0,942.85,0.0,1655.0,0.0052,0.0
2025-01-16,F01,Premium,18955,837027,0,920.73,0.0,1918.0,0.0037,0.0
2025-01-17,F01,Premium,20754,917378,0,1009.12,0.0,1838.0,0.0036,0.0
2025-01-18,F01,Premium,22614,906233,0,996.86,0.0,1728.0,0.0047,0.0
2025-01-19,F01,Premium,22065,875207,0,962.73,0.0,1963.0,0.0074,0.0
2025-01-20,F01,Premium,19395,834765,0,918.24,0.0,1896.0,0.0025,0.0
2025-01-21,F01,Premium,18261,828556,0,911.41,0.0,2107.0,0.0029,0.0
2025-01-22,F01,Premium,17115,804113,0,884.52,0.0,1784.0,0.0048,0.0
2025-01-23,F01,Premium,19907,863044,0,949.35,0.0,1860.0,0.006,0.0
2025-01-24,F01,Premium,19674,886386,0,975.02,0.0,1851.0,0.0062,0.0
2025-01-25,F01,Premium,20485,932863,0,1026.15,0.0,1831.0,0.0031,0.0
2025-01-26,F01,Premium,20158,911302,0,1002.43,0.0,1767.0,0.0035,0.0
2025-01-27,F01,Premium,18531,839246,0,923.17,0.0,1732.0,0.0041,0.0
2025-01-28,F01,Premium,19928,826589,0,909.25,0.0,1811.0,0.0037,0.0
2025-01-29,F01,Premium,19307,865270,0,951.8,0.0,1930.0,0.0047,0.0
2025-01-30,F01,Premium,21403,860637,0,946.7,0.0,1931.0,0.0032,0.0
2025-01-31,F01,Premium,20701,864365,0,950.8,0.0,1698.0,0.0032,0.0
2025-02-01,F01,Premium,22176,991864,0,1091.05,0.0,1924.0,0.003,0.0
2025-02-02,F01,Premium,21198,960265,0,1056.29,0.0,1855.0,0.0052,0.0
2025-02-03,F01,Premium,21430,897081,0,986.79,0.0,1752.0,0.0046,0.0
2025-02-04,F01,Premium,20318,876653,0,964.32,0.0,1990.0,0.0033,0.0
2025-02-05,F01,Premium,21442,903451,0,993.8,0.0,1860.0,0.0067,0.0
2025-02-06,F01,Premium,21172,916550,0,1008.2,0.0,1928.0,0.0041,0.0
2025-02-07,F01,Premium,23540,948653,0,1043.52,0.0,2076.0,0.0062,0.0
2025-02-08,F01,Premium,20481,937767,0,1031.54,0.0,2128.0,0.0037,0.0
2025-02-09,F01,Premium,20795,925240,0,1017.76,0.0,2000.0,0.005,0.0
2025-02-10,F01,Premium,19672,883345,0,971.68,0.0,2129.0,0.0021,0.0
2025-02-11,F01,Premium,19942,882426,0,970.67,0.0,2013.0,0.0059,0.0
2025-02-12,F01,Premium,20925,921716,0,1013.89,0.0,2074.0,0.0089,0.0
2025-02-13,F01,Premium,20614,921673,0,1013.84,0.0,2169.0,0.0027,0.0
2025-02-14,F01,Premium,20284,929131,0,1022.04,0.0,2118.0,0.0038,0.0
2025-02-15,F01,Premium,23398,960212,0,1056.23,0.0,2181.0,0.004,0.0
2025-02-16,F01,Premium,19907,937715,0,1031.49,0.0,1855.0,0.0051,0.0
2025-02-17,F01,Premium,20533,918049,0,1009.85,0.0,1738.0,0.0043,0.0
2025-02-18,F01,Premium,22599,915246,0,1006.77,0.0,1853.0,0.0032,0.0
2025-02-19,F01,Premium,19837,877357,0,965.09,0.0,1817.0,0.0036,0.0
2025-02-20,F01,Premium,21476,941483,0,1035.63,0.0,2098.0,0.0031,0.0
2025-02-21,F01,Premium,21855,952435,0,1047.68,0.0,1729.0,0.0051,0.0
2025-02-22,F01,Premium,22800,988276,0,1087.1,0.0,1721.0,0.004,0.0
2025-02-23,F01,Premium,22002,994687,0,1094.16,0.0,1691.0,0.0041,0.0
2025-02-24,F01,Premium,21447,879585,0,967.54,0.0,1906.0,0.0031,0.0
2025-02-25,F01,Premium,18618,836083,0,919.69,0.0,1819.0,0.0057,0.0
2025-02-26,F01,Premium,19414,901968,0,992.16,0.0,1854.0,0.0035,0.0
2025-02-27,F01,Premium,21239,923537,0,1015.89,0.0,1903.0,0.0031,0.0
2025-02-28,F01,Premium,20821,915372,0,1006.91,0.0,1870.0,0.0044,0.0
2025-03-01,F01,Premium,24135,1068625,0,1175.49,0.0,1978.0,0.0043,0.0
2025-03-02,F01,Premium,23510,1050504,0,1155.55,0.0,1767.0,0.0044,0.0
2025-03-03,F01,Premium,23152,975593,0,1073.15,0.0,1752.0,0.0053,0.0
2025-03-04,F01,Premium,19455,938518,0,1032.37,0.0,1818.0,0.0032,0.0
2025-03-05,F01,Premium,21795,964576,0,1061.03,0.0,2129.0,0.0047,0.0
2025-03-06,F01,Premium,21732,965590,0,1062.15,0.0,1800.0,0.0027,0.0
2025-03-07,F01,Premium,23152,987732,0,1086.5,0.0,1743.0,0.0058,0.0
2025-03-08,F01,Premium,25327,1090742,0,1199.82,0.0,1769.0,0.0044,0.0
2025-03-09,F01,Premium,23575,1011104,0,1112.21,0.0,1723.0,0.0052,0.0
2025-03-10,F01,Premium,23559,976255,0,1073.88,0.0,1732.0,0.0031,0.0
2025-03-11,F01,Premium,21149,939936,0,1033.93,0.0,1939.0,0.004,0.0
2025-03-12,F01,Premium,20903,897042,0,986.75,0.0,1725.0,0.0039,0.0
2025-03-13,F01,Premium,21241,955147,0,1050.66,0.0,1808.0,0.0031,0.0
2025-03-14,F01,Premium,24051,1036434,0,1140.08,0.0,1629.0,0.0053,0.0
2025-03-15,F01,Premium,25962,1094654,0,1204.12,0.0,1885.0,0.0048,0.0
2025-03-16,F01,Premium,23649,1031993,0,1135.19,0.0,1930.0,0.0038,0.0
2025-03-17,F01,Premium,20258,943201,0,1037.52,0.0,1754.0,0.004,0.0
2025-03-18,F01,Premium,20642,899100,0,989.01,0.0,1800.0,0.0039,0.0
2025-03-19,F01,Premium,23196,978388,0,1076.23,0.0,1887.0,0.0044,0.0
2025-03-20,F01,Premium,21845,973926,0,1071.32,0.0,1889.0,0.003,0.0
2025-03-21,F01,Premium,24000,1004567,0,1105.02,0.0,1934.0,0.0077,0.0
2025-03-22,F01,Premium,22502,1000074,0,1100.08,0.0,1695.0,0.0042,0.0
2025-03-23,F01,Premium,23636,1012165,0,1113.38,0.0,1811.0,0.0028,0.0
2025-03-24,F01,Premium,22180,1001969,0,1102.17,0.0,1722.0,0.0036,0.0
2025-03-25,F01,Premium,20461,891883,0,981.07,0.0,2021.0,0.0024,0.0
2025-03-26,F01,Premium,20759,956578,0,1052.24,0.0,1691.0,0.0056,0.0
2025-03-27,F01,Premium,19727,937600,0,1031.36,0.0,1808.0,0.0037,0.0
2025-03-28,F01,Premium,24092,987744,0,1086.52,0.0,1809.0,0.0036,0.0
2025-03-29,F01,Premium,24732,1057842,0,1163.63,0.0,1812.0,0.004,0.0
2025-03-30,F01,Premium,24730,1065488,0,1172.04,0.0,1719.0,0.0027,0.0
2025-03-31,F01,Premium,22240,975185,0,1072.7,0.0,1786.0,0.0031,0.0
2025-04-01,F01,Premium,22908,1053527,0,1158.88,0.0,1684.0,0.0047,0.0
2025-04-02,F01,Premium,22188,990682,0,1089.75,0.0,1788.0,0.0029,0.0
2025-04-03,F01,Premium,23613,1005051,0,1105.56,0.0,1685.0,0.0033,0.0
2025-04-04,F01,Premium,23417,1071613,0,1178.77,0.0,1821.0,0.0031,0.0
2025-04-05,F01,Premium,25946,1177969,0,1295.77,0.0,1661.0,0.0027,0.0
2025-04-06,F01,Premium,25850,1120175,0,1232.19,0.0,1768.0,0.0023,0.0
2025-04-07,F01,Premium,22464,1001601,0,1101.76,0.0,1818.0,0.0052,0.0
2025-04-08,F01,Premium,23756,1009805,0,1110.79,0.0,1812.0,0.0055,0.0
2025-04-09,F01,Premium,22030,996644,0,1096.31,0.0,1770.0,0.0031,0.0
2025-04-10,F01,Premium,23093,1070796,0,1177.88,0.0,1894.0,0.0035,0.0
2025-04-11,F01,Premium,24607,1076635,0,1184.3,0.0,1697.0,0.0046,0.0
2025-04-12,F01,Premium,24937,1124719,0,1237.19,0.0,1869.0,0.0045,0.0
2025-04-13,F01,Premium,25408,1087349,0,1196.08,0.0,1767.0,0.0035,0.0
2025-04-14,F01,Premium,23035,1069884,0,1176.87,0.0,1860.0,0.0049,0.0
2025-04-15,F01,Premium,22814,1005594,0,1106.15,0.0,1800.0,0.0051,0.0
2025-04-16,F01,Premium,24441,1044758,0,1149.23,0.0,1895.0,0.0035,0.0
2025-04-17,F01,Premium,20552,976440,0,1074.08,0.0,1763.0,0.0032,0.0
2025-04-18,F01,Premium,25245,1102700,0,1212.97,0.0,2103.0,0.0045,0.0
2025-04-19,F01,Premium,25202,1134491,0,1247.94,0.0,2043.0,0.0036,0.0
2025-04-20,F01,Premium,25441,1134507,0,1247.96,0.0,2080.0,0.0038,0.0
2025-04-21,F01,Premium,24963,1079525,0,1187.48,0.0,2012.0,0.005,0.0
2025-04-22,F01,Premium,22463,1029632,0,1132.6,0.0,2116.0,0.0039,0.0
2025-04-23,F01,Premium,20779,940825,0,1034.91,0.0,2119.0,0.0041,0.0
2025-04-24,F01,Premium,24905,1080995,0,1189.09,0.0,1914.0,0.0032,0.0
2025-04-25,F01,Premium,23727,1033563,0,1136.92,0.0,2097.0,0.0044,0.0
2025-04-26,F01,Premium,24168,1076149,0,1183.76,0.0,2070.0,0.0062,0.0
2025-04-27,F01,Premium,25152,1126840,0,1239.52,0.0,2258.0,0.0025,0.0
2025-04-28,F01,Premium,23210,1009589,0,1110.55,0.0,1771.0,0.0041,0.0
2025-04-29,F01,Premium,23990,1008195,0,1109.01,0.0,1604.0,0.0049,0.0
2025-04-30,F01,Premium,21999,983470,0,1081.82,0.0,1779.0,0.0036,0.0
2025-05-01,F01,Premium,26034,1134067,0,1247.47,0.0,1830.0,0.0037,0.0
2025-05-02,F01,Premium,25482,1139892,0,1253.88,0.0,1782.0,0.0045,0.0
2025-05-03,F01,Premium,27771,1162025,0,1278.23,0.0,1920.0,0.0038,0.0
2025-05-04,F01,Premium,27698,1184279,0,1302.71,0.0,1819.0,0.004,0.0
2025-05-05,F01,Premium,24695,1079748,0,1187.72,0.0,1731.0,0.0028,0.0
2025-05-06,F01,Premium,24143,1063737,0,1170.11,0.0,1910.0,0.0053,0.0
2025-05-07,F01,Premium,23647,1074295,0,1181.72,0.0,2033.0,0.0063,0.0
2025-05-08,F01,Premium,24157,1056467,0,1162.11,0.0,1815.0,0.0045,0.0
2025-05-09,F01,Premium,26511,1156836,0,1272.52,0.0,1828.0,0.0029,0.0
2025-05-10,F01,Premium,25384,1176031,0,1293.63,0.0,1843.0,0.0031,0.0
2025-05-11,F01,Premium,26344,1233867,0,1357.25,0.0,1899.0,0.0045,0.0
2025-05-12,F01,Premium,26182,1107596,0,1218.36,0.0,1714.0,0.0052,0.0
2025-05-13,F01,Premium,25672,1137299,0,1251.03,0.0,1910.0,0.0057,0.0
2025-05-14,F01,Premium,25840,1062317,0,1168.55,0.0,1790.0,0.0044,0.0
2025-05-15,F01,Premium,24033,1082263,0,1190.49,0.0,1709.0,0.0072,0.0
2025-05-16,F01,Premium,25489,1167600,0,1284.36,0.0,1862.0,0.0042,0.0
2025-05-17,F01,Premium,26171,1110377,0,1221.41,0.0,1762.0,0.0039,0.0
2025-05-18,F01,Premium,24249,1101784,0,1211.96,0.0,1736.0,0.0043,0.0
2025-05-19,F01,Premium,23641,1058581,0,1164.44,0.0,1841.0,0.0037,0.0
2025-05-20,F01,Premium,25610,1093000,0,1202.3,0.0,1684.0,0.0046,0.0
2025-05-21,F01,Premium,23400,1093506,0,1202.86,0.0,1792.0,0.0053,0.0
2025-05-22,F01,Premium,24807,1117310,0,1229.04,0.0,1836.0,0.0042,0.0
2025-05-23,F01,Premium,24359,1139389,0,1253.33,0.0,1722.0,0.0026,0.0
2025-05-24,F01,Premium,27005,1218434,0,1340.28,0.0,1852.0,0.004,0.0
2025-05-25,F01,Premium,27414,1209412,0,1330.35,0.0,1776.0,0.0049,0.0
2025-05-26,F01,Premium,27131,1157314,0,1273.05,0.0,1853.0,0.0034,0.0
2025-05-27,F01,Premium,24674,1138668,0,1252.53,0.0,1829.0,0.0033,0.0
2025-05-28,F01,Premium,24473,1081055,0,1189.16,0.0,1866.0,0.0073,0.0
2025-05-29,F01,Premium,23614,1050751,0,1155.83,0.0,1901.0,0.0039,0.0
2025-05-30,F01,Premium,27475,1218310,0,1340.14,0.0,1876.0,0.005,0.0
2025-05-31,F01,Premium,27250,1201358,0,1321.49,0.0,1838.0,0.0056,0.0
2025-06-01,F01,Premium,27229,1280382,0,1408.42,0.0,1695.0,0.0031,0.0
2025-06-02,F01,Premium,26725,1196624,0,1100.89,0.0,1801.0,0.0056,0.0
2025-06-03,F01,Premium,26613,1229438,0,1131.08,0.0,1793.0,0.004,0.0
2025-06-04,F01,Premium,25565,1193779,0,1098.28,0.0,1785.0,0.0057,0.0
2025-06-05,F01,Premium,26525,1195789,0,1100.13,0.0,1751.0,0.0027,0.0
2025-06-06,F01,Premium,27082,1263665,0,1162.57,0.0,1819.0,0.0041,0.0
2025-06-07,F01,Premium,27087,1304165,0,1199.83,0.0,1636.0,0.0041,0.0
2025-06-08,F01,Premium,28488,1302957,0,1198.72,0.0,1997.0,0.0027,0.0
2025-06-09,F01,Premium,28481,1218219,0,1120.76,0.0,1783.0,0.0038,0.0
2025-06-10,F01,Premium,29640,1196335,0,1100.63,0.0,1631.0,0.0039,0.0
2025-06-11,F01,Premium,25780,1159881,0,1067.09,0.0,1869.0,0.0047,0.0
2025-06-12,F01,Premium,24810,1166216,0,1072.92,0.0,1631.0,0.0024,0.0
2025-06-13,F01,Premium,28653,1210251,0,1113.43,0.0,1703.0,0.0062,0.0
2025-06-14,F01,Premium,28744,1283331,0,1180.66,0.0,1741.0,0.0072,0.0
2025-06-15,F01,Premium,27343,1250829,0,1150.76,0.0,1826.0,0.0056,0.0
2025-06-16,F01,Premium,25698,1152975,0,1060.74,0.0,1702.0,0.004,0.0
2025-06-17,F01,Premium,27033,1185145,0,1090.33,0.0,1640.0,0.004,0.0
2025-06-18,F01,Premium,25943,1182661,0,1088.05,0.0,1672.0,0.0042,0.0
2025-06-19,F01,Premium,25659,1177370,0,1083.18,0.0,1806.0,0.0035,0.0
2025-06-20,F01,Premium,28106,1213912,0,1116.8,0.0,1691.0,0.0038,0.0
2025-06-21,F01,Premium,25537,1219282,0,1121.74,0.0,1855.0,0.0041,0.0
2025-06-22,F01,Premium,31146,1259787,0,1159.0,0.0,1701.0,0.0057,0.0
2025-06-23,F01,Premium,27118,1182535,0,1087.93,0.0,1584.0,0.0039,0.0
2025-06-24,F01,Premium,22773,1122847,0,1033.02,0.0,1837.0,0.0042,0.0
2025-06-25,F01,Premium,26272,1131951,0,1041.39,0.0,1711.0,0.0039,0.0
2025-06-26,F01,Premium,26473,1143617,0,1052.13,0.0,1893.0,0.0044,0.0
2025-06-27,F01,Premium,29695,1262310,0,1161.33,0.0,1880.0,0.0061,0.0
2025-06-28,F01,Premium,30587,1323476,0,1217.6,0.0,1789.0,0.0038,0.0
2025-06-29,F01,Premium,30102,1294630,0,1191.06,0.0,1725.0,0.0053,0.0
2025-06-30,F01,Premium,25193,1190994,0,1095.71,0.0,1562.0,0.0027,0.0
2025-07-01,F01,Premium,28804,1336156,0,1229.26,0.0,1886.0,0.0049,0.0
2025-07-02,F01,Premium,28506,1341303,0,1234.0,0.0,2030.0,0.0031,0.0
2025-07-03,F01,Premium,29275,1322308,0,1216.52,0.0,1775.0,0.0046,0.0
2025-07-04,F01,Premium,30648,1347124,0,1239.35,0.0,1910.0,0.0018,0.0
2025-07-05,F01,Premium,33185,1476862,0,1358.71,0.0,1961.0,0.003,0.0
2025-07-06,F01,Premium,29632,1344435,0,1236.88,0.0,1880.0,0.0038,0.0
2025-07-07,F01,Premium,28508,1222622,0,1124.81,0.0,2054.0,0.0033,0.0
2025-07-08,F01,Premium,26644,1218433,0,1120.96,0.0,1929.0,0.0052,0.0
2025-07-09,F01,Premium,31157,1253057,0,1152.81,0.0,1995.0,0.0048,0.0
2025-07-10,F01,Premium,29746,1285126,0,1182.32,0.0,1867.0,0.0035,0.0
2025-07-11,F01,Premium,27715,1309904,0,1205.11,0.0,1838.0,0.0043,0.0
2025-07-12,F01,Premium,29992,1376613,0,1266.48,0.0,1737.0,0.0036,0.0
2025-07-13,F01,Premium,29574,1319199,0,1213.66,0.0,1753.0,0.0039,0.0
2025-07-14,F01,Premium,27211,1331363,0,1224.85,0.0,1664.0,0.0047,0.0
2025-07-15,F01,Premium,32140,1416003,0,1302.72,0.0,1839.0,0.0039,0.0
2025-07-16,F01,Premium,31966,1443624,0,1328.13,0.0,1657.0,0.0036,0.0
2025-07-17,F01,Premium,31526,1419938,0,1306.34,0.0,1919.0,0.0033,0.0
2025-07-18,F01,Premium,32417,1485608,0,1366.76,0.0,1816.0,0.0024,0.0
2025-07-19,F01,Premium,33327,1529778,0,1407.4,0.0,1725.0,0.0038,0.0
2025-07-20,F01,Premium,33717,1516353,0,1395.05,0.0,1652.0,0.0029,0.0
2025-07-21,F01,Premium,30102,1402075,0,1289.91,0.0,1806.0,0.0074,0.0
2025-07-22,F01,Premium,29586,1361739,0,1252.8,0.0,1544.0,0.0025,0.0
2025-07-23,F01,Premium,30074,1340866,0,1233.6,0.0,1762.0,0.003,0.0
2025-07-24,F01,Premium,31172,1383656,0,1272.96,0.0,1892.0,0.0029,0.0
2025-07-25,F01,Premium,33162,1445313,0,1329.69,0.0,1714.0,0.0043,0.0
2025-07-26,F01,Premium,33246,1470285,0,1352.66,0.0,1716.0,0.0046,0.0
2025-07-27,F01,Premium,33587,1424770,0,1310.79,0.0,1683.0,0.005,0.0
2025-07-28,F01,Premium,29177,1347619,0,1239.81,0.0,1584.0,0.0054,0.0
2025-07-29,F01,Premium,29814,1318855,0,1213.35,0.0,1609.0,0.0039,0.0
2025-07-30,F01,Premium,31713,1364227,0,1255.09,0.0,1814.0,0.0036,0.0
2025-07-31,F01,Premium,30437,1355862,0,1247.39,0.0,1659.0,0.006,0.0
2025-08-01,F01,Premium,33094,1519021,0,1397.5,0.0,1766.0,0.003,0.0
2025-08-02,F01,Premium,35128,1602293,0,1474.11,0.0,1734.0,0.0047,0.0
2025-08-03,F01,Premium,36371,1597991,0,1470.15,0.0,1663.0,0.0045,0.0
2025-08-04,F01,Premium,34805,1527486,0,1405.29,0.0,1831.0,0.0045,0.0
2025-08-05,F01,Premium,33271,1519334,0,1397.79,0.0,1726.0,0.0037,0.0
2025-08-06,F01,Premium,35055,1607117,0,1478.55,0.0,1602.0,0.0044,0.0
2025-08-07,F01,Premium,29800,1488732,0,1369.63,0.0,1681.0,0.0044,0.0
2025-08-08,F01,Premium,35961,1589826,0,1462.64,0.0,1734.0,0.0031,0.0
2025-08-09,F01,Premium,36920,1653034,0,1520.79,0.0,1635.0,0.004,0.0
2025-08-10,F01,Premium,37149,1682881,0,1548.25,0.0,1625.0,0.0034,0.0
2025-08-11,F01,Premium,34100,1586021,0,1459.14,0.0,1738.0,0.0041,0.0
2025-08-12,F01,Premium,34486,1523091,0,1401.24,0.0,1702.0,0.0026,0.0
2025-08-13,F01,Premium,31156,1505634,0,1385.18,0.0,1638.0,0.0059,0.0
2025-08-14,F01,Premium,32965,1550154,0,1426.14,0.0,1502.0,0.0035,0.0
2025-08-15,F01,Premium,34759,1539410,0,1416.26,0.0,1689.0,0.0044,0.0
2025-08-16,F01,Premium,38086,1654860,0,1522.47,0.0,1600.0,0.0048,0.0
2025-08-17,F01,Premium,35477,1643425,0,1511.95,0.0,1565.0,0.0026,0.0
2025-08-18,F01,Premium,33515,1529179,0,1406.84,0.0,1792.0,0.0046,0.0
2025-08-19,F01,Premium,33405,1532376,0,1409.79,0.0,1814.0,0.0026,0.0
2025-08-20,F01,Premium,34660,1535243,0,1412.42,0.0,1509.0,0.0058,0.0
2025-08-21,F01,Premium,33629,1611355,0,1482.45,0.0,1644.0,0.0051,0.0
2025-08-22,F01,Premium,34299,1559576,0,1434.81,0.0,1695.0,0.003,0.0
2025-08-23,F01,Premium,38246,1700251,0,1564.23,0.0,1970.0,0.0047,0.0
2025-08-24,F01,Premium,38320,1685347,0,1550.52,0.0,2019.0,0.004,0.0
2025-08-25,F01,Premium,33374,1444806,0,1329.22,0.0,2079.0,0.0049,0.0
2025-08-26,F01,Premium,35626,1555743,0,1431.28,0.0,1797.0,0.0034,0.0
2025-08-27,F01,Premium,34766,1498110,0,1378.26,0.0,1902.0,0.0051,0.0
2025-08-28,F01,Premium,32164,1514865,0,1393.68,0.0,1769.0,0.0031,0.0
2025-08-29,F01,Premium,34760,1596088,0,1468.4,0.0,1925.0,0.0042,0.0
2025-08-30,F01,Premium,39223,1692467,0,1557.07,0.0,1862.0,0.0053,0.0
2025-08-31,F01,Premium,40171,1678855,0,1544.55,0.0,1866.0,0.0037,0.0
2025-09-01,F01,Premium,34649,1683605,0,1548.92,0.0,1805.0,0.0045,0.0
2025-09-02,F01,Premium,34890,1642049,0,1510.69,0.0,2050.0,0.0037,0.0
2025-09-03,F01,Premium,33890,1602981,0,1474.74,0.0,1847.0,0.0055,0.0
2025-09-04,F01,Premium,33741,1550750,0,1426.69,0.0,1845.0,0.0044,0.0
2025-09-05,F01,Premium,39436,1647740,0,1515.92,0.0,1818.0,0.0033,0.0
2025-09-06,F01,Premium,40689,1755052,0,1614.65,0.0,1816.0,0.0034,0.0
2025-09-07,F01,Premium,39058,1792956,0,1649.52,0.0,1797.0,0.005,0.0
2025-09-08,F01,Premium,37834,1730568,0,1592.12,0.0,1642.0,0.0059,0.0
2025-09-09,F01,Premium,36317,1567275,0,1441.89,0.0,1691.0,0.0031,0.0
2025-09-10,F01,Premium,34259,1535794,0,1412.93,0.0,1661.0,0.0047,0.0
2025-09-11,F01,Premium,37262,1618097,0,1488.65,0.0,1578.0,0.0035,0.0
2025-09-12,F01,Premium,35668,1748416,0,1608.54,0.0,1558.0,0.0043,0.0
2025-09-13,F01,Premium,39212,1744292,0,1604.75,0.0,1533.0,0.006,0.0
2025-09-14,F01,Premium,35547,1663640,0,1530.55,0.0,1666.0,0.0027,0.0
