cohort_month,months_since_first_payment,calendar_month,channel_id,first_plan_id,market_tier,cohort_size,active_subscribers,mrr_usd,net_revenue_usd,cum_net_revenue_usd,retention_rate,cum_net_revenue_per_sub_usd
2024-01,8,2024-09,CH01,P12M,Tier 3,68,68,376.49,137.17,4971.49,1.0,73.11
2024-01,9,2024-10,CH01,P12M,Tier 3,68,68,376.49,0.0,4971.49,1.0,73.11
2024-01,10,2024-11,CH01,P12M,Tier 3,68,68,376.49,51.71,5023.2,1.0,73.87
2024-01,11,2024-12,CH01,P12M,Tier 3,68,68,376.49,54.86,5078.06,1.0,74.68
2024-01,12,2025-01,CH01,P12M,Tier 3,68,21,128.35,1325.38,6403.44,0.3088,94.17
2024-01,13,2025-02,CH01,P12M,Tier 3,68,24,163.05,151.5,6554.94,0.3529,96.4
2024-01,14,2025-03,CH01,P12M,Tier 3,68,25,172.62,205.37,6760.31,0.3676,99.42
2024-01,15,2025-04,CH01,P12M,Tier 3,68,23,148.28,12.37,6772.68,0.3382,99.6
2024-01,16,2025-05,CH01,P12M,Tier 3,68,22,128.71,157.92,6930.59,0.3235,101.92
2024-01,17,2025-06,CH01,P12M,Tier 3,68,21,120.1,0.0,6930.59,0.3088,101.92
2024-01,18,2025-07,CH01,P12M,Tier 3,68,25,163.45,151.96,7082.55,0.3676,104.16
2024-01,19,2025-08,CH01,P12M,Tier 3,68,25,163.45,285.72,7368.27,0.3676,108.36
2024-01,20,2025-09,CH01,P12M,Tier 3,68,26,172.02,194.19,7562.46,0.3824,111.21
2024-01,21,2025-10,CH01,P12M,Tier 3,68,26,172.02,135.68,7698.14,0.3824,113.21
2024-01,22,2025-11,CH01,P12M,Tier 3,68,27,166.29,155.9,7854.05,0.3971,115.5
2024-01,23,2025-12,CH01,P12M,Tier 3,68,27,161.17,386.94,8240.99,0.3971,121.19
2024-01,24,2026-01,CH01,P12M,Tier 3,68,19,122.13,639.32,8880.31,0.2794,130.59
2024-01,25,2026-02,CH01,P12M,Tier 3,68,18,104.56,70.98,8951.3,0.2647,131.64
2024-01,26,2026-03,CH01,P12M,Tier 3,68,18,104.56,43.36,8994.66,0.2647,132.27
2024-01,27,2026-04,CH01,P12M,Tier 3,68,19,113.12,146.3,9140.96,0.2794,134.43
2024-01,28,2026-05,CH01,P12M,Tier 3,68,18,108.05,184.28,9325.24,0.2647,137.14
2024-01,29,2026-06,CH01,P12M,Tier 3,68,17,94.72,21.57,9346.81,0.25,137.45
2024-01,30,2026-07,CH01,P12M,Tier 3,68,15,82.78,206.01,9552.82,0.2206,140.48
2024-01,31,2026-08,CH01,P12M,Tier 3,68,18,103.34,131.29,9684.11,0.2647,142.41
2024-01,0,2024-01,CH02,P1M,Tier 1,362,352,4322.64,4981.93,4981.93,0.9724,13.76
2024-01,1,2024-02,CH02,P1M,Tier 1,362,158,1912.58,2410.36,7392.3,0.4365,20.42
2024-01,2,2024-03,CH02,P1M,Tier 1,362,115,1337.88,1928.8,9321.09,0.3177,25.75
2024-01,3,2024-04,CH02,P1M,Tier 1,362,97,1095.45,1616.02,10937.11,0.268,30.21
2024-01,4,2024-05,CH02,P1M,Tier 1,362,83,886.93,1335.79,12272.9,0.2293,33.9
2024-01,5,2024-06,CH02,P1M,Tier 1,362,73,766.35,822.09,13094.98,0.2017,36.17
2024-01,6,2024-07,CH02,P1M,Tier 1,362,68,684.72,828.67,13923.65,0.1878,38.46
2024-01,7,2024-08,CH02,P1M,Tier 1,362,65,647.64,781.25,14704.9,0.1796,40.62
2024-01,8,2024-09,CH02,P1M,Tier 1,362,56,537.63,599.39,15304.29,0.1547,42.28
2024-01,9,2024-10,CH02,P1M,Tier 1,362,52,474.34,784.2,16088.49,0.1436,44.44
2024-01,10,2024-11,CH02,P1M,Tier 1,362,50,425.26,736.64,16825.13,0.1381,46.48
2024-01,11,2024-12,CH02,P1M,Tier 1,362,47,381.01,312.04,17137.17,0.1298,47.34
2024-01,12,2025-01,CH02,P1M,Tier 1,362,44,344.32,309.02,17446.19,0.1215,48.19
2024-01,13,2025-02,CH02,P1M,Tier 1,362,42,327.8,571.89,18018.08,0.116,49.77
2024-01,14,2025-03,CH02,P1M,Tier 1,362,37,310.47,411.99,18430.07,0.1022,50.91
2024-01,15,2025-04,CH02,P1M,Tier 1,362,36,293.79,419.1,18849.16,0.0994,52.07
2024-01,16,2025-05,CH02,P1M,Tier 1,362,32,238.74,750.62,19599.78,0.0884,54.14
2024-01,17,2025-06,CH02,P1M,Tier 1,362,33,234.4,143.13,19742.92,0.0912,54.54
2024-01,18,2025-07,CH02,P1M,Tier 1,362,31,201.83,308.65,20051.56,0.0856,55.39
2024-01,19,2025-08,CH02,P1M,Tier 1,362,35,231.39,418.92,20470.48,0.0967,56.55
2024-01,20,2025-09,CH02,P1M,Tier 1,362,34,226.17,752.46,21222.94,0.0939,58.63
2024-01,21,2025-10,CH02,P1M,Tier 1,362,37,236.23,303.57,21526.5,0.1022,59.47
2024-01,22,2025-11,CH02,P1M,Tier 1,362,36,208.16,557.3,22083.8,0.0994,61.0
2024-01,23,2025-12,CH02,P1M,Tier 1,362,40,220.4,303.07,22386.87,0.1105,61.84
2024-01,24,2026-01,CH02,P1M,Tier 1,362,42,232.95,248.45,22635.32,0.116,62.53
2024-01,25,2026-02,CH02,P1M,Tier 1,362,43,235.36,148.56,22783.88,0.1188,62.94
2024-01,26,2026-03,CH02,P1M,Tier 1,362,43,229.06,181.72,22965.6,0.1188,63.44
2024-01,27,2026-04,CH02,P1M,Tier 1,362,44,232.04,392.88,23358.48,0.1215,64.53
2024-01,28,2026-05,CH02,P1M,Tier 1,362,44,233.74,434.22,23792.7,0.1215,65.73
2024-01,29,2026-06,CH02,P1M,Tier 1,362,50,286.59,669.59,24462.29,0.1381,67.58
2024-01,30,2026-07,CH02,P1M,Tier 1,362,50,286.93,403.56,24865.85,0.1381,68.69
2024-01,31,2026-08,CH02,P1M,Tier 1,362,50,277.38,444.07,25309.92,0.1381,69.92
2024-01,0,2024-01,CH02,P1M,Tier 2,46,45,524.58,592.38,592.38,0.9783,12.88
2024-01,1,2024-02,CH02,P1M,Tier 2,46,23,256.81,364.08,956.45,0.5,20.79
2024-01,2,2024-03,CH02,P1M,Tier 2,46,15,165.78,151.36,1107.81,0.3261,24.08
2024-01,3,2024-04,CH02,P1M,Tier 2,46,12,123.57,167.17,1274.98,0.2609,27.72
2024-01,4,2024-05,CH02,P1M,Tier 2,46,9,89.34,96.43,1371.41,0.1957,29.81
2024-01,5,2024-06,CH02,P1M,Tier 2,46,8,77.25,66.45,1437.86,0.1739,31.26
2024-01,6,2024-07,CH02,P1M,Tier 2,46,9,89.5,69.79,1507.64,0.1957,32.77
2024-01,7,2024-08,CH02,P1M,Tier 2,46,7,69.65,58.8,1566.44,0.1522,34.05
2024-01,8,2024-09,CH02,P1M,Tier 2,46,6,58.3,47.4,1613.84,0.1304,35.08
2024-01,9,2024-10,CH02,P1M,Tier 2,46,6,57.52,46.72,1660.56,0.1304,36.1
2024-01,10,2024-11,CH02,P1M,Tier 2,46,7,67.84,57.18,1717.74,0.1522,37.34
2024-01,11,2024-12,CH02,P1M,Tier 2,46,6,55.88,45.28,1763.02,0.1304,38.33
2024-01,12,2025-01,CH02,P1M,Tier 2,46,6,55.4,122.12,1885.14,0.1304,40.98
2024-01,13,2025-02,CH02,P1M,Tier 2,46,6,55.62,110.41,1995.54,0.1304,43.38
2024-01,14,2025-03,CH02,P1M,Tier 2,46,7,62.44,110.56,2106.1,0.1522,45.78
2024-01,15,2025-04,CH02,P1M,Tier 2,46,7,64.13,136.03,2242.13,0.1522,48.74
2024-01,16,2025-05,CH02,P1M,Tier 2,46,5,42.13,210.56,2452.69,0.1087,53.32
2024-01,17,2025-06,CH02,P1M,Tier 2,46,6,55.76,58.12,2510.81,0.1304,54.58
2024-01,18,2025-07,CH02,P1M,Tier 2,46,7,64.79,65.33,2576.14,0.1522,56.0
2024-01,19,2025-08,CH02,P1M,Tier 2,46,5,38.6,13.36,2589.5,0.1087,56.29
2024-01,20,2025-09,CH02,P1M,Tier 2,46,5,38.79,22.53,2612.03,0.1087,56.78
2024-01,21,2025-10,CH02,P1M,Tier 2,46,5,38.55,39.05,2651.08,0.1087,57.63
2024-01,22,2025-11,CH02,P1M,Tier 2,46,6,42.2,59.0,2710.08,0.1304,58.91
2024-01,23,2025-12,CH02,P1M,Tier 2,46,7,46.4,59.01,2769.09,0.1522,60.2
2024-01,24,2026-01,CH02,P1M,Tier 2,46,6,37.8,13.44,2782.53,0.1304,60.49
2024-01,25,2026-02,CH02,P1M,Tier 2,46,4,19.01,0.0,2782.53,0.087,60.49
2024-01,26,2026-03,CH02,P1M,Tier 2,46,4,18.8,69.03,2851.55,0.087,61.99
2024-01,27,2026-04,CH02,P1M,Tier 2,46,3,13.23,0.0,2851.55,0.0652,61.99
2024-01,28,2026-05,CH02,P1M,Tier 2,46,3,13.31,0.0,2851.55,0.0652,61.99
2024-01,29,2026-06,CH02,P1M,Tier 2,46,3,13.4,0.0,2851.55,0.0652,61.99
2024-01,30,2026-07,CH02,P1M,Tier 2,46,4,17.33,46.07,2897.63,0.087,62.99
2024-01,31,2026-08,CH02,P1M,Tier 2,46,4,17.26,9.65,2907.28,0.087,63.2
2024-01,0,2024-01,CH02,P1M,Tier 3,78,76,908.43,939.12,939.12,0.9744,12.04
2024-01,1,2024-02,CH02,P1M,Tier 3,78,28,325.88,377.62,1316.75,0.359,16.88
2024-01,2,2024-03,CH02,P1M,Tier 3,78,16,174.52,250.6,1567.35,0.2051,20.09
2024-01,3,2024-04,CH02,P1M,Tier 3,78,15,163.33,213.81,1781.16,0.1923,22.84
2024-01,4,2024-05,CH02,P1M,Tier 3,78,10,102.13,100.24,1881.39,0.1282,24.12
2024-01,5,2024-06,CH02,P1M,Tier 3,78,8,77.39,63.12,1944.52,0.1026,24.93
2024-01,6,2024-07,CH02,P1M,Tier 3,78,8,77.39,46.95,1991.47,0.1026,25.53
2024-01,7,2024-08,CH02,P1M,Tier 3,78,9,84.24,120.11,2111.58,0.1154,27.07
2024-01,8,2024-09,CH02,P1M,Tier 3,78,8,73.04,85.01,2196.59,0.1026,28.16
2024-01,9,2024-10,CH02,P1M,Tier 3,78,8,73.04,55.42,2252.0,0.1026,28.87
2024-01,10,2024-11,CH02,P1M,Tier 3,78,9,85.41,59.32,2311.32,0.1154,29.63
2024-01,11,2024-12,CH02,P1M,Tier 3,78,7,60.67,63.12,2374.44,0.0897,30.44
2024-01,12,2025-01,CH02,P1M,Tier 3,78,7,60.67,34.58,2409.02,0.0897,30.88
2024-01,13,2025-02,CH02,P1M,Tier 3,78,6,49.47,91.84,2500.86,0.0769,32.06
2024-01,14,2025-03,CH02,P1M,Tier 3,78,4,31.39,39.55,2540.41,0.0513,32.57
2024-01,15,2025-04,CH02,P1M,Tier 3,78,5,44.72,24.33,2564.74,0.0641,32.88
2024-01,16,2025-05,CH02,P1M,Tier 3,78,4,33.71,13.32,2578.07,0.0513,33.05
2024-01,17,2025-06,CH02,P1M,Tier 3,78,4,26.52,57.46,2635.52,0.0513,33.79
2024-01,18,2025-07,CH02,P1M,Tier 3,78,3,14.67,0.0,2635.52,0.0385,33.79
2024-01,19,2025-08,CH02,P1M,Tier 3,78,4,18.47,117.08,2752.6,0.0513,35.29
2024-01,20,2025-09,CH02,P1M,Tier 3,78,5,30.53,12.06,2764.66,0.0641,35.44
2024-01,21,2025-10,CH02,P1M,Tier 3,78,5,31.79,13.32,2777.99,0.0641,35.62
2024-01,22,2025-11,CH02,P1M,Tier 3,78,6,26.07,91.2,2869.19,0.0769,36.78
2024-01,23,2025-12,CH02,P1M,Tier 3,78,7,39.39,13.32,2882.51,0.0897,36.96
2024-01,24,2026-01,CH02,P1M,Tier 3,78,6,26.07,285.7,3168.21,0.0769,40.62
2024-01,25,2026-02,CH02,P1M,Tier 3,78,8,49.98,92.37,3260.59,0.1026,41.8
2024-01,26,2026-03,CH02,P1M,Tier 3,78,10,58.63,111.56,3372.15,0.1282,43.23
2024-01,27,2026-04,CH02,P1M,Tier 3,78,10,59.9,26.65,3398.8,0.1282,43.57
2024-01,28,2026-05,CH02,P1M,Tier 3,78,10,50.37,58.92,3457.72,0.1282,44.33
2024-01,29,2026-06,CH02,P1M,Tier 3,78,12,67.08,112.82,3570.54,0.1538,45.78
2024-01,30,2026-07,CH02,P1M,Tier 3,78,10,40.43,0.0,3570.54,0.1282,45.78
2024-01,31,2026-08,CH02,P1M,Tier 3,78,12,67.08,134.21,3704.76,0.1538,47.5
2024-01,0,2024-01,CH02,P3M,Tier 1,131,126,1183.56,3651.77,3651.77,0.9618,27.88
2024-01,1,2024-02,CH02,P3M,Tier 1,131,125,1170.57,417.93,4069.7,0.9542,31.07
2024-01,2,2024-03,CH02,P3M,Tier 1,131,125,1173.17,231.85,4301.55,0.9542,32.84
2024-01,3,2024-04,CH02,P3M,Tier 1,131,52,476.21,1628.25,5929.8,0.3969,45.27
2024-01,4,2024-05,CH02,P3M,Tier 1,131,55,514.55,142.4,6072.21,0.4198,46.35
2024-01,5,2024-06,CH02,P3M,Tier 1,131,55,497.51,225.27,6297.48,0.4198,48.07
2024-01,6,2024-07,CH02,P3M,Tier 1,131,39,342.66,858.44,7155.91,0.2977,54.63
2024-01,7,2024-08,CH02,P3M,Tier 1,131,40,344.29,250.49,7406.4,0.3053,56.54
2024-01,8,2024-09,CH02,P3M,Tier 1,131,41,350.62,139.44,7545.85,0.313,57.6
2024-01,9,2024-10,CH02,P3M,Tier 1,131,33,274.11,609.47,8155.32,0.2519,62.25
2024-01,10,2024-11,CH02,P3M,Tier 1,131,34,275.22,150.0,8305.32,0.2595,63.4
2024-01,11,2024-12,CH02,P3M,Tier 1,131,34,279.73,80.77,8386.09,0.2595,64.02
2024-01,12,2025-01,CH02,P3M,Tier 1,131,28,216.32,385.87,8771.96,0.2137,66.96
2024-01,13,2025-02,CH02,P3M,Tier 1,131,27,206.0,60.83,8832.79,0.2061,67.43
2024-01,14,2025-03,CH02,P3M,Tier 1,131,31,243.46,227.76,9060.55,0.2366,69.16
2024-01,15,2025-04,CH02,P3M,Tier 1,131,27,204.64,567.9,9628.45,0.2061,73.5
2024-01,16,2025-05,CH02,P3M,Tier 1,131,30,248.32,170.59,9799.04,0.229,74.8
2024-01,17,2025-06,CH02,P3M,Tier 1,131,28,219.58,170.42,9969.46,0.2137,76.1
2024-01,18,2025-07,CH02,P3M,Tier 1,131,27,189.66,503.83,10473.29,0.2061,79.95
2024-01,19,2025-08,CH02,P3M,Tier 1,131,26,173.37,147.74,10621.03,0.1985,81.08
2024-01,20,2025-09,CH02,P3M,Tier 1,131,25,160.5,424.65,11045.68,0.1908,84.32
2024-01,21,2025-10,CH02,P3M,Tier 1,131,25,164.81,237.98,11283.66,0.1908,86.13
2024-01,22,2025-11,CH02,P3M,Tier 1,131,24,149.36,106.71,11390.37,0.1832,86.95
2024-01,23,2025-12,CH02,P3M,Tier 1,131,23,136.92,25.92,11416.28,0.1756,87.15
2024-01,24,2026-01,CH02,P3M,Tier 1,131,22,128.93,124.4,11540.69,0.1679,88.1
2024-01,25,2026-02,CH02,P3M,Tier 1,131,23,142.76,48.98,11589.67,0.1756,88.47
2024-01,26,2026-03,CH02,P3M,Tier 1,131,19,104.53,13.2,11602.87,0.145,88.57
2024-01,27,2026-04,CH02,P3M,Tier 1,131,18,96.79,257.85,11860.72,0.1374,90.54
2024-01,28,2026-05,CH02,P3M,Tier 1,131,20,113.88,71.57,11932.28,0.1527,91.09
2024-01,29,2026-06,CH02,P3M,Tier 1,131,20,105.31,207.19,12139.47,0.1527,92.67
2024-01,30,2026-07,CH02,P3M,Tier 1,131,22,131.87,253.69,12393.16,0.1679,94.6
2024-01,31,2026-08,CH02,P3M,Tier 1,131,21,122.76,113.87,12507.04,0.1603,95.47
2024-01,0,2024-01,CH02,P3M,Tier 2,21,18,161.99,539.98,539.98,0.8571,25.71
2024-01,1,2024-02,CH02,P3M,Tier 2,21,18,160.81,45.45,585.43,0.8571,27.88
2024-01,2,2024-03,CH02,P3M,Tier 2,21,18,161.6,9.08,594.51,0.8571,28.31
2024-01,3,2024-04,CH02,P3M,Tier 2,21,10,91.5,339.33,933.84,0.4762,44.47
2024-01,4,2024-05,CH02,P3M,Tier 2,21,10,92.04,11.61,945.45,0.4762,45.02
2024-01,5,2024-06,CH02,P3M,Tier 2,21,11,97.06,75.47,1020.92,0.5238,48.62
2024-01,6,2024-07,CH02,P3M,Tier 2,21,5,37.65,145.85,1166.77,0.2381,55.56
2024-01,7,2024-08,CH02,P3M,Tier 2,21,5,38.01,0.0,1166.77,0.2381,55.56
2024-01,8,2024-09,CH02,P3M,Tier 2,21,5,38.22,0.0,1166.77,0.2381,55.56
2024-01,9,2024-10,CH02,P3M,Tier 2,21,3,22.54,20.7,1187.47,0.1429,56.55
2024-01,10,2024-11,CH02,P3M,Tier 2,21,3,22.12,11.41,1198.88,0.1429,57.09
2024-01,11,2024-12,CH02,P3M,Tier 2,21,3,21.88,97.85,1296.74,0.1429,61.75
2024-01,12,2025-01,CH02,P3M,Tier 2,21,3,21.68,11.11,1307.85,0.1429,62.28
2024-01,13,2025-02,CH02,P3M,Tier 2,21,3,21.77,11.18,1319.02,0.1429,62.81
2024-01,14,2025-03,CH02,P3M,Tier 2,21,3,22.4,11.61,1330.63,0.1429,63.36
2024-01,15,2025-04,CH02,P3M,Tier 2,21,3,23.06,12.06,1342.68,0.1429,63.94
2024-01,16,2025-05,CH02,P3M,Tier 2,21,3,24.07,13.04,1355.73,0.1429,64.56
2024-01,17,2025-06,CH02,P3M,Tier 2,21,3,24.48,91.34,1447.07,0.1429,68.91
2024-01,18,2025-07,CH02,P3M,Tier 2,21,3,24.73,88.49,1535.56,0.1429,73.12
2024-01,19,2025-08,CH02,P3M,Tier 2,21,3,24.68,13.47,1549.03,0.1429,73.76
2024-01,20,2025-09,CH02,P3M,Tier 2,21,3,24.81,110.49,1659.53,0.1429,79.03
2024-01,21,2025-10,CH02,P3M,Tier 2,21,3,24.65,13.45,1672.98,0.1429,79.67
2024-01,22,2025-11,CH02,P3M,Tier 2,21,2,11.17,0.0,1672.98,0.0952,79.67
2024-01,23,2025-12,CH02,P3M,Tier 2,21,2,11.24,0.0,1672.98,0.0952,79.67
2024-01,24,2026-01,CH02,P3M,Tier 2,21,2,11.25,0.0,1672.98,0.0952,79.67
2024-01,25,2026-02,CH02,P3M,Tier 2,21,3,15.18,95.43,1768.41,0.1429,84.21
2024-01,26,2026-03,CH02,P3M,Tier 2,21,3,15.03,0.0,1768.41,0.1429,84.21
2024-01,27,2026-04,CH02,P3M,Tier 2,21,4,27.66,12.72,1781.13,0.1905,84.82
2024-01,28,2026-05,CH02,P3M,Tier 2,21,3,15.0,0.0,1781.13,0.1429,84.82
2024-01,29,2026-06,CH02,P3M,Tier 2,21,3,15.06,69.27,1850.39,0.1429,88.11
2024-01,30,2026-07,CH02,P3M,Tier 2,21,3,15.13,75.04,1925.43,0.1429,91.69
2024-01,31,2026-08,CH02,P3M,Tier 2,21,3,15.09,0.0,1925.43,0.1429,91.69
2024-01,0,2024-01,CH02,P3M,Tier 3,34,34,315.68,970.85,970.85,1.0,28.55
2024-01,1,2024-02,CH02,P3M,Tier 3,34,32,297.7,155.55,1126.41,0.9412,33.13
2024-01,2,2024-03,CH02,P3M,Tier 3,34,32,297.7,95.23,1221.63,0.9412,35.93
2024-01,3,2024-04,CH02,P3M,Tier 3,34,17,162.65,463.21,1684.84,0.5,49.55
2024-01,4,2024-05,CH02,P3M,Tier 3,34,16,153.14,-6.66,1678.18,0.4706,49.36
2024-01,5,2024-06,CH02,P3M,Tier 3,34,16,153.14,12.37,1690.56,0.4706,49.72
2024-01,6,2024-07,CH02,P3M,Tier 3,34,9,83.77,277.92,1968.48,0.2647,57.9
2024-01,7,2024-08,CH02,P3M,Tier 3,34,9,83.77,12.37,1980.85,0.2647,58.26
2024-01,8,2024-09,CH02,P3M,Tier 3,34,9,83.77,12.37,1993.22,0.2647,58.62
2024-01,9,2024-10,CH02,P3M,Tier 3,34,5,49.48,81.83,2075.05,0.1471,61.03
2024-01,10,2024-11,CH02,P3M,Tier 3,34,3,24.73,0.0,2075.05,0.0882,61.03
2024-01,11,2024-12,CH02,P3M,Tier 3,34,3,24.73,0.0,2075.05,0.0882,61.03
2024-01,12,2025-01,CH02,P3M,Tier 3,34,3,24.73,57.09,2132.13,0.0882,62.71
2024-01,13,2025-02,CH02,P3M,Tier 3,34,3,24.73,0.0,2132.13,0.0882,62.71
2024-01,14,2025-03,CH02,P3M,Tier 3,34,4,38.06,13.32,2145.46,0.1176,63.1
2024-01,15,2025-04,CH02,P3M,Tier 3,34,3,20.92,97.0,2242.46,0.0882,65.95
2024-01,16,2025-05,CH02,P3M,Tier 3,34,3,20.92,0.0,2242.46,0.0882,65.95
2024-01,17,2025-06,CH02,P3M,Tier 3,34,4,24.72,45.6,2288.06,0.1176,67.3
2024-01,18,2025-07,CH02,P3M,Tier 3,34,3,19.02,28.54,2316.6,0.0882,68.14
2024-01,19,2025-08,CH02,P3M,Tier 3,34,4,32.34,13.32,2329.92,0.1176,68.53
2024-01,20,2025-09,CH02,P3M,Tier 3,34,3,19.02,0.0,2329.92,0.0882,68.53
2024-01,21,2025-10,CH02,P3M,Tier 3,34,3,19.02,28.54,2358.47,0.0882,69.37
2024-01,22,2025-11,CH02,P3M,Tier 3,34,3,19.02,0.0,2358.47,0.0882,69.37
2024-01,23,2025-12,CH02,P3M,Tier 3,34,3,19.02,0.0,2358.47,0.0882,69.37
2024-01,24,2026-01,CH02,P3M,Tier 3,34,4,26.63,68.44,2426.91,0.1176,71.38
2024-01,25,2026-02,CH02,P3M,Tier 3,34,6,34.23,114.04,2540.94,0.1765,74.73
2024-01,26,2026-03,CH02,P3M,Tier 3,34,6,24.7,45.6,2586.54,0.1765,76.07
2024-01,27,2026-04,CH02,P3M,Tier 3,34,6,24.7,68.46,2655.0,0.1765,78.09
2024-01,28,2026-05,CH02,P3M,Tier 3,34,7,38.03,13.32,2668.32,0.2059,78.48
2024-01,29,2026-06,CH02,P3M,Tier 3,34,5,20.9,9.51,2677.84,0.1471,78.76
2024-01,30,2026-07,CH02,P3M,Tier 3,34,6,34.23,13.32,2691.16,0.1765,79.15
2024-01,31,2026-08,CH02,P3M,Tier 3,34,5,20.9,0.0,2691.16,0.1471,79.15
2024-01,0,2024-01,CH02,P12M,Tier 1,156,146,819.67,10165.67,10165.67,0.9359,65.16
2024-01,1,2024-02,CH02,P12M,Tier 1,156,146,816.64,247.57,10413.24,0.9359,66.75
2024-01,2,2024-03,CH02,P12M,Tier 1,156,146,818.83,469.11,10882.35,0.9359,69.76
2024-01,3,2024-04,CH02,P12M,Tier 1,156,146,814.46,118.86,11001.2,0.9359,70.52
2024-01,4,2024-05,CH02,P12M,Tier 1,156,146,817.12,598.38,11599.58,0.9359,74.36
2024-01,5,2024-06,CH02,P12M,Tier 1,156,146,816.53,144.97,11744.54,0.9359,75.29
2024-01,6,2024-07,CH02,P12M,Tier 1,156,146,819.18,307.9,12052.44,0.9359,77.26
2024-01,7,2024-08,CH02,P12M,Tier 1,156,146,823.26,299.99,12352.43,0.9359,79.18
2024-01,8,2024-09,CH02,P12M,Tier 1,156,146,827.17,330.55,12682.98,0.9359,81.3
2024-01,9,2024-10,CH02,P12M,Tier 1,156,146,821.67,592.35,13275.33,0.9359,85.1
2024-01,10,2024-11,CH02,P12M,Tier 1,156,146,814.07,304.07,13579.4,0.9359,87.05
2024-01,11,2024-12,CH02,P12M,Tier 1,156,146,810.28,644.11,14223.51,0.9359,91.18
2024-01,12,2025-01,CH02,P12M,Tier 1,156,43,297.64,2402.22,16625.73,0.2756,106.58
2024-01,13,2025-02,CH02,P12M,Tier 1,156,46,327.7,336.48,16962.21,0.2949,108.73
2024-01,14,2025-03,CH02,P12M,Tier 1,156,44,303.24,213.77,17175.98,0.2821,110.1
2024-01,15,2025-04,CH02,P12M,Tier 1,156,42,282.18,64.19,17240.16,0.2692,110.51
2024-01,16,2025-05,CH02,P12M,Tier 1,156,39,251.14,98.55,17338.72,0.25,111.15
2024-01,17,2025-06,CH02,P12M,Tier 1,156,41,266.73,161.05,17499.77,0.2628,112.18
2024-01,18,2025-07,CH02,P12M,Tier 1,156,43,284.07,181.87,17681.64,0.2756,113.34
2024-01,19,2025-08,CH02,P12M,Tier 1,156,45,294.53,190.5,17872.14,0.2885,114.56
2024-01,20,2025-09,CH02,P12M,Tier 1,156,45,293.43,184.86,18057.0,0.2885,115.75
2024-01,21,2025-10,CH02,P12M,Tier 1,156,45,279.96,135.74,18192.75,0.2885,116.62
2024-01,22,2025-11,CH02,P12M,Tier 1,156,47,286.48,227.48,18420.23,0.3013,118.08
2024-01,23,2025-12,CH02,P12M,Tier 1,156,48,301.7,81.0,18501.22,0.3077,118.6
2024-01,24,2026-01,CH02,P12M,Tier 1,156,33,227.9,1345.63,19846.85,0.2115,127.22
2024-01,25,2026-02,CH02,P12M,Tier 1,156,35,255.45,166.81,20013.67,0.2244,128.29
2024-01,26,2026-03,CH02,P12M,Tier 1,156,34,229.06,202.37,20216.04,0.2179,129.59
2024-01,27,2026-04,CH02,P12M,Tier 1,156,33,215.32,334.74,20550.78,0.2115,131.74
2024-01,28,2026-05,CH02,P12M,Tier 1,156,34,229.57,69.43,20620.21,0.2179,132.18
2024-01,29,2026-06,CH02,P12M,Tier 1,156,32,198.7,170.4,20790.61,0.2051,133.27
2024-01,30,2026-07,CH02,P12M,Tier 1,156,30,192.51,77.79,20868.4,0.1923,133.77
2024-01,31,2026-08,CH02,P12M,Tier 1,156,29,188.52,103.9,20972.31,0.1859,134.44
2024-01,0,2024-01,CH02,P12M,Tier 2,22,21,113.16,1366.89,1366.89,0.9545,62.13
2024-01,1,2024-02,CH02,P12M,Tier 2,22,21,112.15,9.08,1375.97,0.9545,62.54
2024-01,2,2024-03,CH02,P12M,Tier 2,22,21,112.82,26.7,1402.67,0.9545,63.76
2024-01,3,2024-04,CH02,P12M,Tier 2,22,21,111.57,0.0,1402.67,0.9545,63.76
2024-01,4,2024-05,CH02,P12M,Tier 2,22,21,112.32,8.92,1411.6,0.9545,64.16
2024-01,5,2024-06,CH02,P12M,Tier 2,22,21,111.9,0.0,1411.6,0.9545,64.16
2024-01,6,2024-07,CH02,P12M,Tier 2,22,21,112.57,88.84,1500.44,0.9545,68.2
2024-01,7,2024-08,CH02,P12M,Tier 2,22,21,113.99,8.94,1509.38,0.9545,68.61
2024-01,8,2024-09,CH02,P12M,Tier 2,22,21,114.83,0.0,1509.38,0.9545,68.61
2024-01,9,2024-10,CH02,P12M,Tier 2,22,21,113.07,315.27,1824.65,0.9545,82.94
2024-01,10,2024-11,CH02,P12M,Tier 2,22,21,110.81,68.16,1892.82,0.9545,86.04
2024-01,11,2024-12,CH02,P12M,Tier 2,22,21,109.56,0.0,1892.82,0.9545,86.04
2024-01,12,2025-01,CH02,P12M,Tier 2,22,10,63.32,516.36,2409.18,0.4545,109.51
2024-01,13,2025-02,CH02,P12M,Tier 2,22,9,52.48,275.51,2684.69,0.4091,122.03
2024-01,14,2025-03,CH02,P12M,Tier 2,22,9,54.28,11.51,2696.2,0.4091,122.55
2024-01,15,2025-04,CH02,P12M,Tier 2,22,9,56.18,11.96,2708.16,0.4091,123.1
2024-01,16,2025-05,CH02,P12M,Tier 2,22,9,57.33,35.65,2743.81,0.4091,124.72
2024-01,17,2025-06,CH02,P12M,Tier 2,22,9,58.48,13.22,2757.04,0.4091,125.32
2024-01,18,2025-07,CH02,P12M,Tier 2,22,9,59.17,61.65,2818.68,0.4091,128.12
