date,cluster_id,workload,cost_usd,units_served,gpu_hours,avg_utilization
2024-04-01,GC1,Image,75.94,11070,23.7,0.867
2024-04-01,GC1,LLM chat,759.44,687943,237.3,0.868
2024-04-01,GC1,Speech,62.08,20692,19.4,0.868
2024-04-01,GC2,Image,75.94,11070,56.3,0.692
2024-04-01,GC2,LLM chat,1139.17,1031915,843.8,0.667
2024-04-02,GC1,Image,75.15,10956,23.5,0.895
2024-04-02,GC1,LLM chat,754.45,683426,235.8,0.905
2024-04-02,GC1,Speech,61.44,20479,19.2,0.85
2024-04-02,GC2,Image,75.15,10956,55.7,0.699
2024-04-02,GC2,LLM chat,1131.67,1025139,838.3,0.656
2024-04-03,GC1,Image,75.94,11070,23.7,0.843
2024-04-03,GC1,LLM chat,712.85,645581,222.8,0.916
2024-04-03,GC1,Speech,62.08,20692,19.4,0.881
2024-04-03,GC2,Image,75.94,11070,56.3,0.707
2024-04-03,GC2,LLM chat,1069.27,968372,792.1,0.708
2024-04-04,GC1,Image,76.72,11184,24.0,0.911
2024-04-04,GC1,LLM chat,760.97,689312,237.8,0.879
2024-04-04,GC1,Speech,62.72,20905,19.6,0.863
2024-04-04,GC2,Image,76.72,11184,56.8,0.662
2024-04-04,GC2,LLM chat,1141.46,1033968,845.5,0.682
2024-04-05,GC1,Image,79.85,11641,25.0,0.852
2024-04-05,GC1,LLM chat,793.1,718415,247.8,0.931
2024-04-05,GC1,Speech,65.28,21759,20.4,0.86
2024-04-05,GC2,Image,79.85,11641,59.2,0.725
2024-04-05,GC2,LLM chat,1189.65,1077622,881.2,0.668
2024-04-06,GC1,Image,82.99,12097,25.9,0.827
2024-04-06,GC1,LLM chat,799.0,723678,249.7,0.883
2024-04-06,GC1,Speech,67.84,22612,21.2,0.88
2024-04-06,GC2,Image,82.99,12097,61.5,0.673
2024-04-06,GC2,LLM chat,1198.51,1085517,887.8,0.65
2024-04-07,GC1,Image,82.2,11984,25.7,0.843
2024-04-07,GC1,LLM chat,820.29,743054,256.3,0.874
2024-04-07,GC1,Speech,67.2,22399,21.0,0.874
2024-04-07,GC2,Image,82.2,11984,60.9,0.644
2024-04-07,GC2,LLM chat,1230.43,1114581,911.4,0.683
2024-04-08,GC1,Image,75.94,11070,23.7,0.874
2024-04-08,GC1,LLM chat,733.1,663997,229.1,0.878
2024-04-08,GC1,Speech,62.08,20692,19.4,0.913
2024-04-08,GC2,Image,75.94,11070,56.3,0.679
2024-04-08,GC2,LLM chat,1099.66,995996,814.6,0.707
2024-04-09,GC1,Image,75.15,10956,23.5,0.92
2024-04-09,GC1,LLM chat,740.09,670376,231.3,0.847
2024-04-09,GC1,Speech,61.44,20479,19.2,0.837
2024-04-09,GC2,Image,75.15,10956,55.7,0.65
2024-04-09,GC2,LLM chat,1110.14,1005564,822.3,0.703
2024-04-10,GC1,Image,75.94,11070,23.7,0.894
2024-04-10,GC1,LLM chat,721.9,653811,225.6,0.867
2024-04-10,GC1,Speech,62.08,20692,19.4,0.87
2024-04-10,GC2,Image,75.94,11070,56.3,0.663
2024-04-10,GC2,LLM chat,1082.84,980717,802.1,0.664
2024-04-11,GC1,Image,76.72,11184,24.0,0.851
2024-04-11,GC1,LLM chat,751.61,680790,234.9,0.909
2024-04-11,GC1,Speech,62.72,20905,19.6,0.861
2024-04-11,GC2,Image,76.72,11184,56.8,0.707
2024-04-11,GC2,LLM chat,1127.41,1021185,835.1,0.629
2024-04-12,GC1,Image,79.85,11641,25.0,0.883
2024-04-12,GC1,LLM chat,769.09,696582,240.3,0.834
2024-04-12,GC1,Speech,65.28,21759,20.4,0.867
2024-04-12,GC2,Image,79.85,11641,59.2,0.7
2024-04-12,GC2,LLM chat,1153.63,1044873,854.5,0.665
2024-04-13,GC1,Image,82.99,12097,25.9,0.898
2024-04-13,GC1,LLM chat,831.89,753576,260.0,0.922
2024-04-13,GC1,Speech,67.84,22612,21.2,0.841
2024-04-13,GC2,Image,82.99,12097,61.5,0.678
2024-04-13,GC2,LLM chat,1247.83,1130364,924.3,0.657
2024-04-14,GC1,Image,82.2,11984,25.7,0.924
2024-04-14,GC1,LLM chat,821.55,744204,256.7,0.888
2024-04-14,GC1,Speech,67.2,22399,21.0,0.92
2024-04-14,GC2,Image,82.2,11984,60.9,0.651
2024-04-14,GC2,LLM chat,1232.33,1116306,912.8,0.689
2024-04-15,GC1,Image,75.94,11070,23.7,0.899
2024-04-15,GC1,LLM chat,767.84,695571,239.9,0.862
2024-04-15,GC1,Speech,62.08,20692,19.4,0.898
2024-04-15,GC2,Image,75.94,11070,56.3,0.683
2024-04-15,GC2,LLM chat,1151.75,1043357,853.2,0.687
2024-04-16,GC1,Image,75.15,10956,23.5,0.908
2024-04-16,GC1,LLM chat,726.08,657642,226.9,0.899
2024-04-16,GC1,Speech,61.44,20479,19.2,0.87
2024-04-16,GC2,Image,75.15,10956,55.7,0.665
2024-04-16,GC2,LLM chat,1089.13,986463,806.8,0.618
2024-04-17,GC1,Image,75.94,11070,23.7,0.938
2024-04-17,GC1,LLM chat,741.64,671753,231.8,0.97
2024-04-17,GC1,Speech,62.08,20692,19.4,0.89
2024-04-17,GC2,Image,75.94,11070,56.3,0.723
2024-04-17,GC2,LLM chat,1112.45,1007629,824.0,0.724
2024-04-18,GC1,Image,76.72,11184,24.0,0.889
2024-04-18,GC1,LLM chat,777.69,704507,243.0,0.884
2024-04-18,GC1,Speech,62.72,20905,19.6,0.881
2024-04-18,GC2,Image,76.72,11184,56.8,0.714
2024-04-18,GC2,LLM chat,1166.54,1056760,864.1,0.646
2024-04-19,GC1,Image,79.85,11641,25.0,0.844
2024-04-19,GC1,LLM chat,791.94,717358,247.5,0.865
2024-04-19,GC1,Speech,65.28,21759,20.4,0.897
2024-04-19,GC2,Image,79.85,11641,59.2,0.698
2024-04-19,GC2,LLM chat,1187.91,1076037,879.9,0.714
2024-04-20,GC1,Image,82.99,12097,25.9,0.859
2024-04-20,GC1,LLM chat,822.87,745380,257.1,0.85
2024-04-20,GC1,Speech,67.84,22612,21.2,0.85
2024-04-20,GC2,Image,82.99,12097,61.5,0.727
2024-04-20,GC2,LLM chat,1234.31,1118070,914.3,0.704
2024-04-21,GC1,Image,82.2,11984,25.7,0.832
2024-04-21,GC1,LLM chat,822.91,745433,257.2,0.885
2024-04-21,GC1,Speech,67.2,22399,21.0,0.842
2024-04-21,GC2,Image,82.2,11984,60.9,0.68
2024-04-21,GC2,LLM chat,1234.36,1118149,914.3,0.728
2024-04-22,GC1,Image,75.94,11070,23.7,0.929
2024-04-22,GC1,LLM chat,747.99,677530,233.7,0.868
2024-04-22,GC1,Speech,62.08,20692,19.4,0.857
2024-04-22,GC2,Image,75.94,11070,56.3,0.72
2024-04-22,GC2,LLM chat,1121.98,1016295,831.1,0.682
2024-04-23,GC1,Image,75.15,10956,23.5,0.887
2024-04-23,GC1,LLM chat,760.65,689071,237.7,0.829
2024-04-23,GC1,Speech,61.44,20479,19.2,0.867
2024-04-23,GC2,Image,75.15,10956,55.7,0.67
2024-04-23,GC2,LLM chat,1140.98,1033606,845.2,0.609
2024-04-24,GC1,Image,75.94,11070,23.7,0.906
2024-04-24,GC1,LLM chat,713.2,645896,222.9,0.923
2024-04-24,GC1,Speech,62.08,20692,19.4,0.875
2024-04-24,GC2,Image,75.94,11070,56.3,0.661
2024-04-24,GC2,LLM chat,1069.79,968844,792.4,0.714
2024-04-25,GC1,Image,76.72,11184,24.0,0.885
2024-04-25,GC1,LLM chat,728.79,660044,227.7,0.861
2024-04-25,GC1,Speech,62.72,20905,19.6,0.922
2024-04-25,GC2,Image,76.72,11184,56.8,0.591
2024-04-25,GC2,LLM chat,1093.18,990066,809.8,0.684
2024-04-26,GC1,Image,79.85,11641,25.0,0.893
2024-04-26,GC1,LLM chat,786.46,712377,245.8,0.879
2024-04-26,GC1,Speech,65.28,21759,20.4,0.886
2024-04-26,GC2,Image,79.85,11641,59.2,0.681
2024-04-26,GC2,LLM chat,1179.69,1068565,873.8,0.692
2024-04-27,GC1,Image,82.99,12097,25.9,0.821
2024-04-27,GC1,LLM chat,788.21,713865,246.3,0.894
2024-04-27,GC1,Speech,67.84,22612,21.2,0.904
2024-04-27,GC2,Image,82.99,12097,61.5,0.648
2024-04-27,GC2,LLM chat,1182.31,1070797,875.8,0.66
2024-04-28,GC1,Image,82.2,11984,25.7,0.87
2024-04-28,GC1,LLM chat,821.07,743766,256.6,0.859
2024-04-28,GC1,Speech,67.2,22399,21.0,0.903
2024-04-28,GC2,Image,82.2,11984,60.9,0.684
2024-04-28,GC2,LLM chat,1231.61,1115650,912.3,0.669
2024-04-29,GC1,Image,75.94,11070,23.7,0.83
2024-04-29,GC1,LLM chat,735.18,665883,229.7,0.841
2024-04-29,GC1,Speech,62.08,20692,19.4,0.885
2024-04-29,GC2,Image,75.94,11070,56.3,0.696
2024-04-29,GC2,LLM chat,1102.77,998825,816.9,0.62
2024-04-30,GC1,Image,75.15,10956,23.5,0.946
2024-04-30,GC1,LLM chat,724.65,656342,226.5,0.917
2024-04-30,GC1,Speech,61.44,20479,19.2,0.866
2024-04-30,GC2,Image,75.15,10956,55.7,0.696
2024-04-30,GC2,LLM chat,1086.98,984513,805.2,0.688
2024-05-01,GC1,Image,86.77,12649,27.1,0.887
2024-05-01,GC1,LLM chat,746.0,675375,233.1,0.869
2024-05-01,GC1,Speech,70.93,23644,22.2,0.861
2024-05-01,GC2,Image,86.77,12649,64.3,0.623
2024-05-01,GC2,LLM chat,1119.01,1013063,828.9,0.674
2024-05-02,GC1,Image,87.67,12780,27.4,0.891
2024-05-02,GC1,LLM chat,768.76,696034,240.2,0.9
2024-05-02,GC1,Speech,71.66,23887,22.4,0.901
2024-05-02,GC2,Image,87.67,12780,64.9,0.617
2024-05-02,GC2,LLM chat,1153.14,1044051,854.2,0.655
2024-05-03,GC1,Image,91.25,13301,28.5,0.868
2024-05-03,GC1,LLM chat,807.14,730804,252.2,0.887
2024-05-03,GC1,Speech,74.59,24862,23.3,0.874
2024-05-03,GC2,Image,91.25,13301,67.6,0.652
2024-05-03,GC2,LLM chat,1210.7,1096206,896.8,0.654
2024-05-04,GC1,Image,94.82,13823,29.6,0.905
2024-05-04,GC1,LLM chat,816.43,739140,255.1,0.818
2024-05-04,GC1,Speech,77.51,25837,24.2,0.922
2024-05-04,GC2,Image,94.82,13823,70.2,0.72
2024-05-04,GC2,LLM chat,1224.65,1108710,907.1,0.669
2024-05-05,GC1,Image,93.93,13693,29.4,0.912
2024-05-05,GC1,LLM chat,855.05,774269,267.2,0.889
2024-05-05,GC1,Speech,76.78,25594,24.0,0.832
2024-05-05,GC2,Image,93.93,13693,69.6,0.697
2024-05-05,GC2,LLM chat,1282.57,1161404,950.1,0.646
2024-05-06,GC1,Image,86.77,12649,27.1,0.87
2024-05-06,GC1,LLM chat,780.86,707061,244.0,0.886
2024-05-06,GC1,Speech,70.93,23644,22.2,0.891
2024-05-06,GC2,Image,86.77,12649,64.3,0.699
2024-05-06,GC2,LLM chat,1171.29,1060592,867.6,0.684
2024-05-07,GC1,Image,85.88,12519,26.8,0.91
2024-05-07,GC1,LLM chat,757.02,685417,236.6,0.915
2024-05-07,GC1,Speech,70.2,23400,21.9,0.863
2024-05-07,GC2,Image,85.88,12519,63.6,0.725
2024-05-07,GC2,LLM chat,1135.53,1028125,841.1,0.697
2024-05-08,GC1,Image,86.77,12649,27.1,0.872
2024-05-08,GC1,LLM chat,772.15,699144,241.3,0.926
2024-05-08,GC1,Speech,70.93,23644,22.2,0.849
2024-05-08,GC2,Image,86.77,12649,64.3,0.673
2024-05-08,GC2,LLM chat,1158.22,1048716,857.9,0.691
2024-05-09,GC1,Image,87.67,12780,27.4,0.849
2024-05-09,GC1,LLM chat,774.5,701245,242.0,0.905
2024-05-09,GC1,Speech,71.66,23887,22.4,0.871
2024-05-09,GC2,Image,87.67,12780,64.9,0.708
2024-05-09,GC2,LLM chat,1161.74,1051868,860.6,0.642
2024-05-10,GC1,Image,91.25,13301,28.5,0.935
2024-05-10,GC1,LLM chat,812.45,735637,253.9,0.878
2024-05-10,GC1,Speech,74.59,24862,23.3,0.842
2024-05-10,GC2,Image,91.25,13301,67.6,0.618
2024-05-10,GC2,LLM chat,1218.68,1103455,902.7,0.656
2024-05-11,GC1,Image,94.82,13823,29.6,0.904
2024-05-11,GC1,LLM chat,853.03,772410,266.6,0.919
2024-05-11,GC1,Speech,77.51,25837,24.2,0.863
2024-05-11,GC2,Image,94.82,13823,70.2,0.693
2024-05-11,GC2,LLM chat,1279.54,1158615,947.8,0.734
2024-05-12,GC1,Image,93.93,13693,29.4,0.881
2024-05-12,GC1,LLM chat,875.59,792949,273.6,0.875
2024-05-12,GC1,Speech,76.78,25594,24.0,0.898
2024-05-12,GC2,Image,93.93,13693,69.6,0.704
2024-05-12,GC2,LLM chat,1313.38,1189424,972.9,0.678
2024-05-13,GC1,Image,86.77,12649,27.1,0.826
2024-05-13,GC1,LLM chat,807.77,731526,252.4,0.904
2024-05-13,GC1,Speech,70.93,23644,22.2,0.868
2024-05-13,GC2,Image,86.77,12649,64.3,0.71
2024-05-13,GC2,LLM chat,1211.66,1097289,897.5,0.725
2024-05-14,GC1,Image,85.88,12519,26.8,0.883
2024-05-14,GC1,LLM chat,776.7,703306,242.7,0.92
2024-05-14,GC1,Speech,70.2,23400,21.9,0.858
2024-05-14,GC2,Image,85.88,12519,63.6,0.678
2024-05-14,GC2,LLM chat,1165.05,1054960,863.0,0.663
2024-05-15,GC1,Image,86.77,12649,27.1,0.851
2024-05-15,GC1,LLM chat,776.86,703428,242.8,0.897
2024-05-15,GC1,Speech,70.93,23644,22.2,0.844
2024-05-15,GC2,Image,86.77,12649,64.3,0.646
2024-05-15,GC2,LLM chat,1165.29,1055142,863.2,0.679
2024-05-16,GC1,Image,87.67,12780,27.4,0.866
2024-05-16,GC1,LLM chat,807.44,731199,252.3,0.915
2024-05-16,GC1,Speech,71.66,23887,22.4,0.868
2024-05-16,GC2,Image,87.67,12780,64.9,0.614
2024-05-16,GC2,LLM chat,1211.16,1096799,897.2,0.697
2024-05-17,GC1,Image,91.25,13301,28.5,0.89
2024-05-17,GC1,LLM chat,832.6,753949,260.2,0.871
2024-05-17,GC1,Speech,74.59,24862,23.3,0.915
2024-05-17,GC2,Image,91.25,13301,67.6,0.708
2024-05-17,GC2,LLM chat,1248.89,1130923,925.1,0.655
2024-05-18,GC1,Image,94.82,13823,29.6,0.878
2024-05-18,GC1,LLM chat,851.1,770658,266.0,0.883
2024-05-18,GC1,Speech,77.51,25837,24.2,0.824
2024-05-18,GC2,Image,94.82,13823,70.2,0.697
2024-05-18,GC2,LLM chat,1276.65,1155987,945.7,0.673
2024-05-19,GC1,Image,93.93,13693,29.4,0.892
2024-05-19,GC1,LLM chat,876.39,793671,273.9,0.854
2024-05-19,GC1,Speech,76.78,25594,24.0,0.872
2024-05-19,GC2,Image,93.93,13693,69.6,0.666
2024-05-19,GC2,LLM chat,1314.58,1190507,973.8,0.64
2024-05-20,GC1,Image,86.77,12649,27.1,0.91
2024-05-20,GC1,LLM chat,790.56,715880,247.1,0.888
2024-05-20,GC1,Speech,70.93,23644,22.2,0.876
2024-05-20,GC2,Image,86.77,12649,64.3,0.716
2024-05-20,GC2,LLM chat,1185.84,1073820,878.4,0.651
2024-05-21,GC1,Image,85.88,12519,26.8,0.888
2024-05-21,GC1,LLM chat,753.72,682415,235.5,0.853
2024-05-21,GC1,Speech,70.2,23400,21.9,0.854
2024-05-21,GC2,Image,85.88,12519,63.6,0.664
2024-05-21,GC2,LLM chat,1130.58,1023622,837.5,0.696
2024-05-22,GC1,Image,86.77,12649,27.1,0.909
2024-05-22,GC1,LLM chat,773.7,700556,241.8,0.833
2024-05-22,GC1,Speech,70.93,23644,22.2,0.888
2024-05-22,GC2,Image,86.77,12649,64.3,0.664
2024-05-22,GC2,LLM chat,1160.56,1050834,859.7,0.663
2024-05-23,GC1,Image,87.67,12780,27.4,0.934
2024-05-23,GC1,LLM chat,819.1,741794,256.0,0.93
2024-05-23,GC1,Speech,71.66,23887,22.4,0.913
2024-05-23,GC2,Image,87.67,12780,64.9,0.68
2024-05-23,GC2,LLM chat,1228.65,1112691,910.1,0.656
2024-05-24,GC1,Image,91.25,13301,28.5,0.887
2024-05-24,GC1,LLM chat,834.56,755741,260.8,0.885
2024-05-24,GC1,Speech,74.59,24862,23.3,0.851
2024-05-24,GC2,Image,91.25,13301,67.6,0.684
2024-05-24,GC2,LLM chat,1251.85,1133612,927.3,0.677
2024-05-25,GC1,Image,94.82,13823,29.6,0.854
2024-05-25,GC1,LLM chat,846.96,766890,264.7,0.902
2024-05-25,GC1,Speech,77.51,25837,24.2,0.867
2024-05-25,GC2,Image,94.82,13823,70.2,0.615
2024-05-25,GC2,LLM chat,1270.43,1150336,941.1,0.668
2024-05-26,GC1,Image,93.93,13693,29.4,0.882
2024-05-26,GC1,LLM chat,862.06,780645,269.4,0.844
2024-05-26,GC1,Speech,76.78,25594,24.0,0.931
2024-05-26,GC2,Image,93.93,13693,69.6,0.643
2024-05-26,GC2,LLM chat,1293.09,1170968,957.8,0.674
2024-05-27,GC1,Image,86.77,12649,27.1,0.846
2024-05-27,GC1,LLM chat,808.25,731960,252.6,0.914
2024-05-27,GC1,Speech,70.93,23644,22.2,0.9
2024-05-27,GC2,Image,86.77,12649,64.3,0.694
2024-05-27,GC2,LLM chat,1212.37,1097940,898.1,0.703
2024-05-28,GC1,Image,85.88,12519,26.8,0.879
2024-05-28,GC1,LLM chat,770.87,698003,240.9,0.905
2024-05-28,GC1,Speech,70.2,23400,21.9,0.878
2024-05-28,GC2,Image,85.88,12519,63.6,0.657
2024-05-28,GC2,LLM chat,1156.3,1047004,856.5,0.664
2024-05-29,GC1,Image,86.77,12649,27.1,0.917
2024-05-29,GC1,LLM chat,780.98,707167,244.1,0.845
2024-05-29,GC1,Speech,70.93,23644,22.2,0.923
2024-05-29,GC2,Image,86.77,12649,64.3,0.633
2024-05-29,GC2,LLM chat,1171.46,1060751,867.8,0.623
2024-05-30,GC1,Image,87.67,12780,27.4,0.917
2024-05-30,GC1,LLM chat,782.5,708523,244.5,0.85
2024-05-30,GC1,Speech,71.66,23887,22.4,0.918
2024-05-30,GC2,Image,87.67,12780,64.9,0.674
2024-05-30,GC2,LLM chat,1173.75,1062785,869.4,0.66
2024-05-31,GC1,Image,91.25,13301,28.5,0.892
2024-05-31,GC1,LLM chat,805.4,729225,251.7,0.846
2024-05-31,GC1,Speech,74.59,24862,23.3,0.893
2024-05-31,GC2,Image,91.25,13301,67.6,0.695
2024-05-31,GC2,LLM chat,1208.1,1093838,894.9,0.71
2024-06-01,GC1,Image,85.69,12492,26.8,0.892
2024-06-01,GC1,LLM chat,994.04,899769,310.6,0.92
2024-06-01,GC1,Speech,26.27,8756,8.2,0.872
2024-06-01,GC2,LLM chat,1214.94,1099717,900.0,0.734
2024-06-01,GC3,Image,128.54,18738,171.4,0.8
2024-06-01,GC3,Speech,61.29,20431,81.7,0.87
2024-06-02,GC1,Image,84.89,12374,26.5,0.849
2024-06-02,GC1,LLM chat,1001.73,906791,313.0,0.894
2024-06-02,GC1,Speech,26.02,8674,8.1,0.882
2024-06-02,GC2,LLM chat,1224.33,1108300,906.9,0.689
2024-06-02,GC3,Image,127.33,18561,169.8,0.859
2024-06-02,GC3,Speech,60.72,20238,81.0,0.848
2024-06-03,GC1,Image,70.05,10212,21.9,0.934
2024-06-03,GC1,LLM chat,964.25,873398,301.3,0.879
2024-06-03,GC1,Speech,35.22,7922,11.0,0.913
2024-06-03,GC2,LLM chat,1178.52,1067487,873.0,0.684
2024-06-03,GC3,Image,105.08,15318,140.1,0.798
2024-06-03,GC3,Speech,82.17,18484,109.6,0.808
2024-06-04,GC1,Image,69.33,10107,21.7,0.871
2024-06-04,GC1,LLM chat,895.28,810730,279.8,0.909
2024-06-04,GC1,Speech,34.85,7840,10.9,0.966
2024-06-04,GC2,LLM chat,1094.23,990893,810.5,0.755
2024-06-04,GC3,Image,104.0,15160,138.7,0.833
2024-06-04,GC3,Speech,81.33,18293,108.4,0.837
2024-06-05,GC1,Image,70.05,10212,21.9,0.906
2024-06-05,GC1,LLM chat,932.86,844866,291.5,0.881
2024-06-05,GC1,Speech,35.22,7922,11.0,0.873
2024-06-05,GC2,LLM chat,1140.17,1032614,844.6,0.676
2024-06-05,GC3,Image,105.08,15318,140.1,0.793
2024-06-05,GC3,Speech,82.17,18484,109.6,0.817
2024-06-06,GC1,Image,70.78,10317,22.1,0.862
2024-06-06,GC1,LLM chat,886.36,802558,277.0,0.878
2024-06-06,GC1,Speech,35.58,8003,11.1,0.905
2024-06-06,GC2,LLM chat,1083.33,980904,802.5,0.7
2024-06-06,GC3,Image,106.16,15476,141.6,0.83
2024-06-06,GC3,Speech,83.02,18674,110.7,0.884
2024-06-07,GC1,Image,73.67,10739,23.0,0.86
2024-06-07,GC1,LLM chat,966.4,875192,302.0,0.892
2024-06-07,GC1,Speech,37.03,8330,11.6,0.876
2024-06-07,GC2,LLM chat,1181.16,1069679,874.9,0.671
2024-06-07,GC3,Image,110.5,16108,147.3,0.774
2024-06-07,GC3,Speech,86.41,19436,115.2,0.808
2024-06-08,GC1,Image,76.55,11160,23.9,0.86
2024-06-08,GC1,LLM chat,1042.36,944109,325.7,0.889
2024-06-08,GC1,Speech,38.48,8656,12.0,0.881
2024-06-08,GC2,LLM chat,1273.99,1153911,943.7,0.722
2024-06-08,GC3,Image,114.83,16739,153.1,0.829
2024-06-08,GC3,Speech,89.8,20198,119.7,0.772
2024-06-09,GC1,Image,75.83,11054,23.7,0.842
2024-06-09,GC1,LLM chat,996.12,902106,311.3,0.847
2024-06-09,GC1,Speech,38.12,8575,11.9,0.894
2024-06-09,GC2,LLM chat,1217.48,1102574,901.8,0.693
2024-06-09,GC3,Image,113.74,16582,151.7,0.838
2024-06-09,GC3,Speech,88.95,20008,118.6,0.862
2024-06-10,GC1,Image,70.05,10212,21.9,0.904
2024-06-10,GC1,LLM chat,903.82,818460,282.4,0.913
2024-06-10,GC1,Speech,35.22,7922,11.0,0.892
2024-06-10,GC2,LLM chat,1104.67,1000340,818.3,0.739
2024-06-10,GC3,Image,105.08,15318,140.1,0.842
2024-06-10,GC3,Speech,82.17,18484,109.6,0.846
2024-06-11,GC1,Image,69.33,10107,21.7,0.874
2024-06-11,GC1,LLM chat,921.42,834492,287.9,0.846
2024-06-11,GC1,Speech,34.85,7840,10.9,0.866
2024-06-11,GC2,LLM chat,1126.18,1019934,834.2,0.707
2024-06-11,GC3,Image,104.0,15160,138.7,0.862
2024-06-11,GC3,Speech,81.33,18293,108.4,0.873
2024-06-12,GC1,Image,70.05,10212,21.9,0.849
2024-06-12,GC1,LLM chat,893.49,809074,279.2,0.887
2024-06-12,GC1,Speech,35.22,7922,11.0,0.885
2024-06-12,GC2,LLM chat,1092.05,988868,808.9,0.708
2024-06-12,GC3,Image,105.08,15318,140.1,0.793
2024-06-12,GC3,Speech,82.17,18484,109.6,0.749
2024-06-13,GC1,Image,70.78,10317,22.1,0.853
2024-06-13,GC1,LLM chat,950.08,860489,296.9,0.917
2024-06-13,GC1,Speech,35.58,8003,11.1,0.899
2024-06-13,GC2,LLM chat,1161.21,1051709,860.2,0.627
2024-06-13,GC3,Image,106.16,15476,141.6,0.84
2024-06-13,GC3,Speech,83.02,18674,110.7,0.844
2024-06-14,GC1,Image,73.67,10739,23.0,0.846
2024-06-14,GC1,LLM chat,975.84,883769,304.9,0.847
2024-06-14,GC1,Speech,37.03,8330,11.6,0.826
2024-06-14,GC2,LLM chat,1192.69,1080162,883.5,0.656
2024-06-14,GC3,Image,110.5,16108,147.3,0.829
2024-06-14,GC3,Speech,86.41,19436,115.2,0.829
2024-06-15,GC1,Image,76.55,11160,23.9,0.865
2024-06-15,GC1,LLM chat,1043.44,945090,326.1,0.913
2024-06-15,GC1,Speech,38.48,8656,12.0,0.843
2024-06-15,GC2,LLM chat,1275.31,1155111,944.7,0.685
2024-06-15,GC3,Image,114.83,16739,153.1,0.865
2024-06-15,GC3,Speech,89.8,20198,119.7,0.821
2024-06-16,GC1,Image,75.83,11054,23.7,0.888
2024-06-16,GC1,LLM chat,1045.77,947247,326.8,0.881
2024-06-16,GC1,Speech,38.12,8575,11.9,0.862
2024-06-16,GC2,LLM chat,1278.17,1157746,946.8,0.695
2024-06-16,GC3,Image,113.74,16582,151.7,0.856
2024-06-16,GC3,Speech,88.95,20008,118.6,0.829
2024-06-17,GC1,Image,70.05,10212,21.9,0.883
2024-06-17,GC1,LLM chat,932.23,844291,291.3,0.864
2024-06-17,GC1,Speech,35.22,7922,11.0,0.858
2024-06-17,GC2,LLM chat,1139.4,1031911,844.0,0.684
2024-06-17,GC3,Image,105.08,15318,140.1,0.837
2024-06-17,GC3,Speech,82.17,18484,109.6,0.805
2024-06-18,GC1,Image,69.33,10107,21.7,0.891
2024-06-18,GC1,LLM chat,971.13,879682,303.5,0.856
2024-06-18,GC1,Speech,34.85,7840,10.9,0.869
2024-06-18,GC2,LLM chat,1186.93,1075167,879.2,0.729
2024-06-18,GC3,Image,104.0,15160,138.7,0.845
2024-06-18,GC3,Speech,81.33,18293,108.4,0.847
2024-06-19,GC1,Image,70.05,10212,21.9,0.873
2024-06-19,GC1,LLM chat,921.11,834179,287.8,0.899
2024-06-19,GC1,Speech,35.22,7922,11.0,0.886
2024-06-19,GC2,LLM chat,1125.8,1019552,833.9,0.656
2024-06-19,GC3,Image,105.08,15318,140.1,0.84
2024-06-19,GC3,Speech,82.17,18484,109.6,0.822
2024-06-20,GC1,Image,70.78,10317,22.1,0.911
2024-06-20,GC1,LLM chat,953.56,863649,298.0,0.821
2024-06-20,GC1,Speech,35.58,8003,11.1,0.845
2024-06-20,GC2,LLM chat,1165.47,1055571,863.3,0.669
2024-06-20,GC3,Image,106.16,15476,141.6,0.857
2024-06-20,GC3,Speech,83.02,18674,110.7,0.872
2024-06-21,GC1,Image,73.67,10739,23.0,0.915
2024-06-21,GC1,LLM chat,1034.44,937043,323.3,0.866
2024-06-21,GC1,Speech,37.03,8330,11.6,0.864
2024-06-21,GC2,LLM chat,1264.31,1145274,936.5,0.709
2024-06-21,GC3,Image,110.5,16108,147.3,0.911
2024-06-21,GC3,Speech,86.41,19436,115.2,0.821
2024-06-22,GC1,Image,76.55,11160,23.9,0.96
2024-06-22,GC1,LLM chat,1024.55,927924,320.2,0.891
2024-06-22,GC1,Speech,38.48,8656,12.0,0.876
2024-06-22,GC2,LLM chat,1252.23,1134129,927.6,0.66
2024-06-22,GC3,Image,114.83,16739,153.1,0.842
2024-06-22,GC3,Speech,89.8,20198,119.7,0.739
2024-06-23,GC1,Image,75.83,11054,23.7,0.868
2024-06-23,GC1,LLM chat,1018.57,922522,318.3,0.935
2024-06-23,GC1,Speech,38.12,8575,11.9,0.846
2024-06-23,GC2,LLM chat,1244.92,1127527,922.2,0.638
2024-06-23,GC3,Image,113.74,16582,151.7,0.804
2024-06-23,GC3,Speech,88.95,20008,118.6,0.841
2024-06-24,GC1,Image,70.05,10212,21.9,0.905
2024-06-24,GC1,LLM chat,942.14,853298,294.4,0.879
2024-06-24,GC1,Speech,35.22,7922,11.0,0.859
2024-06-24,GC2,LLM chat,1151.5,1042919,853.0,0.671
2024-06-24,GC3,Image,105.08,15318,140.1,0.835
2024-06-24,GC3,Speech,82.17,18484,109.6,0.774
2024-06-25,GC1,Image,69.33,10107,21.7,0.852
2024-06-25,GC1,LLM chat,933.56,845535,291.7,0.869
2024-06-25,GC1,Speech,34.85,7840,10.9,0.876
2024-06-25,GC2,LLM chat,1141.02,1033431,845.2,0.72
2024-06-25,GC3,Image,104.0,15160,138.7,0.775
